scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
UTI10,12,11,1,0,Axis Bank,Axis Bank,1318.50,-14.50,-1.09,3.9,banks-private-sector/axisbank/AB16,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': -3.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1318.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1370.25, 'percentages': 3.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1435, 'percentages': 8.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 12.99, 'minRangePer': 29.33, 'maxRanegPer': 60.73, 'rangeDiffPer': 31.4, 'mindiff_total': 3.81, 'maxdiff_total': 7.89}",#52B974
MU01,12,10,1,1,Maruti Suzuki India,Maruti Suzuki,13589.00,-13.00,-0.10,15.7,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': -1.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 13589, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15722.92, 'percentages': 15.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 39.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 42.32, 'minRangePer': 4.22, 'maxRanegPer': 41.98, 'rangeDiffPer': 37.76, 'mindiff_total': 1.79, 'maxdiff_total': 17.77}",#52B974
BAF,11,9,2,0,Bajaj Finance,Bajaj Finance,903.25,-11.80,-1.29,410.8,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 900, 'percentages': -0.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 903.25, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4613.82, 'percentages': 410.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 9521, 'percentages': 954, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 957.88, 'minRangePer': 0.03, 'maxRanegPer': 43.07, 'rangeDiffPer': 43.04, 'mindiff_total': 0.36, 'maxdiff_total': 412.64}",#52B974
TCS,11,9,1,1,Tata Consultancy Services,TCS,2589.00,29.80,1.16,61.2,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2589, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 3600, 'percentages': 39, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4174.27, 'percentages': 61.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4634, 'percentages': 78.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 78.98, 'minRangePer': 49.43, 'maxRanegPer': 77.52, 'rangeDiffPer': 28.08, 'mindiff_total': 39.04, 'maxdiff_total': 61.23}",#52B974
IT,11,10,1,0,Infosys,Infosys,1331.60,-14.60,-1.08,38.7,computers-software/infosys/IT,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1331.6, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1450, 'percentages': 8.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1848.09, 'percentages': 38.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2154, 'percentages': 61.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 61.76, 'minRangePer': 14.39, 'maxRanegPer': 62.79, 'rangeDiffPer': 48.4, 'mindiff_total': 8.89, 'maxdiff_total': 38.78}",#52B974
UTC,10,10,0,0,UltraTech Cement,UltraTechCement,11448.00,-155.00,-1.34,20.1,cement-major/ultratechcement/UTC01,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 11446, 'percentages': 0, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11448, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 13756, 'percentages': 20.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 32.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 32.88, 'minRangePer': 0.03, 'maxRanegPer': 61.37, 'rangeDiffPer': 61.34, 'mindiff_total': 0.01, 'maxdiff_total': 20.18}",#52B974
C,10,8,1,1,Cipla,Cipla,1224.40,8.50,0.70,35.2,pharmaceuticals/cipla/C,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1224.4, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1310, 'percentages': 6.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1655.5, 'percentages': 35.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1808, 'percentages': 47.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 47.66, 'minRangePer': 14.66, 'maxRanegPer': 73.85, 'rangeDiffPer': 59.19, 'mindiff_total': 6.99, 'maxdiff_total': 35.2}",#52B974
HCL02,10,4,6,0,HCL Technologies,HCL Tech,1464.90,3.90,0.27,28.4,computers-software/hcltechnologies/HCL02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1464.9, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1590, 'percentages': 8.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1881.6, 'percentages': 28.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2200, 'percentages': 50.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 50.18, 'minRangePer': 16.99, 'maxRanegPer': 56.67, 'rangeDiffPer': 39.68, 'mindiff_total': 8.53, 'maxdiff_total': 28.44}",#52B974
HL,9,9,0,0,Hindustan Unilever,HUL,2133.20,-12.40,-0.58,30.0,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2133.2, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2609, 'percentages': 22.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2774, 'percentages': 30, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2910, 'percentages': 36.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 36.41, 'minRangePer': 61.24, 'maxRanegPer': 82.47, 'rangeDiffPer': 21.22, 'mindiff_total': 22.3, 'maxdiff_total': 30.03}",#52B974
SBI,9,9,0,0,State Bank of India,SBI,1040.95,-20.50,-1.93,2.3,banks-public-sector/statebankindia/SBI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 908, 'percentages': -12.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1040.95, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1065.67, 'percentages': 2.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 24.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 43.17, 'minRangePer': 33.91, 'maxRanegPer': 40.21, 'rangeDiffPer': 6.3, 'mindiff_total': 14.64, 'maxdiff_total': 17.36}",#52B974
