Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,ADL03,ADL03,Aaradhya Dispos,/paper-forest-products/aaradhyadisposal/ADL03,94.25,"09 Apr, 2026|15:40"
52WeekLow,ACJKEL,ACJKEL,Amir Chand,/trading/amirchandjagdishkumarexports/ACJKEL,124.66,"09 Apr, 2026|15:59"
52WeekLow,CSA,CSA,Continental See,/food-processing/continentalseedschemicals/CSA,12.4,"09 Apr, 2026|15:31"
52WeekLow,NCJ,NCJ,Nimbus Projects,/computers-software-medium-small/nimbusprojects/NCJ,202.76,"09 Apr, 2026|15:49"
52WeekLow,PI30,PI32,Perfect Infra,/construction-contracting-civil/perfectinfraengineers/PI32,1.55,"08 Apr, 2026|15:31"
52WeekLow,RTN,RTN,Raj Television,/media-entertainment/rajtelevisionnetwork/RTN,19.81,"09 Apr, 2026|15:59"
52WeekLow,RD03,RD03,RB Denims,/textiles-denim/rbdenims/RD03,17.43,"09 Apr, 2026|15:59"
52WeekLow,VT09,VT09,Vertexplus Tech,/software/vertexplustechnologies/VT09,77.75,"09 Apr, 2026|15:31"
52WeekLow,VO01,VO01,Vinati Organics,/chemicals/vinatiorganics/VO01,1285.0,"09 Apr, 2026|15:58"
52WeekHigh,ABB,ABB,ABB India,/infrastructure-general/abbindia/ABB,6575.0,"09 Apr, 2026|15:58"
52WeekHigh,AS29,AS22,Accord Synergy,/telecommunications-service/accordsynergy/AS22,33.1,"09 Apr, 2026|15:31"
52WeekHigh,AT18,AT22,Adani Energy,/power-transmission-equipment/adanienergysolutions/AT22,1073.2,"09 Apr, 2026|15:54"
52WeekHigh,AIL10,AIL10,Aditya Infotech,/diversified/adityainfotech/AIL10,1905.0,"09 Apr, 2026|15:59"
52WeekHigh,AIL05,AIL05,ADVAIT ENERGY,/construction-infrastructure/advaitenergytransitions/AIL05,1829.9,"09 Apr, 2026|15:58"
52WeekHigh,AI77,AI87,Aeroflex Ind.,/engineering-industrial-equipments/aeroflexindustries/AI87,260.0,"09 Apr, 2026|15:57"
52WeekHigh,AI52,AI43,AGI Infra,/construction-contracting-civil/agiinfra/AI43,342.0,"09 Apr, 2026|15:57"
52WeekHigh,ARW,ARW,Anand Rathi,/finance-investment/anandrathiwealth/ARW,3429.0,"09 Apr, 2026|15:57"
52WeekHigh,AMCL,AMCL,ANB Metal Cast,/aluminium-aluminium-products/anbmetalcast/AMCL,466.0,"09 Apr, 2026|15:31"
52WeekHigh,AI64,AI70,Arfin India,/metals-non-ferrous/arfinindia/AI70,88.25,"09 Apr, 2026|15:51"
52WeekHigh,AHW,AHW,Asian Hotel (W),/hotels/asianhotelswest/AHW,166.51,"09 Apr, 2026|15:57"
52WeekHigh,AEL10,AEL09,Ather Energy,/auto-ancillaries-brakes/atherenergy/AEL09,774.0,"09 Apr, 2026|15:59"
52WeekHigh,AEL11,AEL10,Atlanta Electri,/electric-equipment-transformers/atlantaelectricals/AEL10,1259.0,"09 Apr, 2026|15:59"
52WeekHigh,AEL12,AEL11,Avana Electrosy,/engineering-industrial-equipments/avanaelectrosystems/AEL11,77.2,"09 Apr, 2026|15:40"
52WeekHigh,BIL07,BIL08,Belrise Ind,/auto-ancillaries/belriseindustries/BIL08,194.75,"09 Apr, 2026|15:59"
52WeekHigh,BM01,BI23,Bhagyanagar Ind,/cables-telephone/bhagyanagarindia/BI23,160.01,"09 Apr, 2026|15:59"
52WeekHigh,BCP01,BGV,Bliss GVS,/pharmaceuticals/blissgvspharma/BGV,253.0,"09 Apr, 2026|15:56"
52WeekHigh,B03,B08,BSE Limited,/miscellaneous/bselimited/B08,3150.0,"09 Apr, 2026|15:59"
52WeekHigh,DHJ,DHJ,Divine Hira Jew,/diamond--jewellery/divinehirajewellers/DHJ,289.9,"09 Apr, 2026|15:43"
52WeekHigh,DPEL,DPEL,Divine Power,/metals-non-ferrous/divinepowerenergy/DPEL,485.0,"09 Apr, 2026|15:57"
52WeekHigh,EDI,EDI,Encompass Desig,/speciality-retailers/encompassdesignindia/EDI,274.5,"09 Apr, 2026|15:46"
52WeekHigh,EWP,EWP,Excellent Wire ,/electronics-components/excellentwirespackaging/EWP,118.9,"09 Apr, 2026|15:43"
52WeekHigh,GP10,GP10,Gayatri Project,/construction-contracting-civil/gayatriprojects/GP10,15.6,"09 Apr, 2026|15:59"
52WeekHigh,GI25,GI33,Gretex Industri,/textiles-readymade-apparels/gretexindustries/GI33,301.0,"09 Apr, 2026|15:31"
52WeekHigh,GCS06,GCS06,GSP Crop Sci,/pesticides-agrochemicals/gspcropscience/GCS06,388.5,"09 Apr, 2026|15:43"
