Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,CI29,Coal India,Stock,Bullish,454.10,6.60,"23 Feb, 2026",426.00,Apr 09 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bullish,985.65,6.28,"06 Apr, 2026",927.45,Apr 09 | 15:58
NIFTY 50,TIS,Tata Steel,Stock,Very Bullish,205.20,4.64,"06 Apr, 2026",196.10,Apr 09 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,439.80",4.56,"06 Apr, 2026","4,246.10",Apr 09 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bullish,288.60,2.36,"27 Mar, 2026",281.95,Apr 09 | 15:59
NIFTY 50,HCL02,HCL Tech,Stock,Bullish,"1,464.90",1.62,"07 Apr, 2026","1,441.60",Apr 09 | 15:59
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"9,517.00",1.61,"08 Apr, 2026","9,366.00",Apr 09 | 15:56
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,209.70",1.29,"08 Apr, 2026","1,194.30",Apr 09 | 15:56
NIFTY 50,L,Trent,Stock,Bullish,"3,850.70",0.72,"07 Apr, 2026","3,823.00",Apr 09 | 15:57
NIFTY 50,TM4,Tech Mahindra,Stock,Bullish,"1,461.60",0.70,"08 Apr, 2026","1,451.40",Apr 09 | 15:59
NIFTY 50,TCS,TCS,Stock,Bullish,"2,589.00",0.00,"09 Apr, 2026","2,589.00",Apr 09 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bullish,378.65,0.00,"09 Apr, 2026",378.65,Apr 09 | 15:58
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bullish,298.10,0.00,"09 Apr, 2026",298.10,Apr 09 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Very Bullish,439.75,0.00,"09 Apr, 2026",439.75,Apr 09 | 15:59
NIFTY 50,TEL,TMPV,Stock,Bullish,333.25,0.00,"09 Apr, 2026",333.25,Apr 09 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Bullish,"7,481.50",0.00,"09 Apr, 2026","7,481.50",Apr 09 | 15:52
NIFTY 50,W,Wipro,Stock,Bullish,202.87,-0.27,"08 Apr, 2026",203.42,Apr 09 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,447.40",-0.41,"08 Apr, 2026","1,453.30",Apr 09 | 15:59
