MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HCL02,HCL02,HCL Tech,1355.1,1362.8,1325.0,1325.0,1360.0,-35.00,-2.57,970745
IT,IT,Infosys,1163.9,1166.5,1129.7,1139.9,1169.2,-29.30,-2.51,5817153
SPI,SPI,Sun Pharma,1945.0,1949.8,1880.4,1882.0,1930.0,-48.00,-2.49,1893086
TCS,TCS,TCS,2351.0,2361.1,2310.6,2313.2,2361.0,-47.80,-2.02,2237636
NI,NI,Nestle,1500.0,1503.7,1468.5,1470.0,1499.1,-29.10,-1.94,1721057
ITC,ITC,ITC,278.2,278.2,273.0,273.05,278.2,-5.15,-1.85,12795275
TM4,TM4,Tech Mahindra,1621.0,1638.9,1604.2,1610.0,1632.8,-22.80,-1.40,1506025
TEL,TM03,TMPV,334.0,334.2,329.05,330.2,334.5,-4.30,-1.29,7337847
C,C,Cipla,1445.4,1449.0,1423.7,1431.5,1450.0,-18.50,-1.28,756514
BTV,BA08,Bharti Airtel,1984.2,1993.2,1969.3,1969.3,1992.1,-22.80,-1.14,5537411
W,W,Wipro,183.5,183.71,181.0,181.9,184.0,-2.10,-1.14,4436515
MM,MM,M&M,3428.3,3451.9,3388.3,3390.4,3428.3,-37.90,-1.11,1756791
L,T04,Trent,2989.9,2989.9,2945.0,2946.0,2978.0,-32.00,-1.07,689113
AHE,AHE,Apollo Hospital,8917.5,8984.0,8825.5,8825.5,8920.5,-95.00,-1.06,358418
HL,HU,HUL,2070.9,2076.0,2055.0,2055.0,2077.0,-22.00,-1.06,1024288
AE01,AE13,Adani Enterpris,3049.0,3058.6,3005.5,3007.3,3035.1,-27.80,-0.92,941404
NTP,NTP,NTPC,340.0,340.3,335.7,337.0,340.0,-3.00,-0.88,7839848
DRL,DRL,Dr Reddys Labs,1204.4,1204.4,1178.2,1192.0,1200.0,-8.00,-0.67,2183094
IA05,IA04,Interglobe Avi,5271.0,5332.5,5262.5,5275.5,5310.0,-34.50,-0.65,321441
TT,TT,TATA Cons. Prod,1083.8,1084.5,1070.9,1072.6,1079.5,-6.90,-0.64,881078
SBI,SBI,SBI,1064.2,1068.8,1052.4,1061.2,1067.7,-6.50,-0.61,7039473
MU01,MS24,Maruti Suzuki,13834.0,13920.0,13760.0,13760.0,13834.0,-74.00,-0.53,177071
MPS,MPS,Adani Ports,1700.0,1704.0,1678.1,1691.0,1700.0,-9.00,-0.53,1594217
MHI,MHI,Max Healthcare,1009.1,1022.6,994.5,1003.7,1008.6,-4.90,-0.49,2340277
API,AP31,Asian Paints,2694.5,2714.6,2687.5,2687.5,2696.3,-8.80,-0.33,312900
BA06,BA10,Bajaj Auto,11700.0,11808.0,11663.0,11663.0,11700.0,-37.00,-0.32,181692
SLI03,SLI03,SBI Life Insura,1785.4,1799.0,1781.0,1790.4,1795.0,-4.60,-0.26,251360
EM,EM,Eicher Motors,8058.0,8165.0,8050.0,8050.0,8066.5,-16.50,-0.20,397488
BF04,BF04,Bajaj Finserv,2001.4,2028.2,1997.2,2005.0,2008.3,-3.30,-0.16,1026623
Z01,Z,Eternal,317.6,321.9,316.2,318.0,318.5,-0.50,-0.16,18972081
ICI02,ICI02,ICICI Bank,1418.0,1423.6,1407.0,1415.3,1417.0,-1.70,-0.12,5605603
