Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NTP,NTPC,Stock,Very Bearish,337.00,-12.90,"29 May, 2026",386.90,Aug 17 | 15:59
NIFTY 50,CI29,Coal India,Stock,Very Bearish,408.45,-9.43,"10 Jun, 2026",451.00,Aug 17 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,543.00,-6.90,"29 Jun, 2026",583.25,Aug 17 | 15:58
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,729.00,-6.25,"20 Jul, 2026",777.60,Aug 17 | 15:59
NIFTY 50,MHI,Max Healthcare,Stock,Very Bearish,"1,003.70",-6.20,"07 Aug, 2026","1,070.00",Aug 17 | 15:56
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bearish,266.15,-6.09,"04 Aug, 2026",283.40,Aug 17 | 15:58
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,227.30",-5.42,"09 Jul, 2026","1,297.60",Aug 17 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Bearish,"1,691.00",-4.92,"23 Jul, 2026","1,778.50",Aug 17 | 15:59
NIFTY 50,HL,HUL,Stock,Very Bearish,"2,055.00",-3.78,"08 Jul, 2026","2,135.80",Aug 17 | 15:59
NIFTY 50,ITC,ITC,Stock,Very Bearish,273.05,-3.40,"10 Aug, 2026",282.65,Aug 17 | 15:59
NIFTY 50,SLI03,SBI Life Insura,Stock,Very Bearish,"1,790.40",-2.57,"11 Aug, 2026","1,837.60",Aug 17 | 15:52
NIFTY 50,TEL,TMPV,Stock,Very Bearish,330.20,-1.29,"14 Aug, 2026",334.50,Aug 17 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Bearish,"3,007.30",-0.62,"06 Aug, 2026","3,026.00",Aug 17 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,"1,072.60",-0.50,"11 Aug, 2026","1,078.00",Aug 17 | 15:58
NIFTY 50,UTC,UltraTechCement,Stock,Bearish,"11,681.00",-0.21,"13 Aug, 2026","11,706.00",Aug 17 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bearish,186.00,-0.11,"12 Aug, 2026",186.20,Aug 17 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bearish,238.49,-0.03,"27 Jul, 2026",238.56,Aug 17 | 15:59
NIFTY 50,TCS,TCS,Stock,Bearish,"2,313.20",0.00,"17 Aug, 2026","2,313.20",Aug 17 | 15:59
NIFTY 50,L,Trent,Stock,Bearish,"2,946.00",0.00,"17 Aug, 2026","2,946.00",Aug 17 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Bearish,"13,760.00",0.00,"17 Aug, 2026","13,760.00",Aug 17 | 15:56
NIFTY 50,SPI,Sun Pharma,Stock,Bearish,"1,882.00",0.00,"17 Aug, 2026","1,882.00",Aug 17 | 15:58
NIFTY 50,API,Asian Paints,Stock,Bearish,"2,687.50",0.00,"17 Aug, 2026","2,687.50",Aug 17 | 15:59
NIFTY BANK,BOB,Bank of Baroda,Stock,Bearish,246.55,-5.26,"02 Jul, 2026",260.25,Aug 17 | 15:58
NIFTY MIDCAP100,B03,BSE Limited,Stock,Very Bearish,"3,332.00",-13.95,"25 Jun, 2026","3,872.10",Aug 17 | 15:59
NIFTY MIDCAP100,VMML,Vishal Mega Mar,Stock,Very Bearish,105.50,-10.04,"07 Jul, 2026",117.28,Aug 17 | 15:55
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Bearish,49.00,-9.89,"07 Jul, 2026",54.38,Aug 17 | 15:59
NIFTY MIDCAP100,TIIND54076,Tube Investment,Stock,Very Bearish,"2,741.40",-9.50,"30 Jun, 2026","3,029.30",Aug 17 | 15:58
NIFTY MIDCAP100,HUD,HUDCO,Stock,Very Bearish,189.01,-9.06,"14 Jul, 2026",207.85,Aug 17 | 15:59
NIFTY MIDCAP100,LIC,LIC Housing Fin,Stock,Very Bearish,498.25,-7.89,"30 Jul, 2026",540.90,Aug 17 | 15:59
NIFTY MIDCAP100,ADG01,Adani Total Gas,Stock,Very Bearish,646.90,-7.64,"21 Jul, 2026",700.40,Aug 17 | 15:59
NIFTY MIDCAP100,VSN,Tata Comm,Stock,Very Bearish,"1,711.90",-6.73,"13 Jul, 2026","1,835.40",Aug 17 | 15:58
NIFTY MIDCAP100,PI35,Page Industries,Stock,Very Bearish,"37,360.00",-6.37,"07 Aug, 2026","39,900.00",Aug 17 | 15:54
NIFTY MIDCAP100,DI,Dabur India,Stock,Very Bearish,406.80,-6.36,"14 Jul, 2026",434.45,Aug 17 | 15:59
NIFTY MIDCAP100,HPC,HINDPETRO,Stock,Very Bearish,371.00,-5.61,"07 Aug, 2026",393.05,Aug 17 | 15:58
NIFTY MIDCAP100,LC03,Lupin,Stock,Very Bearish,"2,259.00",-5.28,"06 Aug, 2026","2,385.00",Aug 17 | 15:59
NIFTY MIDCAP100,AL16,Alkem Lab,Stock,Very Bearish,"5,374.00",-4.38,"07 Aug, 2026","5,620.00",Aug 17 | 15:54
NIFTY MIDCAP100,FH,Fortis Health,Stock,Very Bearish,908.75,-4.33,"22 Jul, 2026",949.85,Aug 17 | 15:58
NIFTY MIDCAP100,BS,Blue Star,Stock,Very Bearish,"1,508.10",-4.00,"06 Aug, 2026","1,571.00",Aug 17 | 15:56
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Very Bearish,380.00,-3.76,"22 Jul, 2026",394.85,Aug 17 | 15:59
NIFTY MIDCAP100,MP21,Mankind Pharma,Stock,Bearish,"2,380.90",-3.59,"31 Jul, 2026","2,469.60",Aug 17 | 15:59
NIFTY MIDCAP100,IREDAL,Indian Renew,Stock,Very Bearish,116.85,-3.57,"08 Jul, 2026",121.17,Aug 17 | 15:59
NIFTY MIDCAP100,V,Voltas,Stock,Very Bearish,"1,267.00",-2.58,"05 Aug, 2026","1,300.50",Aug 17 | 15:59
NIFTY MIDCAP100,SI10,UPL,Stock,Very Bearish,567.10,-2.54,"04 Aug, 2026",581.90,Aug 17 | 15:55
NIFTY MIDCAP100,N07,NHPC,Stock,Very Bearish,76.60,-2.54,"05 Aug, 2026",78.60,Aug 17 | 15:59
NIFTY MIDCAP100,GI27,GMR Airports,Stock,Very Bearish,101.31,-2.50,"30 Jul, 2026",103.91,Aug 17 | 15:59
NIFTY MIDCAP100,CPI,Colgate,Stock,Very Bearish,"1,964.00",-2.29,"04 Aug, 2026","2,010.00",Aug 17 | 15:59
NIFTY MIDCAP100,TIC,Tata Inv Corp,Stock,Very Bearish,654.55,-1.91,"14 Aug, 2026",667.30,Aug 17 | 15:58
NIFTY MIDCAP100,BL03,Biocon,Stock,Bearish,412.00,-1.90,"13 Aug, 2026",420.00,Aug 17 | 15:59
NIFTY MIDCAP100,GPI,Godfrey Phillip,Stock,Very Bearish,"2,131.00",-1.34,"13 Aug, 2026","2,160.00",Aug 17 | 15:57
NIFTY MIDCAP100,PII,PI Industries,Stock,Very Bearish,"2,472.00",-0.44,"12 Aug, 2026","2,483.00",Aug 17 | 15:55
NIFTY MIDCAP100,GEC,GE Vernova T&D,Stock,Bearish,"4,290.00",-0.34,"13 Aug, 2026","4,304.70",Aug 17 | 15:58
NIFTY MIDCAP100,SRF,SRF,Stock,Bearish,"2,616.00",-0.26,"23 Jul, 2026","2,622.70",Aug 17 | 15:58
NIFTY MIDCAP100,PEL07,Premier Energie,Stock,Very Bearish,"1,015.50",-0.18,"14 Aug, 2026","1,017.30",Aug 17 | 15:59
NIFTY MIDCAP100,PEP02,Prestige Estate,Stock,Bearish,"1,591.90",-0.04,"14 Aug, 2026","1,592.50",Aug 17 | 15:59
NIFTY MIDCAP100,ILG,ICICI Lombard ,Stock,Very Bearish,"1,626.30",0.15,"16 Jul, 2026","1,623.80",Aug 17 | 15:57
NIFTY MIDCAP100,RVN,Rail Vikas,Stock,Bearish,228.50,0.15,"13 Aug, 2026",228.15,Aug 17 | 15:59
NIFTY MIDCAP100,IRC,IRCTC,Stock,Very Bearish,499.95,0.49,"14 Aug, 2026",497.50,Aug 17 | 15:59
NIFTY MIDCAP100,SCP03,SBI Card,Stock,Bearish,641.75,1.38,"14 Aug, 2026",633.00,Aug 17 | 15:54
NIFTY MIDCAP100,BFC,Bharat Forge,Stock,Bearish,"2,093.00",2.05,"11 Aug, 2026","2,051.00",Aug 17 | 15:56
NIFTY NEXT 50,VB05,Varun Beverages,Stock,Very Bearish,433.85,-13.97,"23 Jun, 2026",504.30,Aug 17 | 15:59
NIFTY NEXT 50,GCP,Godrej Consumer,Stock,Very Bearish,928.00,-11.62,"07 Aug, 2026","1,050.00",Aug 17 | 15:59
NIFTY NEXT 50,ADANI54145,Adani Green Ene,Stock,Very Bearish,"1,327.60",-9.83,"22 Jul, 2026","1,472.30",Aug 17 | 15:59
NIFTY NEXT 50,AP26,Adani Power,Stock,Very Bearish,203.56,-7.04,"15 Jul, 2026",218.97,Aug 17 | 15:59
NIFTY NEXT 50,SC12,Shree Cements,Stock,Very Bearish,"24,535.00",-6.52,"06 Aug, 2026","26,245.00",Aug 17 | 15:50
NIFTY NEXT 50,IRF,Indian Railway,Stock,Very Bearish,87.05,-5.89,"24 Jun, 2026",92.50,Aug 17 | 15:59
NIFTY NEXT 50,GAC,Ambuja Cements,Stock,Very Bearish,415.25,-3.62,"10 Aug, 2026",430.85,Aug 17 | 15:59
NIFTY NEXT 50,AT18,Adani Trans,Stock,Bearish,"1,589.10",-3.46,"04 Aug, 2026","1,646.00",Aug 17 | 15:57
NIFTY NEXT 50,HAM02,HDFC AMC,Stock,Very Bearish,"2,523.00",-3.04,"16 Jul, 2026","2,602.20",Aug 17 | 15:59
NIFTY NEXT 50,PFC02,Power Finance,Stock,Very Bearish,374.40,-2.79,"10 Aug, 2026",385.15,Aug 17 | 15:59
NIFTY NEXT 50,REC02,REC,Stock,Very Bearish,340.00,-1.09,"10 Aug, 2026",343.75,Aug 17 | 15:59
NIFTY NEXT 50,IOC,IOC,Stock,Very Bearish,138.61,-0.99,"11 Aug, 2026",140.00,Aug 17 | 15:59
NIFTY NEXT 50,SG,Vedanta,Stock,Bearish,269.70,-0.52,"13 Aug, 2026",271.10,Aug 17 | 15:58
NIFTY NEXT 50,MF19,Muthoot Finance,Stock,Very Bearish,"2,888.50",-0.08,"03 Aug, 2026","2,890.90",Aug 17 | 15:58
NIFTY NEXT 50,IHC,Indian Hotels,Stock,Bearish,720.00,0.00,"14 Aug, 2026",720.00,Aug 17 | 15:59
NIFTY 500,JRRL,Jain Resource,Stock,Very Bearish,301.90,-22.75,"19 May, 2026",390.80,Aug 17 | 15:57
NIFTY 500,GDGIL,Go Digit,Stock,Very Bearish,254.85,-15.84,"08 Jul, 2026",302.80,Aug 17 | 15:59
NIFTY 500,KEC03,KEC Intl,Stock,Very Bearish,436.35,-15.32,"02 Jul, 2026",515.30,Aug 17 | 15:59
NIFTY 500,AIL08,Afcons Infra,Stock,Very Bearish,271.70,-14.85,"17 Jun, 2026",319.10,Aug 17 | 15:59
NIFTY 500,RP,Reliance Power,Stock,Very Bearish,22.72,-14.81,"10 Jun, 2026",26.67,Aug 17 | 15:59
NIFTY 500,EEC,Elecon Eng,Stock,Bearish,438.25,-13.94,"07 Jul, 2026",509.25,Aug 17 | 15:59
NIFTY 500,SNP,HBL Eng,Stock,Very Bearish,674.60,-13.72,"07 Jul, 2026",781.90,Aug 17 | 15:59
NIFTY 500,II22,Indiamart Inter,Stock,Very Bearish,"1,770.00",-13.68,"22 Jun, 2026","2,050.40",Aug 17 | 15:58
NIFTY 500,NBC,NBCC (India),Stock,Very Bearish,89.75,-12.91,"02 Jul, 2026",103.06,Aug 17 | 15:59
NIFTY 500,GM02,Gallantt Ispat,Stock,Very Bearish,582.95,-12.80,"06 Jul, 2026",668.55,Aug 17 | 15:50
NIFTY 500,HTC02,TataTeleservice,Stock,Very Bearish,38.15,-12.28,"23 Jun, 2026",43.49,Aug 17 | 15:58
NIFTY 500,BSL06,Brainbees Solu,Stock,Very Bearish,208.41,-12.02,"04 May, 2026",236.89,Aug 17 | 15:58
NIFTY 500,ABL06,Aditya Birla Li,Stock,Very Bearish,89.92,-11.34,"13 May, 2026",101.42,Aug 17 | 15:59
NIFTY 500,ABL03,Angel One,Stock,Very Bearish,293.50,-10.78,"17 Jul, 2026",328.95,Aug 17 | 15:59
NIFTY 500,VOC,Jubilant Pharmo,Stock,Very Bearish,866.95,-10.70,"23 Jul, 2026",970.80,Aug 17 | 15:54
NIFTY 500,S14,SJVN,Stock,Very Bearish,66.56,-10.36,"12 May, 2026",74.25,Aug 17 | 15:59
NIFTY 500,GES,GE Shipping,Stock,Very Bearish,"1,274.90",-10.28,"01 Jul, 2026","1,421.00",Aug 17 | 15:59
NIFTY 500,T,Thermax,Stock,Bearish,"4,141.40",-9.54,"23 Jul, 2026","4,578.00",Aug 17 | 15:58
NIFTY 500,EIH,EIH,Stock,Very Bearish,296.00,-9.48,"31 Jul, 2026",327.00,Aug 17 | 15:57
NIFTY 500,TC,Tata Chemicals,Stock,Very Bearish,662.90,-9.15,"29 Jun, 2026",729.65,Aug 17 | 15:58
NIFTY 500,SI62,Syngene Intl,Stock,Very Bearish,403.00,-8.82,"29 May, 2026",442.00,Aug 17 | 15:59
NIFTY 500,FCT,Fert and Chem,Stock,Very Bearish,793.25,-8.78,"29 Jun, 2026",869.60,Aug 17 | 15:59
NIFTY 500,RCO01,Railtel,Stock,Very Bearish,279.95,-8.57,"29 Jun, 2026",306.20,Aug 17 | 15:59
NIFTY 500,ARI02,Anupam,Stock,Very Bearish,"1,196.90",-8.07,"08 Jun, 2026","1,302.00",Aug 17 | 15:55
NIFTY 500,CIS01,C E Info,Stock,Very Bearish,991.70,-7.38,"06 Aug, 2026","1,070.70",Aug 17 | 15:53
NIFTY 500,IID01,IRB Infra,Stock,Very Bearish,19.17,-7.35,"06 Jul, 2026",20.69,Aug 17 | 15:59
NIFTY 500,TP13,Torrent Power,Stock,Very Bearish,"1,312.80",-7.11,"31 Jul, 2026","1,413.30",Aug 17 | 15:59
NIFTY 500,TRI,Transformers,Stock,Very Bearish,296.30,-6.49,"21 Jul, 2026",316.85,Aug 17 | 15:59
NIFTY 500,GIC12,General Insuran,Stock,Very Bearish,355.50,-6.46,"10 Jun, 2026",380.05,Aug 17 | 15:57
NIFTY 500,ITI,ITI,Stock,Very Bearish,277.25,-6.37,"29 Jun, 2026",296.10,Aug 17 | 15:58
NIFTY 500,IDA,Intellect Desig,Stock,Very Bearish,695.45,-5.82,"22 Jul, 2026",738.40,Aug 17 | 15:55
NIFTY 500,PFR,Aditya Birla F,Stock,Very Bearish,55.29,-5.70,"11 Aug, 2026",58.63,Aug 17 | 15:57
NIFTY 500,JBM03,JBM Auto,Stock,Very Bearish,621.35,-5.62,"31 Jul, 2026",658.35,Aug 17 | 15:58
NIFTY 500,CFH,Can Fin Homes,Stock,Very Bearish,814.35,-4.99,"20 Jul, 2026",857.15,Aug 17 | 15:53
NIFTY 500,NH,Narayana Hruda,Stock,Very Bearish,"1,828.50",-4.75,"03 Aug, 2026","1,919.70",Aug 17 | 15:58
NIFTY 500,IHF01,Sammaan Capital,Stock,Very Bearish,153.33,-4.64,"12 Aug, 2026",160.79,Aug 17 | 15:59
NIFTY 500,PL10,Physicswallah,Stock,Very Bearish,119.97,-4.42,"11 Aug, 2026",125.52,Aug 17 | 15:59
NIFTY 500,JKB,JK Bank,Stock,Bearish,147.97,-4.31,"29 Jul, 2026",154.63,Aug 17 | 15:59
NIFTY 500,LVA,Latent View,Stock,Very Bearish,285.50,-4.15,"03 Aug, 2026",297.85,Aug 17 | 15:59
NIFTY 500,SD6,Sobha,Stock,Very Bearish,"1,321.00",-4.00,"23 Jul, 2026","1,376.10",Aug 17 | 15:59
NIFTY 500,CNA,Zydus Wellness,Stock,Bearish,510.15,-3.82,"05 Aug, 2026",530.40,Aug 17 | 15:59
NIFTY 500,OSPL,OneSource Spec,Stock,Very Bearish,"1,558.20",-3.80,"31 Jul, 2026","1,619.70",Aug 17 | 15:59
NIFTY 500,IG04,IGL,Stock,Very Bearish,151.00,-3.71,"01 Jul, 2026",156.81,Aug 17 | 15:59
NIFTY 500,LTH,Lemon Tree Hote,Stock,Very Bearish,109.55,-3.69,"15 Jul, 2026",113.75,Aug 17 | 15:58
NIFTY 500,EL01,Eris Life,Stock,Very Bearish,"1,348.90",-3.35,"23 Jul, 2026","1,395.60",Aug 17 | 15:58
NIFTY 500,HFSL,HDB Financial,Stock,Bearish,683.90,-3.29,"22 Jul, 2026",707.20,Aug 17 | 15:58
NIFTY 500,JKI,JK Tyre & Ind,Stock,Very Bearish,382.00,-3.27,"07 Aug, 2026",394.90,Aug 17 | 15:57
NIFTY 500,SM09,Swan Corp,Stock,Very Bearish,305.20,-3.25,"08 Jul, 2026",315.45,Aug 17 | 15:58
NIFTY 500,NBH,Niva Bupa Healt,Stock,Bearish,82.71,-3.23,"11 Aug, 2026",85.47,Aug 17 | 15:59
NIFTY 500,UA03,UTI,Stock,Bearish,907.30,-3.12,"16 Jul, 2026",936.50,Aug 17 | 15:58
