MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
H,HI,Hindalco,1038.4,1090.0,1038.4,1085.5,1048.3,37.20,3.55,11945517
RI,RI,Reliance,1318.7,1362.9,1312.6,1359.7,1322.7,37.00,2.80,13248515
BA06,BA10,Bajaj Auto,10158.0,10483.0,10078.5,10462.5,10205.0,257.50,2.52,379649
BF04,BF04,Bajaj Finserv,1732.5,1780.0,1726.0,1772.0,1749.8,22.20,1.27,779574
GI01,GI01,Grasim,2908.2,2988.0,2880.6,2971.1,2935.2,35.90,1.22,1306216
W,W,Wipro,194.61,197.94,194.01,197.12,195.17,1.95,1.00,16201692
MM,MM,M&M,3078.0,3142.8,3033.0,3122.2,3092.3,29.90,0.97,2330606
UTI10,AB16,Axis Bank,1234.0,1254.1,1226.6,1249.8,1238.3,11.50,0.93,3562641
IA05,IA04,Interglobe Avi,4178.0,4284.0,4178.0,4264.6,4230.3,34.30,0.81,760291
NTP,NTP,NTPC,386.1,393.35,384.0,392.45,389.4,3.05,0.78,5386249
L,T04,Trent,4032.7,4114.0,4022.0,4099.9,4069.6,30.30,0.74,501006
AHE,AHE,Apollo Hospital,7924.0,8140.0,7814.5,8078.5,8026.0,52.50,0.65,492013
MHI,MHI,Max Healthcare,1060.05,1080.0,1052.75,1075.7,1068.75,6.95,0.65,1767607
ONG,ONG,ONGC,294.8,301.75,293.85,298.3,296.5,1.80,0.61,12258794
JFS,JFS,Jio Financial,230.39,235.46,229.42,234.67,233.28,1.39,0.60,11303753
MPS,MPS,Adani Ports,1749.0,1777.8,1744.3,1772.6,1762.8,9.80,0.56,1283223
PGC,PGC,Power Grid Corp,297.5,300.8,294.55,299.9,298.6,1.30,0.44,5672695
CI29,CI11,Coal India,456.0,460.05,452.7,458.7,456.95,1.75,0.38,3756072
MU01,MS24,Maruti Suzuki,12850.0,13072.0,12753.0,13003.0,12956.0,47.00,0.36,300695
UTC,UTC01,UltraTechCement,11300.0,11430.0,11211.0,11409.0,11368.0,41.00,0.36,168245
KMF,KMB,Kotak Mahindra,376.3,384.05,376.3,383.2,381.95,1.25,0.33,12342444
SBI,SBI,SBI,941.1,955.0,935.0,950.9,948.8,2.10,0.22,11928460
TI01,TI01,Titan Company,4053.0,4116.7,4053.0,4106.4,4102.0,4.40,0.11,913576
TEL,TM03,TMPV,358.65,365.0,356.1,361.25,361.2,0.05,0.01,9875276
TCS,TCS,TCS,2323.9,2342.0,2317.8,2327.4,2327.1,0.30,0.01,2537422
