MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
BE03,BE03,Bharat Elec,416.3,420.0,407.0,413.3,422.95,-9.65,-2.28,28012723
TM4,TM4,Tech Mahindra,1453.6,1476.5,1434.7,1439.0,1467.1,-28.10,-1.92,2216454
Z01,Z,Eternal,243.0,245.68,242.3,243.34,247.21,-3.87,-1.57,23420943
TIS,TIS,Tata Steel,207.5,207.5,203.04,207.01,209.29,-2.28,-1.09,56670462
HL,HU,HUL,2224.9,2226.9,2201.0,2209.3,2232.9,-23.60,-1.06,1071994
DRL,DRL,Dr Reddys Labs,1323.6,1336.0,1319.6,1321.9,1335.2,-13.30,-1.00,1277182
SLI03,SLI03,SBI Life Insura,1860.0,1882.4,1856.1,1864.2,1881.4,-17.20,-0.91,563774
ITC,ITC,ITC,309.0,309.65,306.2,307.55,310.3,-2.75,-0.89,12127920
HSL01,HSL01,HDFC Life,602.6,611.25,602.6,605.1,610.4,-5.30,-0.87,3698222
HCL02,HCL02,HCL Tech,1166.2,1181.0,1162.4,1169.8,1179.4,-9.60,-0.81,1415960
NI,NI,Nestle,1400.0,1426.9,1398.5,1420.1,1431.4,-11.30,-0.79,1425216
AE01,AE13,Adani Enterpris,2715.0,2720.0,2685.1,2704.8,2725.0,-20.20,-0.74,1187449
C,C,Cipla,1392.3,1422.1,1392.3,1399.5,1409.8,-10.30,-0.73,1316586
EM,EM,Eicher Motors,6813.0,6905.0,6752.5,6849.5,6882.5,-33.00,-0.48,455047
BTV,BA08,Bharti Airtel,1914.0,1914.0,1897.7,1904.9,1913.5,-8.60,-0.45,5778742
STF,STF,Shriram Finance,920.0,925.45,913.0,923.45,927.35,-3.90,-0.42,5764449
HDF01,HDF01,HDFC Bank,759.6,762.25,755.15,759.5,762.45,-2.95,-0.39,24013451
ICI02,ICI02,ICICI Bank,1230.0,1239.7,1223.3,1237.3,1240.8,-3.50,-0.28,14953103
IT,IT,Infosys,1187.0,1206.9,1184.9,1193.7,1196.9,-3.20,-0.27,15121010
LT,LT,Larsen,3901.6,3943.5,3883.1,3910.7,3921.0,-10.30,-0.26,1972259
TT,TT,TATA Cons. Prod,1207.1,1216.6,1194.2,1208.7,1210.9,-2.20,-0.18,1718132
JVS,JSW01,JSW Steel,1278.0,1289.0,1261.5,1283.2,1285.2,-2.00,-0.16,1039407
SPI,SPI,Sun Pharma,1880.0,1892.9,1872.0,1880.3,1882.3,-2.00,-0.11,1376695
API,AP31,Asian Paints,2562.0,2614.0,2562.0,2598.6,2600.7,-2.10,-0.08,586190
BAF,BAF,Bajaj Finance,910.0,926.3,908.45,923.1,923.55,-0.45,-0.05,5864990
