Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,JFS,Jio Financial,Stock,Bearish,238.51,-18.75,"08 Jan, 2026",293.55,Apr 22 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Bearish,"1,829.00",-8.03,"19 Feb, 2026","1,988.60",Apr 22 | 15:59
NIFTY 50,SPI,Sun Pharma,Stock,Very Bearish,"1,669.80",-4.97,"30 Mar, 2026","1,757.20",Apr 22 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,217.00",-3.02,"30 Mar, 2026","1,254.90",Apr 22 | 15:58
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,268.60",-1.85,"10 Apr, 2026","1,292.50",Apr 22 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Bearish,604.05,-0.93,"20 Apr, 2026",609.75,Apr 22 | 15:59
NIFTY 50,HCL02,HCL Tech,Stock,Very Bearish,"1,285.30",0.00,"22 Apr, 2026","1,285.30",Apr 22 | 15:59
NIFTY MIDCAP100,BL03,Biocon,Stock,Bearish,357.80,-5.11,"16 Mar, 2026",377.05,Apr 22 | 15:58
NIFTY MIDCAP100,SI48,Supreme Ind,Stock,Very Bearish,"3,691.40",-3.95,"19 Mar, 2026","3,843.40",Apr 22 | 15:48
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Very Bearish,408.15,-2.88,"15 Apr, 2026",420.25,Apr 22 | 15:59
NIFTY MIDCAP100,PS15,Persistent,Stock,Very Bearish,"5,073.30",0.00,"22 Apr, 2026","5,073.30",Apr 22 | 15:59
NIFTY MIDCAP100,HHM,Hero Motocorp,Stock,Bearish,"5,189.00",0.57,"16 Apr, 2026","5,159.50",Apr 22 | 15:59
NIFTY MIDCAP100,OI13,Oil India,Stock,Bearish,469.75,2.35,"08 Apr, 2026",458.95,Apr 22 | 15:58
NIFTY NEXT 50,TP06,Torrent Pharma,Stock,Bearish,"4,084.60",0.00,"22 Apr, 2026","4,084.60",Apr 22 | 15:57
NIFTY 500,ES07,eClerx Services,Stock,Very Bearish,"1,499.50",-64.18,"06 Feb, 2026","4,185.90",Apr 22 | 15:59
NIFTY 500,IDB,IDBI Bank,Stock,Bearish,74.50,-24.75,"09 Mar, 2026",99.00,Apr 22 | 15:59
NIFTY 500,IPL01,ICICI Prudentia,Stock,Bearish,540.05,-13.70,"04 Mar, 2026",625.75,Apr 22 | 15:59
NIFTY 500,CB09,Concord Biotech,Stock,Bearish,"1,052.20",-12.40,"04 Mar, 2026","1,201.20",Apr 22 | 15:59
NIFTY 500,MC,Ramco Cements,Stock,Bearish,991.90,-9.82,"02 Mar, 2026","1,099.90",Apr 22 | 15:59
NIFTY 500,UBB,United Brewerie,Stock,Very Bearish,"1,500.00",-7.22,"16 Mar, 2026","1,616.70",Apr 22 | 15:56
NIFTY 500,KP,Abbott India,Stock,Very Bearish,"25,420.00",-6.49,"09 Mar, 2026","27,185.00",Apr 22 | 15:58
NIFTY 500,JBC,JB Chemicals,Stock,Very Bearish,"1,977.80",-3.84,"27 Mar, 2026","2,056.70",Apr 22 | 15:56
NIFTY 500,GDGIL,Go Digit,Stock,Very Bearish,321.70,-2.79,"17 Mar, 2026",330.95,Apr 22 | 15:59
NIFTY 500,JRRL,Jain Resource,Stock,Bearish,413.20,-1.92,"13 Apr, 2026",421.30,Apr 22 | 15:59
NIFTY 500,TN,Tejas Networks,Stock,Bearish,407.95,-1.66,"20 Apr, 2026",414.85,Apr 22 | 15:58
NIFTY 500,P,Pfizer,Stock,Bearish,"4,764.10",-1.09,"21 Apr, 2026","4,816.50",Apr 22 | 15:57
NIFTY 500,AP22,Ajanta Pharma,Stock,Very Bearish,"2,779.20",-0.63,"23 Mar, 2026","2,796.80",Apr 22 | 15:54
NIFTY 500,SME05,Shyam Metalics,Stock,Bearish,812.55,0.00,"22 Apr, 2026",812.55,Apr 22 | 15:59
NIFTY 500,EL01,Eris Life,Stock,Bearish,"1,352.80",0.00,"22 Apr, 2026","1,352.80",Apr 22 | 15:59
NIFTY 500,HTL03,Hexaware Tech,Stock,Very Bearish,456.45,0.00,"22 Apr, 2026",456.45,Apr 22 | 15:59
NIFTY 500,FS07,Firstsource Sol,Stock,Bearish,224.34,0.00,"22 Apr, 2026",224.34,Apr 22 | 15:59
NIFTY 500,LVA,Latent View,Stock,Bearish,299.35,0.00,"22 Apr, 2026",299.35,Apr 22 | 15:58
NIFTY 500,IL,Ipca Labs,Stock,Bearish,"1,494.80",0.44,"02 Apr, 2026","1,488.30",Apr 22 | 15:54
ALL NSE,SAB,Aqylon Nexus,Stock,Bearish,51.91,-96.97,"17 Feb, 2026","1,713.60",Apr 22 | 15:59
ALL NSE,RD03,RB Denims,Stock,Bearish,14.81,-90.39,"04 Mar, 2026",154.16,Apr 22 | 15:57
ALL NSE,PI30,Perfect Infra,Stock,Very Bearish,1.65,-86.08,"27 Jun, 2025",11.85,Apr 22 | 15:31
ALL NSE,IML02,Interiors & Mor,Stock,Very Bearish,175.00,-70.09,"12 Nov, 2025",585.00,Apr 22 | 15:40
ALL NSE,BCI02,Blue Chip,Stock,Very Bearish,2.14,-69.94,"01 Apr, 2025",7.12,Apr 22 | 15:45
ALL NSE,FI21,Foce India,Stock,Bearish,554.00,-67.96,"17 Feb, 2026","1,729.00",Apr 22 | 15:31
ALL NSE,ADE,Varvee Global,Stock,Bearish,60.92,-54.19,"16 Feb, 2026",132.99,Apr 22 | 15:43
ALL NSE,DL04,Dhariwalcorp,Stock,Very Bearish,37.45,-52.41,"06 Feb, 2026",78.70,Apr 22 | 15:31
ALL NSE,FPB01,Fino Payments,Stock,Bearish,139.11,-49.76,"08 Dec, 2025",276.90,Apr 22 | 15:57
ALL NSE,JT03,Jalan Transolut,Stock,Very Bearish,1.85,-47.89,"23 Jan, 2026",3.55,Apr 22 | 15:31
ALL NSE,KI26,KCK Industries,Stock,Very Bearish,12.85,-44.13,"11 Mar, 2026",23.00,Apr 22 | 15:40
ALL NSE,RML04,C K K Retail,Stock,Very Bearish,122.95,-42.51,"27 Feb, 2026",213.85,Apr 22 | 15:43
ALL NSE,GWI,Grauer and Weil,Stock,Bearish,73.22,-41.28,"04 Oct, 2023",124.70,Apr 22 | 15:57
ALL NSE,RTN,Raj Television,Stock,Very Bearish,23.91,-40.70,"13 Feb, 2026",40.32,Apr 22 | 15:59
ALL NSE,DHT,DocMode Health ,Stock,Bearish,42.00,-38.78,"09 Jan, 2026",68.60,Apr 22 | 15:40
ALL NSE,GI11,Goodyear,Stock,Bearish,798.90,-38.32,"23 Oct, 2023","1,295.15",Apr 22 | 15:58
ALL NSE,LG,Lexus Granito,Stock,Very Bearish,18.71,-38.31,"19 Mar, 2026",30.33,Apr 22 | 15:40
ALL NSE,SR11,SP Refractories,Stock,Very Bearish,104.75,-36.97,"10 Dec, 2025",166.20,Apr 22 | 15:31
