Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,L,Trent,Stock,Bullish,"4,434.50",16.00,"07 Apr, 2026","3,823.00",Apr 22 | 15:59
NIFTY 50,NI,Nestle,Stock,Bullish,"1,395.80",15.00,"08 Apr, 2026","1,213.70",Apr 22 | 15:58
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,039.90",12.12,"06 Apr, 2026",927.45,Apr 22 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,588.60",9.31,"08 Apr, 2026","1,453.30",Apr 22 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bullish,213.03,8.63,"06 Apr, 2026",196.10,Apr 22 | 15:59
NIFTY 50,TEL,TMPV,Stock,Bullish,361.85,8.58,"09 Apr, 2026",333.25,Apr 22 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bullish,"2,562.90",8.57,"10 Apr, 2026","2,360.70",Apr 22 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Bullish,"2,260.80",8.34,"10 Apr, 2026","2,086.80",Apr 22 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bullish,319.75,7.26,"09 Apr, 2026",298.10,Apr 22 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bullish,405.40,7.06,"09 Apr, 2026",378.65,Apr 22 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Bullish,"1,178.60",5.87,"17 Apr, 2026","1,113.20",Apr 22 | 15:59
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,263.40",5.79,"08 Apr, 2026","1,194.30",Apr 22 | 15:58
NIFTY 50,HL,HUL,Stock,Bullish,"2,368.80",5.71,"17 Apr, 2026","2,240.80",Apr 22 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,454.60",4.91,"06 Apr, 2026","4,246.10",Apr 22 | 15:59
NIFTY 50,Z01,Eternal,Stock,Bullish,262.99,4.07,"16 Apr, 2026",252.70,Apr 22 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bullish,"1,379.60",3.50,"08 Apr, 2026","1,333.00",Apr 22 | 15:59
NIFTY 50,SBI,SBI,Stock,Very Bullish,"1,103.30",3.43,"10 Apr, 2026","1,066.70",Apr 22 | 15:58
NIFTY 50,UTC,UltraTechCement,Stock,Very Bullish,"12,193.00",2.58,"17 Apr, 2026","11,886.00",Apr 22 | 15:59
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"9,602.00",2.52,"08 Apr, 2026","9,366.00",Apr 22 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"7,662.00",2.41,"09 Apr, 2026","7,481.50",Apr 22 | 15:56
NIFTY 50,STF,Shriram Finance,Stock,Very Bullish,"1,044.55",2.09,"08 Apr, 2026","1,023.20",Apr 22 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Very Bullish,448.70,2.04,"09 Apr, 2026",439.75,Apr 22 | 15:59
NIFTY 50,ICI02,ICICI Bank,Stock,Bullish,"1,367.60",1.22,"13 Apr, 2026","1,351.10",Apr 22 | 15:59
NIFTY 50,GI01,Grasim,Stock,Bullish,"2,776.60",0.60,"20 Apr, 2026","2,760.10",Apr 22 | 15:57
NIFTY 50,ONG,ONGC,Stock,Very Bullish,283.65,0.60,"27 Mar, 2026",281.95,Apr 22 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Bullish,"4,640.90",0.55,"08 Apr, 2026","4,615.50",Apr 22 | 15:57
NIFTY 50,LT,Larsen,Stock,Bullish,"4,021.10",0.38,"08 Apr, 2026","4,005.90",Apr 22 | 15:59
NIFTY 50,BAF,Bajaj Finance,Stock,Bullish,934.75,-0.44,"21 Apr, 2026",938.85,Apr 22 | 15:59
NIFTY 50,BF04,Bajaj Finserv,Stock,Bullish,"1,842.90",-0.46,"21 Apr, 2026","1,851.40",Apr 22 | 15:59
NIFTY 50,EM,Eicher Motors,Stock,Very Bullish,"7,230.00",-2.61,"10 Apr, 2026","7,424.00",Apr 22 | 15:59
NIFTY BANK,ASF03,AU Small Financ,Stock,Very Bullish,"1,043.20",7.79,"08 Apr, 2026",967.80,Apr 22 | 15:57
NIFTY BANK,FB,Federal Bank,Stock,Very Bullish,296.45,7.74,"07 Apr, 2026",275.15,Apr 22 | 15:58
NIFTY BANK,CB06,Canara Bank,Stock,Very Bullish,145.23,5.31,"09 Apr, 2026",137.91,Apr 22 | 15:59
NIFTY BANK,UBI01,Union Bank,Stock,Very Bullish,194.05,4.52,"08 Apr, 2026",185.66,Apr 22 | 15:59
NIFTY BANK,IIB,IndusInd Bank,Stock,Very Bullish,870.10,3.57,"15 Apr, 2026",840.10,Apr 22 | 15:55
NIFTY BANK,BOB,Bank of Baroda,Stock,Bullish,282.77,0.83,"17 Apr, 2026",280.44,Apr 22 | 15:58
NIFTY BANK,YB,Yes Bank,Stock,Very Bullish,19.99,0.20,"16 Apr, 2026",19.95,Apr 22 | 15:59
