MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
UTI10,AB16,Axis Bank,1191.5,1225.0,1191.5,1222.4,1186.5,35.90,3.03,6923162
API,AP31,Asian Paints,2401.9,2451.0,2397.0,2444.0,2392.7,51.30,2.14,426982
MM,MM,M&M,2965.0,3045.0,2965.0,3035.0,2982.7,52.30,1.75,2080300
BAF,BAF,Bajaj Finance,982.0,997.2,980.2,996.9,982.0,14.90,1.52,5467794
PGC,PGC,Power Grid Corp,268.7,269.75,266.9,269.5,266.4,3.10,1.16,6241140
HCL02,HCL02,HCL Tech,1241.0,1266.5,1234.6,1258.0,1243.6,14.40,1.16,1568243
TI01,TI01,Titan Company,4855.0,4884.0,4821.5,4884.0,4832.5,51.50,1.07,368677
IA05,IA04,Interglobe Avi,4890.0,4956.0,4890.0,4940.0,4890.0,50.00,1.02,408716
CI29,CI11,Coal India,424.0,426.65,421.35,426.1,422.0,4.10,0.97,4798343
HDF01,HDF01,HDFC Bank,723.0,739.65,723.0,735.6,728.9,6.70,0.92,19853034
UTC,UTC01,UltraTechCement,11100.0,11184.0,11027.0,11155.0,11056.0,99.00,0.90,191155
NI,NI,Nestle,1357.0,1362.6,1348.3,1362.6,1351.0,11.60,0.86,382857
HSL01,HSL01,HDFC Life,526.9,535.0,516.45,531.0,526.9,4.10,0.78,4285606
GI01,GI01,Grasim,3175.0,3212.5,3161.0,3191.0,3166.5,24.50,0.77,773413
BA06,BA10,Bajaj Auto,11245.0,11332.0,11212.0,11281.0,11208.0,73.00,0.65,121620
MU01,MS24,Maruti Suzuki,11997.0,12098.0,11975.0,12065.0,11990.0,75.00,0.63,283642
AE01,AE13,Adani Enterpris,2920.0,2939.9,2902.5,2916.5,2900.0,16.50,0.57,570504
RI,RI,Reliance,1210.5,1227.4,1210.5,1226.0,1219.2,6.80,0.56,13138735
BF04,BF04,Bajaj Finserv,1774.0,1778.1,1755.0,1771.0,1762.3,8.70,0.49,1419352
HL,HU,HUL,1933.5,1942.9,1915.0,1942.9,1933.5,9.40,0.49,732074
LT,LT,Larsen,3865.0,3887.5,3842.4,3876.2,3858.4,17.80,0.46,1230579
SBI,SBI,SBI,980.8,985.7,977.0,983.0,978.5,4.50,0.46,3759097
STF,STF,Shriram Finance,990.0,1002.0,986.4,994.1,990.0,4.10,0.41,2700614
BE03,BE03,Bharat Elec,392.0,394.55,388.6,393.55,392.0,1.55,0.40,6083441
ITC,ITC,ITC,268.1,269.0,266.3,269.0,268.0,1.00,0.37,6240148
TM4,TM4,Tech Mahindra,1540.0,1554.7,1526.6,1548.0,1543.0,5.00,0.32,939846
JVS,JSW01,JSW Steel,1279.0,1288.6,1266.3,1277.0,1273.2,3.80,0.30,1032391
EM,EM,Eicher Motors,7340.5,7381.0,7305.0,7360.0,7338.5,21.50,0.29,201194
W,W,Wipro,163.05,164.5,161.66,164.02,163.64,0.38,0.23,9700283
MPS,MPS,Adani Ports,1791.8,1800.6,1775.0,1788.0,1785.3,2.70,0.15,895306
SPI,SPI,Sun Pharma,1858.7,1858.7,1841.6,1852.2,1849.9,2.30,0.12,683246
C,C,Cipla,1402.9,1421.0,1388.4,1399.7,1399.0,0.70,0.05,1166527
DRL,DRL,Dr Reddys Labs,1204.5,1207.8,1193.4,1201.0,1200.4,0.60,0.05,1001238
AHE,AHE,Apollo Hospital,8891.0,8934.5,8821.5,8889.0,8888.5,0.50,0.01,438420
