Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,Z01,Eternal,Stock,Very Bullish,335.00,32.10,"16 Jun, 2026",253.60,Sep 25 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,788.00",5.53,"07 Sep, 2026","1,694.30",Sep 25 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Bullish,"1,201.00",1.35,"18 Sep, 2026","1,185.00",Sep 25 | 15:57
NIFTY 50,C,Cipla,Stock,Bullish,"1,399.70",0.00,"25 Sep, 2026","1,399.70",Sep 25 | 15:57
NIFTY 50,CI29,Coal India,Stock,Very Bullish,426.10,-0.44,"22 Sep, 2026",428.00,Sep 25 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Bullish,735.60,-0.53,"21 Sep, 2026",739.50,Sep 25 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,889.00",-0.62,"18 Sep, 2026","8,944.50",Sep 25 | 15:58
NIFTY 50,TIS,Tata Steel,Stock,Bullish,187.97,-1.49,"23 Sep, 2026",190.82,Sep 25 | 15:59
NIFTY BANK,PNB05,PNB,Stock,Bullish,116.60,-0.17,"16 Sep, 2026",116.80,Sep 25 | 15:57
NIFTY MIDCAP100,LL06,Laurus Labs,Stock,Very Bullish,"2,007.00",93.20,"01 Apr, 2026","1,038.80",Sep 25 | 15:56
NIFTY MIDCAP100,LSL,Lenskart Solu,Stock,Bullish,680.25,31.58,"22 Jun, 2026",517.00,Sep 25 | 15:59
NIFTY MIDCAP100,MCE,MCX India,Stock,Very Bullish,"3,324.90",14.85,"11 Aug, 2026","2,895.00",Sep 25 | 15:59
NIFTY MIDCAP100,AP,Aurobindo Pharm,Stock,Very Bullish,"1,712.00",14.30,"19 Jun, 2026","1,497.80",Sep 25 | 15:52
NIFTY MIDCAP100,BT09,APL Apollo,Stock,Very Bullish,"2,214.70",14.07,"03 Aug, 2026","1,941.50",Sep 25 | 15:55
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bullish,403.95,13.97,"17 Sep, 2026",354.45,Sep 25 | 15:58
NIFTY MIDCAP100,MOF01,Motilal Oswal,Stock,Very Bullish,"1,029.00",13.87,"14 Aug, 2026",903.70,Sep 25 | 15:54
NIFTY MIDCAP100,LIC,LIC Housing Fin,Stock,Very Bullish,566.00,5.70,"27 Aug, 2026",535.50,Sep 25 | 15:57
NIFTY MIDCAP100,LEI,LG Electronics ,Stock,Very Bullish,"1,725.40",4.39,"17 Sep, 2026","1,652.90",Sep 25 | 15:59
NIFTY MIDCAP100,PM02,Phoenix Mills,Stock,Very Bullish,"1,978.40",2.56,"21 Sep, 2026","1,929.00",Sep 25 | 15:56
NIFTY MIDCAP100,MP21,Mankind Pharma,Stock,Very Bullish,"2,474.90",1.52,"21 Sep, 2026","2,437.80",Sep 25 | 15:59
NIFTY MIDCAP100,PI35,Page Industries,Stock,Very Bullish,"37,695.00",1.47,"22 Sep, 2026","37,150.00",Sep 25 | 15:54
NIFTY MIDCAP100,OR,Oberoi Realty,Stock,Bullish,"1,858.50",0.70,"22 Sep, 2026","1,845.60",Sep 25 | 15:50
NIFTY MIDCAP100,RK01,Radico Khaitan,Stock,Very Bullish,"4,557.10",0.48,"18 Sep, 2026","4,535.40",Sep 25 | 15:57
NIFTY MIDCAP100,BS,Blue Star,Stock,Bullish,"1,565.00",0.00,"25 Sep, 2026","1,565.00",Sep 25 | 15:56
NIFTY MIDCAP100,BFC,Bharat Forge,Stock,Bullish,"2,008.00",0.00,"25 Sep, 2026","2,008.00",Sep 25 | 15:57
NIFTY MIDCAP100,SAI,SAIL,Stock,Bullish,185.00,-0.24,"23 Sep, 2026",185.44,Sep 25 | 15:59
NIFTY MIDCAP100,IPA02,ICICIAMC,Stock,Very Bullish,"3,184.60",-0.69,"18 Sep, 2026","3,206.70",Sep 25 | 15:59
NIFTY MIDCAP100,JF04,Jubilant Food,Stock,Bullish,484.55,-3.09,"18 Sep, 2026",500.00,Sep 25 | 15:55
NIFTY NEXT 50,DL03,Divis Labs,Stock,Very Bullish,"9,619.50",42.36,"03 Jul, 2026","6,757.00",Sep 25 | 15:56
NIFTY NEXT 50,MIC,Bosch,Stock,Very Bullish,"48,250.00",31.74,"29 May, 2026","36,625.00",Sep 25 | 15:55
NIFTY NEXT 50,MSS01,MOTHERSON,Stock,Very Bullish,165.71,14.94,"17 Jul, 2026",144.17,Sep 25 | 15:59
NIFTY NEXT 50,CHC,Zydus Life,Stock,Very Bullish,"1,203.90",3.78,"18 Sep, 2026","1,160.00",Sep 25 | 15:58
NIFTY NEXT 50,SEI11,Siemens Energy ,Stock,Bullish,"3,313.00",3.07,"23 Sep, 2026","3,214.40",Sep 25 | 15:59
NIFTY NEXT 50,JSP,Jindal Steel,Stock,Very Bullish,"1,164.80",2.09,"22 Sep, 2026","1,141.00",Sep 25 | 15:58
NIFTY NEXT 50,D04,DLF,Stock,Very Bullish,683.00,2.02,"22 Sep, 2026",669.50,Sep 25 | 15:55
NIFTY NEXT 50,VB05,Varun Beverages,Stock,Bullish,434.80,1.12,"22 Sep, 2026",430.00,Sep 25 | 15:59
NIFTY NEXT 50,TP06,Torrent Pharma,Stock,Very Bullish,"4,988.50",0.37,"21 Sep, 2026","4,970.00",Sep 25 | 15:58
NIFTY 500,WGS,Welspun Corp,Stock,Very Bullish,"2,832.40",238.99,"25 Mar, 2026",835.55,Sep 25 | 15:59
NIFTY 500,SST07,Syrma SGS,Stock,Very Bullish,"1,732.60",119.07,"24 Mar, 2026",790.90,Sep 25 | 15:59
NIFTY 500,GP14,Gland,Stock,Bullish,"2,917.20",64.30,"27 Apr, 2026","1,775.50",Sep 25 | 15:50
NIFTY 500,SLS02,Sai Life Sci,Stock,Very Bullish,"1,592.20",58.27,"22 Apr, 2026","1,006.00",Sep 25 | 15:59
NIFTY 500,JCA,Jyoti CNC Auto,Stock,Very Bullish,"1,065.10",50.67,"17 Jun, 2026",706.90,Sep 25 | 15:59
NIFTY 500,RI37,Redington,Stock,Very Bullish,407.25,46.41,"27 Jul, 2026",278.15,Sep 25 | 15:59
NIFTY 500,FC01,Finolex Cables,Stock,Very Bullish,"1,460.90",42.58,"07 Aug, 2026","1,024.65",Sep 25 | 15:59
NIFTY 500,BCM,Balrampur Chini,Stock,Bullish,685.80,41.30,"15 Apr, 2026",485.35,Sep 25 | 15:58
NIFTY 500,WI03,Welspun India,Stock,Very Bullish,224.68,36.92,"07 Aug, 2026",164.09,Sep 25 | 15:59
NIFTY 500,EI14,Engineers India,Stock,Very Bullish,315.65,31.37,"05 Aug, 2026",240.27,Sep 25 | 15:59
