Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,KI17,KI17,3B BlackBio Dx,/pesticides-agrochemicals/3bblackbiodx/KI17,1150.0,"20 Aug, 2026|15:53"
52WeekLow,ABL06,ABL06,ABLBL,/speciality-retailers/adityabirlalifestylebrands/ABL06,87.0,"20 Aug, 2026|15:59"
52WeekLow,IID,AI60,Arshiya,/transport-logistics/arshiya/AI60,0.93,"20 Aug, 2026|15:50"
52WeekLow,APB,APB,Astron Paper,/paper-forest-products/astronpaperboardmill/APB,3.2,"20 Aug, 2026|15:50"
52WeekLow,PS12,PS12,Aurionpro Solut,/computers-software-medium-small/aurionprosolutions/PS12,690.0,"20 Aug, 2026|16:00"
52WeekLow,BSI01,BSI01,Bajaj Steel,/packaging/bajajsteelindustries/BSI01,359.95,"20 Aug, 2026|15:55"
52WeekLow,BE10,BE10,BEW Eng,/engineering/bewengineering/BE10,52.3,"20 Aug, 2026|15:31"
52WeekLow,BCL09,BCL09,Brand Concepts,/glass-glass-products/brandconcepts/BCL09,157.05,"20 Aug, 2026|15:53"
52WeekLow,BC13,BC13,Burnpur Cement,/cement-major/burnpurcement/BC13,14.94,"20 Aug, 2026|16:00"
52WeekLow,CTL03,CTL03,Cedaar Textile,/textile-spinning/cedaartextile/CTL03,13.2,"20 Aug, 2026|15:31"
52WeekLow,SS48,SS48,Cura Tech,/computers-software-medium-small/curatechnologies/SS48,63.0,"20 Aug, 2026|15:52"
52WeekLow,DL04,DL04,Dhariwalcorp,/trading/dhariwalcorp/DL04,17.8,"20 Aug, 2026|15:54"
52WeekLow,FI19,FI08,Flexituff Ventu,/packaging/flexituffventuresinternational/FI08,2.81,"20 Aug, 2026|15:58"
52WeekLow,FLF01,FLF01,Future Life,/retail/futurelifestylefashions/FLF01,1.15,"20 Aug, 2026|15:52"
52WeekLow,GREEN54285,GREEN54285,Greenpanel Ind,/wood-wood-products/greenpanelindustrieslimited/GREEN54285,162.3,"20 Aug, 2026|15:51"
52WeekLow,GFL01,GFL01,GSM Foils,/aluminium-aluminium-products/gsmfoils/GFL01,79.7,"20 Aug, 2026|15:59"
52WeekLow,GVK,GVK,GVK Power,/power-generation-distribution/gvkpowerinfrastructure/GVK,2.36,"20 Aug, 2026|15:50"
52WeekLow,HDI,HDI,HDIL,/construction-contracting-real-estate/housingdevelopmentinfrastructure/HDI,1.53,"20 Aug, 2026|15:50"
52WeekLow,HS,HS,Himatsingka Sei,/textiles-synthetic-silk/himatsingkaseide/HS,70.1,"20 Aug, 2026|15:59"
52WeekLow,ITS,ITS,Indo Thai Secu,/finance-general/indothaisecurities/ITS,62.8,"20 Aug, 2026|15:59"
52WeekLow,IGS,IGS,Inventure Grow,/finance-investments/inventuregrowthsecurities/IGS,0.9,"20 Aug, 2026|15:54"
52WeekLow,IRC,IRC,IRCTC,/miscellaneous/irctc-indianrailwaycateringtourismcorp/IRC,490.0,"20 Aug, 2026|15:59"
52WeekLow,ITC,ITC,ITC,/diversified/itc/ITC,268.2,"20 Aug, 2026|15:59"
52WeekLow,KCE,KCE,Kay Cee Energy ,/construction-infrastructure/kayceeenergyinfra/KCE,76.0,"20 Aug, 2026|15:50"
52WeekLow,KEC03,KEC04,KEC Intl,/power-transmission-equipment/kecinternational/KEC04,425.0,"20 Aug, 2026|15:59"
52WeekLow,KHF01,KHF01,KHFM HOSPITALIT,/hotel-resort-restaurants/khfmhospitalityfacilitymanagementservices/KHF01,42.0,"20 Aug, 2026|15:31"
52WeekLow,KG01,KG01,Kitex Garments,/textiles-readymade-apparels/kitexgarments/KG01,124.5,"20 Aug, 2026|15:59"
52WeekLow,LPS,LPS,Lakshmi Prec,/fasteners/lakshmiprecisionscrews/LPS,4.36,"20 Aug, 2026|15:51"
52WeekLow,LCL,LCL,Lancer Containe,/shipping/lancercontainerslines/LCL,10.55,"20 Aug, 2026|15:53"
52WeekLow,MES,MES,Maks Energy,/engineering/maksenergysolutionsindia/MES,14.75,"20 Aug, 2026|15:31"
52WeekLow,MHS01,MHS01,Medplus Health,/food-drug-retailing/medplushealthservices/MHS01,650.0,"20 Aug, 2026|15:57"
52WeekLow,MAF,MAF,MVK Agro Food,/sugar/mvkagrofoodproduct/MAF,186.6,"20 Aug, 2026|15:55"
52WeekLow,CI27,CI27,ORCHASP,/computers-software-medium-small/orchasp/CI27,1.38,"20 Aug, 2026|15:54"
52WeekLow,ODL,ODL,Osel Devices,/electronics/oseldevices/ODL,375.8,"20 Aug, 2026|15:59"
52WeekLow,OMM01,OMM,Owais Metal,/metals-mining/owaismetalmineralprocessing/OMM,64.35,"20 Aug, 2026|15:59"
52WeekLow,PGI,PGH,P&G Hygiene,/household-personal-products/proctergamblehygienehealthcare/PGH,8260.0,"20 Aug, 2026|15:55"
52WeekLow,PDT,PDT,Paramount Dye,/textile-spinning/paramountdyetec/PDT,33.55,"20 Aug, 2026|15:31"
52WeekLow,PD05,PD05,Parsvnath,/construction-contracting-real-estate/parsvnathdevelopers/PD05,1.41,"20 Aug, 2026|15:31"
52WeekLow,PI30,PI32,Perfect Infra,/construction-contracting-civil/perfectinfraengineers/PI32,2.2,"30 Apr, 2026|15:40"
52WeekLow,PISL01,PISL01,Polysil Irrigat,/plastic-products/polysilirrigationsystems/PISL01,57.9,"20 Aug, 2026|15:57"
52WeekLow,QT,QT,Quicktouch Tech,/software/quicktouchtechnologies/QT,15.6,"20 Aug, 2026|15:52"
52WeekLow,RD03,RD03,RB Denims,/textiles-denim/rbdenims/RD03,8.2,"20 Aug, 2026|15:54"
52WeekLow,RHF02,RHF01,Reliance Home F,/finance-housing/reliancehomefinance/RHF01,1.7,"20 Aug, 2026|15:59"
52WeekLow,SPCL,SPCL,Shivalic Power ,/electric-equipment/shivalicpowercontrol/SPCL,60.05,"20 Aug, 2026|15:59"
52WeekLow,SRT02,SRT02,Shree Ram Twist,/textiles-apparel/shreeramtwistex/SRT02,38.65,"20 Aug, 2026|15:56"
52WeekLow,S23,S25,Shrenik,/trading/shrenik/S25,0.31,"20 Aug, 2026|15:58"
52WeekLow,WWI,WWI,Siti Networks,/media-entertainment/sitinetworks/WWI,0.28,"20 Aug, 2026|15:50"
52WeekLow,SE24,SE20,Solex Energy,/miscellaneous/solexenergy/SE20,800.95,"20 Aug, 2026|15:58"
52WeekLow,SIL18,SIL20,Sonu Infratech,/construction-residential-commercial-complexes/sonuinfratech/SIL20,34.2,"20 Aug, 2026|15:59"
52WeekLow,SFC02,SFC02,Star Cement,/cement-major/starcement/SFC02,193.94,"20 Aug, 2026|15:56"
52WeekLow,SI45,SI45,Sumeet Ind,/textiles-manmade/sumeetindustries/SI45,12.64,"20 Aug, 2026|15:58"
52WeekLow,STV01,STN01,Sun TV Network,/media-entertainment/suntvnetwork/STN01,481.0,"20 Aug, 2026|15:57"
52WeekLow,SH07,SH07,Supreme Holding,/construction-real-estate/supremeholdingshospitality/SH07,43.5,"20 Aug, 2026|15:55"
52WeekLow,RF14,SS54,Suraj,/steel-tubes-pipes/suraj/SS54,201.0,"20 Aug, 2026|15:59"
52WeekLow,TEI03,TEI01,Teja Engineerin,/engineering/tejaengineeringindustries/TEI01,352.15,"20 Aug, 2026|15:58"
52WeekLow,TI29,TI24,Transwind Infra,/infrastructure-general/transwindinfrastructures/TI24,13.15,"20 Aug, 2026|15:31"
52WeekLow,VI06,VI06,Vesuvius India,/cement-products-building-materials/vesuviusindia/VI06,435.0,"20 Aug, 2026|15:58"
52WeekLow,PHH,VH04,Viceroy Hotels,/hotels/viceroyhotels/VH04,125.05,"20 Aug, 2026|15:58"
52WeekLow,VML02,VML02,Vinit Mobile,/speciality-retailers/vinitmobile/VML02,60.9,"20 Aug, 2026|15:50"
52WeekLow,VTM,VTM,VTM,/textiles-hosiery-knitwear/vtm/VTM,46.06,"20 Aug, 2026|15:51"
52WeekLow,XDT,XDT,Xelpmoc Design ,/software/xelpmocdesigntech/XDT,81.6,"20 Aug, 2026|15:51"
52WeekHigh,APL07,APL07,Accretion Pharm,/pharmaceuticals-drugs/accretionpharmaceuticals/APL07,214.7,"20 Aug, 2026|15:51"
52WeekHigh,ASH02,ASH02,ACME Solar,/power-generation-distribution/acmesolarholdings/ASH02,386.0,"20 Aug, 2026|15:59"
52WeekHigh,AO,AW01,Ador Welding,/electrodes-graphite/adorwelding/AW01,1661.0,"20 Aug, 2026|15:58"
52WeekHigh,AGS01,AGS01,Akiko Global,/finance-investment/akikoglobalservices/AGS01,385.0,"20 Aug, 2026|15:51"
52WeekHigh,ASM01,ASM01,Amarjothi Spin,/textiles-spinning-cotton-blended/amarjothispinningmills/ASM01,161.0,"20 Aug, 2026|15:52"
52WeekHigh,ARTEM54291,ARTEM54291,AMSL,/hospitals-medical-services/artemismedicareservices/ARTEM54291,314.15,"20 Aug, 2026|15:59"
52WeekHigh,ALF02,ALF02,Apollo Pipes,/plastics/apollopipes/ALF02,576.8,"20 Aug, 2026|15:59"
52WeekHigh,AOS,AOS,Asian Energy,/oil-drilling-exploration/asianenergyservices/AOS,475.0,"20 Aug, 2026|15:58"
52WeekHigh,ASE03,ASE03,Avadh Sugar ,/sugar/avadhsugarenergy/ASE03,740.0,"20 Aug, 2026|16:00"
52WeekHigh,AT23,AT27,Avalon Tech,/electronics-components/avalontechnologies/AT27,2190.0,"20 Aug, 2026|15:57"
52WeekHigh,AI57,AI77,AVATAR Ind,/auto-ancillaries-sheet-metals/avatarindustries/AI77,239.0,"20 Aug, 2026|15:54"
52WeekHigh,BSR02,BSR03,Baazar Style,/trading/baazarstyleretail/BSR03,431.05,"20 Aug, 2026|16:00"
52WeekHigh,BRI01,BRI03,Baheti,/aluminium-aluminium-products/bahetirecyclingindustries/BRI03,802.0,"20 Aug, 2026|15:50"
52WeekHigh,BH,BH06,Bajaj Hindustha,/sugar/bajajhindusthansugar/BH06,20.74,"20 Aug, 2026|15:59"
52WeekHigh,BCM,BCM,Balrampur Chini,/sugar/balrampurchinimills/BCM,658.25,"20 Aug, 2026|15:59"
52WeekHigh,BS07,BS07,Bannariamman,/sugar/bannariammansugars/BS07,3635.0,"20 Aug, 2026|15:59"
52WeekHigh,BLE,BLE,Behari Lal Engg,/metals-castings-forgings/beharilalengineering/BLE,525.1,"20 Aug, 2026|15:59"
52WeekHigh,BK,BPT01,Birla Precision,/machine-tools/birlaprecisiontechnologies/BPT01,36.63,"20 Aug, 2026|15:58"
52WeekHigh,BCP01,BGV,Bliss GVS,/pharmaceuticals/blissgvspharma/BGV,579.95,"20 Aug, 2026|16:00"
52WeekHigh,BEL,BEL,BLS E-Services,/online-services/blse-services/BEL,314.0,"20 Aug, 2026|15:59"
52WeekHigh,AA02,HHL,BOSCH-HCIL,/consumer-goods-white-goods/boschhomecomfortindia/HHL,1779.0,"20 Aug, 2026|15:57"
52WeekHigh,BPSL,BPSL,Boss Packaging ,/packaging-materials-containers-packaging/bosspackagingsolutions/BPSL,54.5,"20 Aug, 2026|15:31"
52WeekHigh,CS15,CS15,California Soft,/computers-software-medium-small/californiasoftware/CS15,29.89,"20 Aug, 2026|15:57"
52WeekHigh,CCL05,CCL02,Chembond Chem,/speciality-chemicals/chembondchemicals/CCL02,269.78,"20 Aug, 2026|15:57"
52WeekHigh,CTI03,CTI03,Citius TransNet,/transport-infrastructure/citiustransnetinvestmenttrust/CTI03,113.0,"20 Aug, 2026|15:53"
52WeekHigh,CLS01,CLS01,Crop Life Sci,/pesticides-agrochemicals/croplifescience/CLS01,82.7,"20 Aug, 2026|15:50"
52WeekHigh,DCB,DCB,Dalmia Sugar,/sugar/dalmiabharatsugarindustries/DCB,475.85,"20 Aug, 2026|15:57"
52WeekHigh,DSM,DSM,Dhampur Sugar,/sugar/dhampursugarmills/DSM,179.7,"20 Aug, 2026|15:59"
52WeekHigh,DTL03,DTL02,Dhoot Transmiss,/auto-ancillaries-auto-truck-motorcycle-parts/dhoottransmission/DTL02,1400.0,"20 Aug, 2026|16:00"
52WeekHigh,DOE,DOE,Dolphin Offshor,/oil-drilling-exploration/dolphinoffshoreenterprisesi/DOE,613.0,"20 Aug, 2026|15:57"
52WeekHigh,DSI01,DSI01,Dwarikesh Sugar,/sugar/dwarikeshsugarindustries/DSI01,48.77,"20 Aug, 2026|15:59"
52WeekHigh,EE01,EE01,Elgi Equipments,/compressors/elgiequipments/EE01,644.0,"20 Aug, 2026|15:58"
52WeekHigh,EP,EP11,EPL,/packaging/epl/EP11,252.0,"20 Aug, 2026|15:57"
52WeekHigh,FAE,FAE,Freshara Agro,/consumer-food/fresharaagroexports/FAE,370.5,"20 Aug, 2026|15:53"
52WeekHigh,FPS01,FPS01,Fujiyama Power ,/renewables/fujiyamapowersystems/FPS01,489.5,"20 Aug, 2026|15:58"
52WeekHigh,GT09,GT11,GHCL Textiles,/textiles/ghcltextiles/GT11,129.44,"20 Aug, 2026|15:57"
52WeekHigh,GAR,GAR,Gokul Agro,/edible-oils-solvent-extraction/gokulagroresources/GAR,246.3,"20 Aug, 2026|15:58"
52WeekHigh,SP36,SP36,GP Petroleums,/lubricants/gppetroleums/SP36,64.79,"20 Aug, 2026|15:59"
52WeekHigh,GAE,GAE,Guj Amb Exports,/food-processing/gujaratambujaexports/GAE,174.0,"20 Aug, 2026|15:58"
52WeekHigh,GKSSL,GKSSL,Gujarat Kidney,/hospital-healthcare-services/gujaratkidneysuperspeciality/GKSSL,158.95,"20 Aug, 2026|15:59"
52WeekHigh,HSL02,HSL02,Happy Steels,/auto-ancillaries-axle-shafts/happysteels/HSL02,78.4,"20 Aug, 2026|15:50"
52WeekHigh,HFI02,HFI02,HOAC Foods,/food-processing/hoacfoodsindia/HFI02,819.0,"20 Aug, 2026|15:31"
52WeekHigh,MI35,MI50,ILandFS Engg,/construction-contracting-civil/ilandfsengineeringconstructioncompany/MI50,38.89,"20 Aug, 2026|15:50"
52WeekHigh,IFT,IFT,Impex FerroTech,/mining-minerals/impexferrotech/IFT,3.85,"20 Aug, 2026|16:00"
52WeekHigh,IBC,IBC,Indo Borax,/chemicals/indoboraxchemicals/IBC,439.0,"20 Aug, 2026|15:59"
52WeekHigh,JGE,JGE,Juniper Green,/renewables/junipergreenenergy/JGE,252.81,"20 Aug, 2026|15:59"
52WeekHigh,KET,KET,Kabra Extrusion,/engineering-heavy/kabraextrusiontechnik/KET,506.1,"20 Aug, 2026|15:59"
52WeekHigh,KB04,KB04,Karnataka Bank,/banks-private-sector/karnatakabank/KB04,324.75,"20 Aug, 2026|15:59"
52WeekHigh,KMS,KMS,KM Sugar Mills,/sugar/kmsugarmills/KMS,33.01,"20 Aug, 2026|15:59"
52WeekHigh,SO01,KF15,Kohinoor Foods,/food-processing/kohinoorfoods/KF15,32.1,"20 Aug, 2026|15:59"
52WeekHigh,KLS,KLS,Kronox Lab Scie,/chemicals/kronoxlabsciences/KLS,155.01,"20 Aug, 2026|15:58"
52WeekHigh,KWI,KWI,Kwality Walls,/consumer-food/kwalitywallsindia/KWI,38.0,"20 Aug, 2026|16:00"
52WeekHigh,SBL04,SBL02,Leela Palaces,/hotel-resort-restaurants/leelapalaceshotelsresorts/SBL02,540.35,"20 Aug, 2026|15:57"
52WeekHigh,LSL,LSL,Lenskart Solu,/retailing/lenskartsolutions/LSL,646.7,"20 Aug, 2026|15:58"
52WeekHigh,MSE01,MSE01,Magadh Sugar ,/sugar/magadhsugarenergy/MSE01,594.9,"20 Aug, 2026|16:00"
52WeekHigh,RS03,MSI11,Mahamaya Steel,/steel-cr-hr-strips/mahamayasteelindustries/MSI11,1135.0,"20 Aug, 2026|15:56"
52WeekHigh,MII,MII,Man Industries,/steel-tubes-pipes/manindustriesindia/MII,646.0,"20 Aug, 2026|15:59"
52WeekHigh,MHEL,MHEL,Manipal Health ,/hospital-healthcare-services/manipalhealthenterprises/MHEL,754.0,"20 Aug, 2026|16:00"
52WeekHigh,MTL08,MTL08,MARC Technocrat,/engineering-construction/marctechnocrats/MTL08,127.0,"20 Aug, 2026|15:54"
52WeekHigh,ME21,ME21,Marine Electric,/electronics-components/marineelectricalsindia/ME21,376.45,"20 Aug, 2026|15:59"
52WeekHigh,SIE,MS25,Mawana Sugars,/sugar/mawanasugars/MS25,130.99,"20 Aug, 2026|15:58"
52WeekHigh,MB01,MB01,Menon Bearings,/bearings/menonbearings/MB01,277.45,"20 Aug, 2026|15:56"
52WeekHigh,MM01,MM01,Mercury Ev-Tech,/automobile-passenger-cars/mercuryev-tech/MM01,37.99,"20 Aug, 2026|15:50"
52WeekHigh,MTL12,MTL12,Metalic Technof,/auto-ancillaries-castings-forgings/metalictechnoforge/MTL12,133.4,"20 Aug, 2026|15:56"
52WeekHigh,MMD,MMD,Milky Mist,/consumer-food/milkymistdairyfood/MMD,207.8,"20 Aug, 2026|15:59"
52WeekHigh,MIL16,MIL17,MMP Industries,/aluminium-aluminium-products/mmpindustries/MIL17,394.0,"20 Aug, 2026|15:57"
52WeekHigh,MM05,MM07,Modison,/electric-equipment/modison/MM07,390.0,"20 Aug, 2026|15:53"
52WeekHigh,ML06,ML06,Morepen Lab,/pharmaceuticals/morepenlaboratories/ML06,88.66,"20 Aug, 2026|15:59"
52WeekHigh,NT03,NT,Nazara,/software/nazaratechnologies/NT,357.0,"20 Aug, 2026|15:58"
52WeekHigh,NTI03,NTI03,Netweb,/computer-peripherals/netwebtechnologiesindia/NTI03,5095.7,"20 Aug, 2026|15:59"
52WeekHigh,RNL,RNL,Nippon,/miscellaneous/nipponlifeindiaassetmanagement/RNL,1225.0,"20 Aug, 2026|15:59"
52WeekHigh,PCCL,PCCL,Petro Carbon,/speciality-chemicals/petrocarbonchemicals/PCCL,335.0,"20 Aug, 2026|15:31"
52WeekHigh,PHF,PHF,PNB Housing Fin,/finance-housing/pnbhousingfinance/PHF,1187.7,"20 Aug, 2026|15:59"
52WeekHigh,PSE03,PSE03,Ponni Sugars(E),/sugar/ponnisugarserode/PSE03,380.5,"20 Aug, 2026|15:56"
52WeekHigh,PIC01,P9,Pricol,/auto-ancillaries/pricol/P9,809.0,"20 Aug, 2026|15:58"
52WeekHigh,PCA,PCA01,Prudent Advisor,/finance-investment/prudentcorporateadvisoryservices/PCA01,3455.0,"20 Aug, 2026|15:53"
52WeekHigh,SSI,PVP,PVP Ventures,/construction-contracting-real-estate/pvpventures/PVP,39.97,"20 Aug, 2026|16:00"
52WeekHigh,QMA,QMA,QMS Medical,/medical-equipment-supplies-accessories/qmsmedicalalliedservices/QMA,136.0,"20 Aug, 2026|15:52"
52WeekHigh,RPE,RPE,Ratnaveer,/iron-steel/ratnaveerprecisionengineering/RPE,253.23,"20 Aug, 2026|16:00"
52WeekHigh,R,R,Raymond,/construction-residential-commercial-complexes/raymond/R,633.0,"20 Aug, 2026|15:59"
