scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass,min_target_price,max_target_price,avg_target_price,total_target_price,brokers
MM,9,8,0,1,Mahindra and Mahindra,M&M,3424.80,9.80,0.29,11.3,auto-carsjeeps/mahindramahindra/MM,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 2700, 'percentages': -21.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 3424.8, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3812.8, 'percentages': 11.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4450, 'percentages': 29.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 64.81, 'minRangePer': 41.41, 'maxRanegPer': 63.58, 'rangeDiffPer': 22.17, 'mindiff_total': 26.84, 'maxdiff_total': 41.21}",#52B974,,,,,
SBI,9,9,0,0,State Bank of India,SBI,1048.00,-0.60,-0.06,4.0,banks-public-sector/statebankindia/SBI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 908, 'percentages': -13.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1048, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1090.1, 'percentages': 4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1370, 'percentages': 30.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 50.88, 'minRangePer': 30.28, 'maxRanegPer': 39.4, 'rangeDiffPer': 9.11, 'mindiff_total': 15.41, 'maxdiff_total': 20.05}",#52B974,,,,,
UTC,8,7,1,0,UltraTech Cement,UltraTechCement,11575.00,125.00,1.09,19.8,cement-major/ultratechcement/UTC01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 11575, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 11900, 'percentages': 2.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 13875.6, 'percentages': 19.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 31.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.4, 'minRangePer': 8.91, 'maxRanegPer': 63.28, 'rangeDiffPer': 54.37, 'mindiff_total': 2.8, 'maxdiff_total': 19.87}",#52B974,,,,,
BE03,8,8,0,0,Bharat Electronics,Bharat Elec,409.40,0.20,0.05,16.0,aerospacedefence/bharatelectronics/BE03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 409.4, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 420, 'percentages': 2.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 475.2, 'percentages': 16, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 530, 'percentages': 29.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 29.45, 'minRangePer': 8.76, 'maxRanegPer': 54.56, 'rangeDiffPer': 45.8, 'mindiff_total': 2.58, 'maxdiff_total': 16.07}",#52B974,,,,,
LC03,8,6,1,1,Lupin,Lupin,2201.50,-23.50,-1.06,9.8,pharmaceuticals/lupin/L,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': 0, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2201.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2418.8, 'percentages': 9.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2500, 'percentages': 13.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 13.63, 'minRangePer': 0.44, 'maxRanegPer': 72.92, 'rangeDiffPer': 72.48, 'mindiff_total': 0.06, 'maxdiff_total': 9.94}",#52B974,,,,,
W,8,2,2,4,Wipro,Wipro,181.00,1.45,0.81,21.6,computers-software/wipro/W,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 153, 'percentages': -15.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 181, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 220.1, 'percentages': 21.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 289, 'percentages': 59.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 88.88, 'minRangePer': 20.58, 'maxRanegPer': 49.33, 'rangeDiffPer': 28.75, 'mindiff_total': 18.3, 'maxdiff_total': 43.85}",#52B974,,,,,
LI09,8,6,0,2,LTM,LTM,4553.00,-11.40,-0.25,9.9,computers-software/ltm/LI12,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3520, 'percentages': -22.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4553, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5004.6, 'percentages': 9.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6673, 'percentages': 46.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 89.57, 'minRangePer': 32.75, 'maxRanegPer': 47.08, 'rangeDiffPer': 14.32, 'mindiff_total': 29.34, 'maxdiff_total': 42.17}",#52B974,,,,,
NI,8,4,3,1,Nestle India,Nestle,1458.00,-7.00,-0.48,39.1,food-processing/nestleindia/NI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1301, 'percentages': -10.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1458, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2028.7, 'percentages': 39.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2700, 'percentages': 85.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 107.53, 'minRangePer': 11.21, 'maxRanegPer': 52.01, 'rangeDiffPer': 40.79, 'mindiff_total': 12.06, 'maxdiff_total': 55.93}",#52B974,,,,,
TCS,8,7,0,1,Tata Consultancy Services,TCS,2298.00,9.00,0.39,32.5,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1860, 'percentages': -19, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2298, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3045, 'percentages': 32.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3950, 'percentages': 71.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 112.36, 'minRangePer': 20.95, 'maxRanegPer': 56.69, 'rangeDiffPer': 35.73, 'mindiff_total': 23.54, 'maxdiff_total': 63.7}",#52B974,,,,,
DI,8,4,3,1,Dabur India,Dabur India,400.00,0.25,0.06,33.0,personal-care/daburindia/DI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 400, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 12.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 532.1, 'percentages': 33, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 623, 'percentages': 55.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 55.75, 'minRangePer': 22.42, 'maxRanegPer': 59.22, 'rangeDiffPer': 36.79, 'mindiff_total': 12.5, 'maxdiff_total': 33.02}",#52B974,,,,,
GCP,8,8,0,0,Godrej Consumer Products,Godrej Consumer,947.00,17.00,1.83,42.9,personal-care/godrejconsumerproducts/GCP,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 947, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1264, 'percentages': 33.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1353.8, 'percentages': 42.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1432, 'percentages': 51.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 51.21, 'minRangePer': 65.35, 'maxRanegPer': 83.87, 'rangeDiffPer': 18.52, 'mindiff_total': 33.47, 'maxdiff_total': 42.95}",#52B974,,,,,
TM4,8,6,1,1,Tech Mahindra,Tech Mahindra,1592.10,2.30,0.14,10.0,computers-software/techmahindra/TM4,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1450, 'percentages': -8.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1592.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1752.3, 'percentages': 10, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1964, 'percentages': 23.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 35.44, 'minRangePer': 27.62, 'maxRanegPer': 58.8, 'rangeDiffPer': 31.17, 'mindiff_total': 9.79, 'maxdiff_total': 20.84}",#52B974,,,,,
IIB,8,2,5,1,IndusInd Bank,IndusInd Bank,1008.00,-8.70,-0.86,-10.5,banks-private-sector/indusindbank/IIB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 687, 'percentages': -31.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 901.5, 'percentages': -10.5, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1008, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 14, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 67.39, 'minRangePer': 46.32, 'maxRanegPer': 69.32, 'rangeDiffPer': 22.99, 'mindiff_total': 31.22, 'maxdiff_total': 46.72}",#E3515C,,,,,
FB,8,7,1,0,Federal Bank,Federal Bank,355.30,-3.50,-0.98,-15.2,banks-private-sector/federalbank/FB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 199, 'percentages': -43.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 301, 'percentages': -15.2, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 355.3, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 419, 'percentages': 17.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 110.55, 'minRangePer': 46.35, 'maxRanegPer': 71.04, 'rangeDiffPer': 24.69, 'mindiff_total': 51.25, 'maxdiff_total': 78.54}",#E3515C,,,,,
C,8,6,1,1,Cipla,Cipla,1438.00,16.00,1.13,11.6,pharmaceuticals/cipla/C,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1420, 'percentages': -1.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1438, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1605, 'percentages': 11.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1808, 'percentages': 25.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 27.32, 'minRangePer': 4.61, 'maxRanegPer': 47.65, 'rangeDiffPer': 43.04, 'mindiff_total': 1.26, 'maxdiff_total': 13.02}",#52B974,,,,,
HCL02,8,4,3,1,HCL Technologies,HCL Tech,1318.40,-6.40,-0.48,11.5,computers-software/hcltechnologies/HCL02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1060, 'percentages': -19.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1318.4, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1470.1, 'percentages': 11.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 40.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 74.52, 'minRangePer': 32.7, 'maxRanegPer': 51.9, 'rangeDiffPer': 19.19, 'mindiff_total': 24.37, 'maxdiff_total': 38.68}",#52B974,,,,,
API,8,2,4,2,Asian Paints,Asian Paints,2625.20,-5.60,-0.21,2.3,paintsvarnishes/asianpaints/AP31,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': -16.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2625.2, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2687.2, 'percentages': 2.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3244, 'percentages': 23.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 47.45, 'minRangePer': 40.71, 'maxRanegPer': 46.65, 'rangeDiffPer': 5.93, 'mindiff_total': 19.32, 'maxdiff_total': 22.14}",#52B974,,,,,
CPI,7,4,1,2,Colgate Palmolive (India),Colgate,1910.00,30.40,1.62,27.9,personal-care/colgatepalmoliveindia/CPI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1800, 'percentages': -5.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1910, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2444.1, 'percentages': 27.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2730, 'percentages': 42.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 51.66, 'minRangePer': 11.82, 'maxRanegPer': 69.26, 'rangeDiffPer': 57.44, 'mindiff_total': 6.11, 'maxdiff_total': 35.78}",#52B974,,,,,
VB05,7,7,0,0,Varun Beverages,Varun Beverages,438.30,6.45,1.49,34.2,food-processing/varunbeverages/VB05,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 438.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 2.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 588.2, 'percentages': 34.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 657, 'percentages': 49.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 49.89, 'minRangePer': 5.33, 'maxRanegPer': 68.55, 'rangeDiffPer': 63.22, 'mindiff_total': 2.66, 'maxdiff_total': 34.2}",#52B974,,,,,
SLI03,7,7,0,0,SBI Life Insurance Company,SBI Life Insura,1782.00,1.60,0.09,19.9,lifehealth-insurance/sbilifeinsurancecompany/SLI03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1782, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1901, 'percentages': 6.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2137, 'percentages': 19.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2345, 'percentages': 31.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.59, 'minRangePer': 21.11, 'maxRanegPer': 63.05, 'rangeDiffPer': 41.94, 'mindiff_total': 6.67, 'maxdiff_total': 19.92}",#52B974,,,,,
CI29,7,7,0,0,Coal India,Coal India,402.50,2.50,0.63,18.5,miningminerals/coalindia/CI11,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 402.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 440, 'percentages': 9.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 477.2, 'percentages': 18.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 520, 'percentages': 29.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 29.19, 'minRangePer': 31.89, 'maxRanegPer': 63.54, 'rangeDiffPer': 31.65, 'mindiff_total': 9.31, 'maxdiff_total': 18.55}",#52B974,,,,,
