MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
ICI02,ICI02,ICICI Bank,1286.5,1333.0,1286.5,1317.0,1293.3,23.70,1.83,35919374
MM,MM,M&M,2930.0,3012.2,2900.4,3000.9,2952.5,48.40,1.64,3177902
KMF,KMB,Kotak Mahindra,386.0,399.9,384.55,393.35,388.1,5.25,1.35,16135289
JVS,JSW01,JSW Steel,1266.0,1293.4,1261.0,1282.3,1269.8,12.50,0.98,1915489
GI01,GI01,Grasim,3058.0,3109.0,3045.8,3089.5,3071.2,18.30,0.60,613443
C,C,Cipla,1376.1,1391.0,1373.9,1383.3,1377.0,6.30,0.46,654474
SPI,SPI,Sun Pharma,1780.0,1805.0,1778.7,1794.2,1786.4,7.80,0.44,1858093
BTV,BA08,Bharti Airtel,1773.0,1796.0,1768.6,1782.6,1775.2,7.40,0.42,5020731
DRL,DRL,Dr Reddys Labs,1271.1,1285.7,1266.4,1276.0,1271.7,4.30,0.34,1057772
RI,RI,Reliance,1258.0,1276.0,1253.2,1263.0,1258.8,4.20,0.33,13117486
ONG,ONG,ONGC,252.95,256.5,250.05,252.6,251.9,0.70,0.28,13516341
UTI10,AB16,Axis Bank,1308.8,1339.5,1307.3,1317.3,1314.5,2.80,0.21,8196686
MU01,MS24,Maruti Suzuki,13070.0,13217.0,12968.0,13098.0,13073.0,25.00,0.19,308710
NTP,NTP,NTPC,352.0,353.35,348.8,351.85,351.65,0.20,0.06,15079402
TT,TT,TATA Cons. Prod,1108.0,1119.0,1105.0,1108.6,1108.0,0.60,0.05,737748
AHE,AHE,Apollo Hospital,8478.0,8531.0,8425.0,8493.0,8488.5,4.50,0.05,314597
