MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IT,IT,Infosys,1129.7,1133.7,1109.0,1114.6,1145.3,-30.70,-2.68,9372176
HCL02,HCL02,HCL Tech,1112.9,1114.0,1089.5,1110.2,1132.1,-21.90,-1.93,3435236
Z01,Z,Eternal,238.0,238.3,234.25,235.2,239.8,-4.60,-1.92,36265366
MPS,MPS,Adani Ports,1814.6,1820.4,1781.7,1787.1,1821.2,-34.10,-1.87,2229041
L,T04,Trent,2748.0,2750.0,2680.0,2710.9,2754.7,-43.80,-1.59,980802
BAF,BAF,Bajaj Finance,880.0,886.95,868.5,870.55,884.1,-13.55,-1.53,5191085
BE03,BE03,Bharat Elec,407.35,407.35,401.75,402.3,408.35,-6.05,-1.48,6994969
H,HI,Hindalco,1029.8,1038.6,1022.8,1024.3,1039.3,-15.00,-1.44,6664493
LT,LT,Larsen,3900.0,3909.8,3854.4,3862.0,3917.5,-55.50,-1.42,2224659
HL,HU,HUL,2164.0,2165.0,2135.3,2139.8,2169.5,-29.70,-1.37,1178896
TEL,TM03,TMPV,375.0,378.4,372.35,375.9,381.0,-5.10,-1.34,6508792
STF,STF,Shriram Finance,893.95,896.3,879.1,886.25,897.35,-11.10,-1.24,4640157
BF04,BF04,Bajaj Finserv,1656.1,1658.6,1640.5,1645.1,1664.2,-19.10,-1.15,589370
NI,NI,Nestle,1437.8,1445.0,1419.9,1422.5,1438.3,-15.80,-1.10,1538190
CI29,CI11,Coal India,451.0,452.0,445.05,446.2,451.0,-4.80,-1.06,6034733
JFS,JFS,Jio Financial,229.65,229.88,227.0,228.02,230.17,-2.15,-0.93,11664899
TM4,TM4,Tech Mahindra,1456.8,1481.9,1437.7,1465.1,1478.9,-13.80,-0.93,2088978
API,AP31,Asian Paints,2693.9,2706.7,2671.0,2690.9,2715.1,-24.20,-0.89,771558
W,W,Wipro,176.97,178.2,175.83,177.37,178.93,-1.56,-0.87,14468882
TCS,TCS,TCS,2127.0,2154.6,2110.0,2135.6,2153.9,-18.30,-0.85,3079815
HSL01,HSL01,HDFC Life,546.25,550.45,543.0,545.25,549.55,-4.30,-0.78,3861386
AE01,AE13,Adani Enterpris,2895.1,2966.8,2895.1,2908.8,2931.1,-22.30,-0.76,1204115
TIS,TIS,Tata Steel,197.44,199.35,196.05,197.96,199.31,-1.35,-0.68,38292223
SLI03,SLI03,SBI Life Insura,1727.0,1740.0,1704.2,1719.1,1728.7,-9.60,-0.56,965035
EM,EM,Eicher Motors,7130.0,7227.0,7078.0,7179.5,7219.5,-40.00,-0.55,425248
IA05,IA04,Interglobe Avi,4481.0,4550.0,4470.0,4502.4,4524.9,-22.50,-0.50,600900
ITC,ITC,ITC,283.0,283.25,281.2,282.4,283.65,-1.25,-0.44,12603100
TI01,TI01,Titan Company,4020.1,4069.7,3962.8,4025.2,4042.1,-16.90,-0.42,767665
UTC,UTC01,UltraTechCement,10798.0,10938.0,10706.0,10830.0,10866.0,-36.00,-0.33,236130
HDF01,HDF01,HDFC Bank,743.0,756.0,740.1,744.6,746.85,-2.25,-0.30,32632007
BA06,BA10,Bajaj Auto,10127.0,10255.0,10081.0,10114.0,10144.0,-30.00,-0.30,191419
SBI,SBI,SBI,998.1,1009.4,993.0,1000.7,1003.25,-2.55,-0.25,13773978
PGC,PGC,Power Grid Corp,289.25,290.45,286.0,286.65,287.2,-0.55,-0.19,12064071
MHI,MHI,Max Healthcare,1005.35,1019.65,1003.15,1009.6,1010.1,-0.50,-0.05,1834045
