MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
NI,NI,Nestle,1414.8,1454.9,1409.3,1438.3,1410.4,27.90,1.98,2288648
HL,HU,HUL,2134.9,2204.9,2133.5,2169.5,2132.8,36.70,1.72,2325534
UTI10,AB16,Axis Bank,1283.5,1326.5,1283.5,1314.5,1292.4,22.10,1.71,12262606
KMF,KMB,Kotak Mahindra,380.5,391.2,380.5,388.1,381.7,6.40,1.68,21427363
ICI02,ICI02,ICICI Bank,1271.3,1306.0,1271.3,1293.3,1275.0,18.30,1.44,25951584
ITC,ITC,ITC,280.0,285.85,278.65,283.65,280.0,3.65,1.30,19823743
HDF01,HDF01,HDFC Bank,736.5,755.95,736.4,746.85,738.35,8.50,1.15,44458159
MHI,MHI,Max Healthcare,1003.0,1025.4,1000.15,1010.1,1003.1,7.00,0.70,3028517
JVS,JSW01,JSW Steel,1266.0,1292.0,1252.5,1269.8,1261.7,8.10,0.64,3053155
PGC,PGC,Power Grid Corp,285.0,289.5,284.05,287.2,285.7,1.50,0.53,8330040
LT,LT,Larsen,3904.0,3962.8,3900.0,3917.5,3900.6,16.90,0.43,2033070
SPI,SPI,Sun Pharma,1779.6,1797.6,1771.0,1786.4,1779.0,7.40,0.42,1882009
API,AP31,Asian Paints,2711.1,2744.0,2700.0,2715.1,2708.1,7.00,0.26,1395772
DRL,DRL,Dr Reddys Labs,1268.6,1283.7,1266.7,1271.7,1268.5,3.20,0.25,1172155
EM,EM,Eicher Motors,7171.0,7268.0,7155.5,7219.5,7203.0,16.50,0.23,480600
TT,TT,TATA Cons. Prod,1103.9,1134.3,1101.0,1108.0,1106.5,1.50,0.14,2202915
TCS,TCS,TCS,2151.3,2180.8,2144.8,2153.9,2151.0,2.90,0.13,2848650
SBI,SBI,SBI,1002.7,1012.4,999.5,1003.25,1002.7,0.55,0.05,19122317
C,C,Cipla,1374.0,1391.4,1371.1,1377.0,1376.5,0.50,0.04,962642
