MC_Code,shortName,StockName,nsCode,currPrice,prevPrice,change,pChange,volume,open,high,low
,IDEA,IDEA,IDEA,13.87,14.14,-0.27,-1.91,739573180,14.2,14.21,13.75
,EASEMYTRIP,EASEMYTRIP,EASEMYTRIP,8.79,7.87,0.92,11.69,655345089,7.97,9.14,7.85
,OLAELEC,OLAELEC,OLAELEC,47.06,47.34,-0.28,-0.59,244993870,47.17,48.16,46.03
,MEESHO,MEESHO,MEESHO,166.16,166.73,-0.57,-0.34,187247895,173.0,174.86,165.05
,TATSILV,TATSILV,TATSILV,22.36,23.55,-1.19,-5.05,111851053,23.0,23.08,22.32
,GTLINFRA,GTLINFRA,GTLINFRA,1.46,1.54,-0.08,-5.19,102601723,1.55,1.57,1.43
,YESBANK,YESBANK,YESBANK,22.64,23.37,-0.73,-3.12,97611104,23.4,23.52,22.52
,TATAGOLD,TATAGOLD,TATAGOLD,14.26,14.71,-0.45,-3.06,75994755,14.4,14.41,14.22
,JPPOWER,JPPOWER,JPPOWER,17.99,18.58,-0.59,-3.18,61196255,18.69,18.69,17.91
,SUZLON,SUZLON,SUZLON,54.0,55.23,-1.23,-2.23,55567213,55.22,55.45,53.81
,SILVERBEES,SILVERBEES,SILVERBEES,220.5,231.9,-11.4,-4.92,51693465,228.0,228.0,220.0
,ZEEL,ZEEL,ZEEL,102.7,107.62,-4.92,-4.57,49980653,108.25,110.49,102.25
,MOREPENLAB,MOREPENLAB,MOREPENLAB,49.02,48.65,0.37,0.76,49657252,48.9,51.8,47.71
,FILATFASH,FILATFASH,FILATFASH,0.2,0.2,0.0,0.0,0,0.21,0.21,0.19
,GOLDBEES,GOLDBEES,GOLDBEES,121.3,125.39,-4.09,-3.26,46789693,121.96,122.65,120.9
,PINELABS,PINELABS,PINELABS,150.15,152.36,-2.21,-1.45,44545213,153.0,156.1,149.21
,HDFCBANK,HDFCBANK,HDFCBANK,747.8,738.35,9.45,1.28,44458159,736.5,755.95,736.4
,RPOWER,RPOWER,RPOWER,26.6,27.78,-1.18,-4.25,40894457,27.7,28.1,26.32
,CANBK,CANBK,CANBK,133.3,137.51,-4.21,-3.06,39658979,137.51,138.26,133.11
,CMRGREEN,CMRGREEN,CMRGREEN,241.2,192.0,-26.8,-10.0,39084092,268.0,268.96,241.2
