Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
16-Jun-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: -1.92 | MACD Indicator value: 3.84,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,20 Microns,2M,185.2,20MICRONS,EQ,188.82,190.4,192.99,181.63,184.4,185.32,312335,578.82,6851, 120737, 38.66,change %,-1.92,MACD Indicator value,3.84,,,macd.csv,MC_Mapping,100,0.4%
16-Jun-2026,Bearish,RSI Bearish Crossovers (Daily),"RSI (14,9) indicator went below its average line in the current session",RSI Indicator value: 52.15 | change %: -1.92,RSI Bearish Crossovers (Daily),OHLC_D_I_RSIBELAVE,Indicator Scans,20 Microns,2M,185.2,20MICRONS,EQ,188.82,190.4,192.99,181.63,184.4,185.32,312335,578.82,6851, 120737, 38.66,RSI Indicator value,52.15,change %,-1.92,,,rsi.csv,MC_Mapping,100,0.4%
16-Jun-2026,Bearish,Bearish Trend,Stocks experiencing higher-than-average volume today.,"10-Delivery Volume Indicator value: 312,196.00 | change %: -1.92",Above Average Volume - Bearish,OHLC_D_I_10DELVBEAR,Volume & Delivery,20 Microns,2M,185.2,20MICRONS,EQ,188.82,190.4,192.99,181.63,184.4,185.32,312335,578.82,6851, 120737, 38.66,10-Delivery Volume Indicator value,"312,196.00",change %,-1.92,,,volume_delivery_bearish.csv,MC_Mapping,100,0.4%
16-Jun-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 04 Jun, 2026 | From: ₹32.55",,,,,21st Cen Mgt,TCM,32.13,21STCENMGM,EQ,31.98,31.98,32.6,31.41,32.13,32.0,1824,0.58,49, 915, 50.16,,,,,,,bearish.csv,MC_Mapping,100,0.0%
16-Jun-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,"change %: 0.11 | Close Price value: 1,132.00 | change absolute: 27.50",Outside Bar (Monthly),OHLC_M_P_OUTBARBULL,Candle Stick Patterns,360 ONE WAM,IIFLW54277,1132.0,360ONE,EQ,1130.8,1143.2,1165.1,1130.3,1133.6,1147.32,1168609,13407.69,54765, 479917, 41.07,change %,0.11,Close Price value,"1,132.00",change absolute,27.50,candlestick_bearish.csv,MC_Mapping,100,0.1%
16-Jun-2026,Bearish,Strong Bearish Signal,Strong Bearish Signal,change %: 0.11 | MACD Indicator value: -12.65,Strong Bearish Signal,OHLC_D_I_MACD0BEARCO,Indicator Scans,360 ONE WAM,IIFLW54277,1132.0,360ONE,EQ,1130.8,1143.2,1165.1,1130.3,1133.6,1147.32,1168609,13407.69,54765, 479917, 41.07,change %,0.11,MACD Indicator value,-12.65,,,macd.csv,MC_Mapping,100,0.1%
16-Jun-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,"change %: 2.46 | Close Price value: 32,445.00 | change absolute: 780.00",Outside Bar (Daily),OHLC_D_P_OUTBARBULL,Candle Stick Patterns,3M India,B3M,32445.0,3MINDIA,EQ,31665.0,31690.0,32615.0,31435.0,32300.0,32220.68,4732,1524.68,3105, 1747, 36.92,change %,2.46,Close Price value,"32,445.00",change absolute,780.00,candlestick_bearish.csv,MC_Mapping,100,0.5%
16-Jun-2026,Bearish,Bearish Trend,Three Candlestick Pattern,"change %: 2.46 | Close Price value: 32,445.00 | change absolute: 895.00",Double Inside Bar (Weekly) Bearish,OHLC_W_P_MULTIINBAR,Candle Stick Patterns,3M India,B3M,32445.0,3MINDIA,EQ,31665.0,31690.0,32615.0,31435.0,32300.0,32220.68,4732,1524.68,3105, 1747, 36.92,change %,2.46,Close Price value,"32,445.00",change absolute,895.00,candlestick_bearish.csv,MC_Mapping,100,0.5%
16-Jun-2026,Bearish,Strong Bearish Signal,Strong Bearish Signal,change %: 2.46 | MACD Indicator value: -59.29,Strong Bearish Signal,OHLC_D_I_MACD0BEARCO,Indicator Scans,3M India,B3M,32445.0,3MINDIA,EQ,31665.0,31690.0,32615.0,31435.0,32300.0,32220.68,4732,1524.68,3105, 1747, 36.92,change %,2.46,MACD Indicator value,-59.29,,,macd.csv,MC_Mapping,100,0.5%
16-Jun-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 11 May, 2026 | From: ₹32.80",,,,,Pudumjee Ind,PAI04,32.19,3PLAND,EQ,31.67,31.79,32.8,31.79,32.19,32.16,1989,0.64,82, 1511, 75.97,,,,,,,bearish.csv,MC_Mapping,100,0.0%
