Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
13-May-2026,Bearish,Bearish Trend,2 Candlestick Bearish Pattern,change %: 0.78 | Close Price value: 176.02 | change absolute: -5.79,Bearish Engulfing (Weekly),OHLC_W_P_ENGBEAR,Candle Stick Patterns,20 Microns,2M,176.02,20MICRONS,EQ,174.65,177.5,179.39,174.33,176.43,177.05,54782,96.99,1629, 24834, 45.33,change %,0.78,Close Price value,176.02,change absolute,-5.79,candlestick_bearish.csv,MC_Mapping,100,0.2%
13-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: 0.78 | MACD Indicator value: 5.14,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,20 Microns,2M,176.02,20MICRONS,EQ,174.65,177.5,179.39,174.33,176.43,177.05,54782,96.99,1629, 24834, 45.33,change %,0.78,MACD Indicator value,5.14,,,macd.csv,MC_Mapping,100,0.2%
13-May-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 13 May, 2026 | From: ₹33.00",,,,,21st Cen Mgt,TCM,33.03,21STCENMGM,EQ,33.65,32.99,33.95,32.99,33.03,33.1,2124,0.7,33, 1779, 83.76,,,,,,,bearish.csv,MC_Mapping,100,0.0%
13-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: 0.62 | MACD Indicator value: 22.31,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,360 ONE WAM,IIFLW54277,1084.8,360ONE,EQ,1078.1,1070.0,1100.0,1070.0,1077.5,1089.13,568085,6187.21,20757, 245968, 43.30,change %,0.62,MACD Indicator value,22.31,,,macd.csv,MC_Mapping,100,0.7%
13-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: 0.57 | MACD Indicator value: 0.49,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,3i Infotech,I11,17.6,3IINFOLTD,EQ,17.5,17.5,17.75,17.46,17.61,17.54,637516,111.81,803, 535281, 83.96,change %,0.57,MACD Indicator value,0.49,,,macd.csv,MC_Mapping,100,0.1%
13-May-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 08 May, 2026 | From: ₹32,045.00",,,,,3M India,B3M,31070.0,3MINDIA,EQ,31000.0,30790.0,31930.0,30790.0,31070.0,31160.79,1265,394.18,920, 559, 44.19,,,,,,,bearish.csv,MC_Mapping,100,0.0%
13-May-2026,Bearish,Bearish Trend,Stochastic %K crossed below %D line — Bearish crossover,"change %: 0.63 | Low Price value: 30,790.00 | change absolute: 195.00",Swing Breakdown,OHLC_D_I_10DSTOCHBEAR,Breakout Scan,,B3M,31195.0,3MINDIA,EQ,31000.0,30790.0,31930.0,30790.0,31070.0,31160.79,1265,394.18,920, 559, 44.19,change %,0.63,Low Price value,"30,790.00",change absolute,195.00,bearish_breakout.csv,MC_Mapping,100,0.4%
13-May-2026,Bearish,Bearish Trend,Stock giving breakdown using Bearish Turtle trading method today,"change %: 0.63 | Low Price value: 30,930.00 | change absolute: 195.00",Bearish Turtle Trading,OHLC_20D_P_CLBLWPWL,Breakout Scan,3M India,B3M,31195.0,3MINDIA,EQ,31000.0,30790.0,31930.0,30790.0,31070.0,31160.79,1265,394.18,920, 559, 44.19,change %,0.63,Low Price value,"30,930.00",change absolute,195.00,bearish_breakout.csv,MC_Mapping,100,0.4%
13-May-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,"change %: 0.63 | Close Price value: 31,195.00 | change absolute: 195.00",Outside Bar (Daily),OHLC_D_P_OUTBARBULL,Candle Stick Patterns,3M India,B3M,31195.0,3MINDIA,EQ,31000.0,30790.0,31930.0,30790.0,31070.0,31160.79,1265,394.18,920, 559, 44.19,change %,0.63,Close Price value,"31,195.00",change absolute,195.00,candlestick_bearish.csv,MC_Mapping,100,0.4%
13-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: 0.63 | MACD Indicator value: 593.81,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,3M India,B3M,31195.0,3MINDIA,EQ,31000.0,30790.0,31930.0,30790.0,31070.0,31160.79,1265,394.18,920, 559, 44.19,change %,0.63,MACD Indicator value,593.81,,,macd.csv,MC_Mapping,100,0.4%
