Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
09-Jul-2026,Bearish,Bearish Trend,2 Candlestick Bearish Pattern,change %: 1.28 | Close Price value: 194.80 | change absolute: -9.56,Bearish Engulfing (Weekly),OHLC_W_P_ENGBEAR,Candle Stick Patterns,20 Microns,2M,194.8,20MICRONS,EQ,192.33,192.78,198.0,192.37,193.94,195.14,120012,234.19,2599, 47395, 39.49,change %,1.28,Close Price value,194.80,change absolute,-9.56,candlestick_bearish.csv,MC_Mapping,100,0.4%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 24 Jun, 2026 | From: ₹32.57",,,,,21st Cen Mgt,TCM,31.35,21STCENMGM,EQ,31.21,31.83,31.83,30.6,31.35,31.4,690,0.22,46, 668, 96.81,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 05 May, 2026 | From: ₹16.49",,,,,A2Z Infra Eng,AME02,13.56,A2ZINFRA,EQ,13.56,14.18,14.18,13.5,13.56,13.62,214688,29.24,380, 173833, 80.97,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 08 Jul, 2026 | From: ₹95.83",,,,,AAA,ATL04,95.5,AAATECH,EQ,95.83,95.55,96.97,95.31,95.5,95.92,11609,11.14,631, 6054, 52.15,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 08 Jul, 2026 | From: ₹67.00",,,,,Aakaar Medical,AMT01,67.0,AAKAAR,SM,67.0,67.0,67.0,67.0,67.0,67.0,1600,1.07,1, 1600, 100.00,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 19 Jun, 2026 | From: ₹9.08",,,,,Aakash Explorat,AES01,8.83,AAKASH,EQ,8.81,8.65,8.89,8.65,8.83,8.75,72438,6.34,315, 48987, 67.63,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 11 May, 2026 | From: ₹96.00",,,,,Aaradhya Dispos,ADL03,78.05,AARADHYA,SM,79.0,79.0,79.0,73.0,78.05,75.87,15600,11.84,12, 7200, 46.15,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 14 Nov, 2025 | From: ₹193.23",,,,,Aaron Industrie,AI69,118.18,AARON,EQ,116.16,116.1,119.0,116.1,118.18,117.19,6174,7.24,179, 4585, 74.26,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries; target of Rs 420: Prabhudas Lilladher | Reco @ ₹484.3 | Target: ₹420 | Upside: -10.2% | Current Return: -3.3%,,,,,Aarti Industries,AI,467.95,AARTIIND,EQ,465.5,465.55,475.9,465.55,467.95,470.7,357128,1681.01,13324, 183196, 51.30,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries; target of Rs 394: Prabhudas Lilladher | Reco @ ₹451.6 | Target: ₹394 | Upside: -15.8% | Current Return: 3.6%,,,,,Aarti Industries,AI,467.95,AARTIIND,EQ,465.5,465.55,475.9,465.55,467.95,470.7,357128,1681.01,13324, 183196, 51.30,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries; target of Rs 411 Prabhudas Lilladher | Reco @ ₹455.2 | Target: ₹411 | Upside: -12.1% | Current Return: 2.8%,,,,,Aarti Industries,AI,467.95,AARTIIND,EQ,465.5,465.55,475.9,465.55,467.95,470.7,357128,1681.01,13324, 183196, 51.30,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries; target of Rs 635: Prabhudas Lilladher | Reco @ ₹734.9 | Target: ₹635 | Upside: 35.6% | Current Return: -36.3%,,,,,Aarti Industries,AI,467.95,AARTIIND,EQ,465.5,465.55,475.9,465.55,467.95,470.7,357128,1681.01,13324, 183196, 51.30,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries target of Rs 411 Prabhudas Lilladher | Reco @ ₹474.75 | Target: ₹411 | Upside: -12.1% | Current Return: -1.4%,,,,,Aarti Industries,AI,467.95,AARTIIND,EQ,465.5,465.55,475.9,465.55,467.95,470.7,357128,1681.01,13324, 183196, 51.30,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 08 Jul, 2026 | From: ₹368.50",,,,,Aarti Surfactan,ASL09,373.85,AARTISURF,EQ,368.5,371.6,380.0,370.3,373.85,376.27,9282,34.93,427, 6651, 71.65,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 04 Jun, 2026 | From: ₹19.95",,,,,Aatmaj Health,AH11,18.05,AATMAJ,SM,18.3,18.3,18.3,17.55,18.05,18.06,8000,1.45,4, 8000, 100.00,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 08 Jul, 2026 | From: ₹6,771.50",,,,,ABB India,ABB,6820.0,ABB,EQ,6771.5,6780.0,6861.5,6780.0,6820.0,6835.12,119092,8140.08,25496, 53643, 45.04,,,,,,,bearish.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,SELL,By: Emkay Global Financial Services | Reduce ABB India; target of Rs 6400: Emkay Global Financial | Reco @ ₹6829.75 | Target: ₹6400 | Upside: -6.1% | Current Return: -0.1%,,,,,ABB India,ABB,6820.0,ABB,EQ,6771.5,6780.0,6861.5,6780.0,6820.0,6835.12,119092,8140.08,25496, 53643, 45.04,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
09-Jul-2026,Bearish,SELL,By: Emkay Global Financial Services | Reduce ABB India; target of Rs 5600: Emkay Global Financial | Reco @ ₹5916.15 | Target: ₹5600 | Upside: -17.8% | Current Return: 15.2%,,,,,ABB India,ABB,6820.0,ABB,EQ,6771.5,6780.0,6861.5,6780.0,6820.0,6835.12,119092,8140.08,25496, 53643, 45.04,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
