Date,Trend,ScannerName,ScannerCode,Category,MC_nsCode,MC_StkId,MC_StkName,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,IndicatorFile,MatchType
08-Apr-2026,Bearish,,,,,,Shoppers Stop,297.7,SHOPERSTOP,EQ,287.15,299.0,301.4,290.0,297.7,295.76,143297,423.82,4554, 45568, 31.80,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Nidan Laborator,15.5,SMALL250,EQ,14.91,15.37,15.54,15.26,15.52,15.45,2048036,316.46,1208, 1701751, 83.09,bearish.csv,PriceFallback(±0.02)
08-Apr-2026,Bearish,,,,,,SMC Global Secu,63.22,SMCGLOBAL,EQ,59.92,62.15,63.79,61.11,63.22,62.77,870041,546.16,2926, 591111, 67.94,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Sambhaav Media,6.21,SAMBHAAV,EQ,5.79,6.07,6.36,5.7,6.21,6.14,75594,4.64,413, 60860, 80.51,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Western Carrier,93.39,WCIL,EQ,86.37,91.0,93.89,89.6,93.39,91.55,199872,182.98,2328, 79194, 39.62,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Rajdarshan Ind,37.5,ARENTERP,EQ,35.38,37.01,40.39,36.1,37.5,37.11,1876,0.7,32, 1329, 70.84,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,R K Swamy,88.0,RKSWAMY,EQ,83.25,86.2,89.0,83.52,88.0,87.21,43236,37.71,618, 28953, 66.97,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Manba Finance,110.91,MANBA,EQ,106.72,109.0,111.0,108.4,110.91,109.98,53475,58.81,445, 33505, 62.66,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,KNR Construct,118.54,KNRCON,EQ,114.15,119.0,119.7,116.51,118.54,118.35,3647066,4316.23,27151, 1430472, 39.22,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Deem Roll-Tech,38.85,MSUMI,EQ,37.01,38.49,39.25,37.83,38.76,38.73,10261672,3974.2,38944, 5121470, 49.91,bearish.csv,PriceFallback(±0.09)
08-Apr-2026,Bearish,,,,,,Vinati Organics,1283.7,VINATIORGA,EQ,1289.9,1327.5,1342.0,1278.0,1283.7,1301.98,148670,1935.65,13190, 104563, 70.33,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Balaji Phosphat,105.4,GKENERGY,EQ,95.9,101.9,105.49,101.1,105.49,104.64,974746,1020.0,3489, 383300, 39.32,bearish.csv,PriceFallback(±0.09)
08-Apr-2026,Bearish,,,,,,ASL Industries,73.0,ZODIACLOTH,EQ,68.48,71.0,75.75,71.0,73.11,73.05,6851,5.0,108, 6033, 88.06,bearish.csv,PriceFallback(±0.11)
08-Apr-2026,Bearish,,,,,,Wakefit Inno,151.76,WAKEFIT,EQ,145.89,155.0,155.0,146.74,151.76,150.58,191650,288.58,2778, 75592, 39.44,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Coffee Day,25.75,COFFEEDAY,EQ,23.5,24.9,26.0,24.2,25.75,25.39,1966887,499.48,7088, 868441, 44.15,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,EPM,70.15,EMAMIPAP,EQ,66.93,69.0,70.74,68.25,70.15,69.55,36218,25.19,635, 18908, 52.21,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Ventive Hospita,601.8,VENTIVE,EQ,574.2,594.0,604.9,577.85,601.8,596.7,174640,1042.08,6451, 116150, 66.51,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Kellton Tech,14.72,KELLTONTEC,EQ,15.1,16.9,16.9,14.52,14.72,15.21,24184285,3678.85,22402, 8598558, 35.55,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Dar Credit,37.05,PARACABLES,EQ,33.35,34.21,38.4,34.21,37.21,36.04,1682677,606.44,4743, 749850, 44.56,bearish.csv,PriceFallback(±0.16)
08-Apr-2026,Bearish,,,,,,Indian Card,186.97,INDIANCARD,EQ,175.99,181.3,193.51,181.3,186.97,187.68,3899,7.32,231, 2489, 63.84,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Alicon Castallo,636.75,ALICON,EQ,610.8,629.0,649.0,626.6,636.75,636.75,20595,131.14,1510, 9758, 47.38,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Bodhi Tree Mult,6.31,BTML,EQ,6.23,6.39,6.5,6.1,6.31,6.33,506258,32.03,899, 202116, 39.92,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Cantabil Retail,231.04,CANTABIL,EQ,228.52,235.0,242.27,229.0,231.04,233.21,537288,1253.03,5119, 315767, 58.77,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,TARC,126.36,TARC,EQ,114.77,119.9,127.99,119.02,126.36,123.09,1484225,1826.91,11702, 725387, 48.87,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Nirman Agri,49.2,COASTCORP,EQ,47.06,49.0,50.13,47.26,49.25,48.97,113421,55.54,957, 60795, 53.60,bearish.csv,PriceFallback(±0.05)
08-Apr-2026,Bearish,,,,,,Gulf Oil Lubric,918.45,GULFOILLUB,EQ,879.6,925.0,933.8,906.35,918.45,922.35,155024,1429.86,8411, 99826, 64.39,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Pace Digitek,147.48,PACEDIGITK,EQ,142.59,150.0,151.5,145.8,147.48,148.4,2657864,3944.15,14086, 1406507, 52.92,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Ador Welding,869.95,ADOR,EQ,851.8,882.6,910.0,868.0,869.95,880.32,45023,396.35,5137, 31727, 70.47,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Apollo Sindoori,1046.3,APOLSINHOT,EQ,1014.6,1095.85,1095.85,1032.55,1046.3,1053.93,1266,13.34,124, 1037, 81.91,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Gem Aromatics,156.47,CMPDI,EQ,151.47,155.8,158.9,152.4,156.33,155.52,1116696,1736.7,13908, 495556, 44.38,bearish.csv,PriceFallback(±0.14)
08-Apr-2026,Bearish,,,,,,Kolte-Patil,317.95,KOLTEPATIL,EQ,303.95,324.0,324.0,310.25,317.95,315.06,43074,135.71,2252, 23240, 53.95,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Man Infra,93.9,MANINFRA,EQ,89.41,97.8,97.8,92.28,93.9,94.17,645711,608.07,6392, 302710, 46.88,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Mangalam Drugs,31.57,MIRZAINT,EQ,29.27,30.15,32.4,30.15,31.66,31.03,223962,69.49,1365, 94667, 42.27,bearish.csv,PriceFallback(±0.09)
08-Apr-2026,Bearish,,,,,,Coral India Fin,32.46,CORALFINAC,EQ,31.43,32.45,33.4,31.75,32.46,32.31,17304,5.59,238, 10836, 62.62,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Clear Secured,108.0,BANARBEADS,EQ,105.73,112.0,114.0,107.0,107.99,110.45,2065,2.28,157, 1703, 82.47,bearish.csv,PriceFallback(±0.01)
08-Apr-2026,Bearish,,,,,,Credo Brands Ma,79.63,MUFTI,EQ,73.57,77.0,80.31,74.66,79.63,77.3,278392,215.21,2288, 151819, 54.53,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Zenith Drugs,41.35,TEXMOPIPES,EQ,39.31,40.7,41.65,40.25,41.41,41.01,55204,22.64,519, 38321, 69.42,bearish.csv,PriceFallback(±0.06)
08-Apr-2026,Bearish,,,,,,DB Corp,212.21,DBCORP,EQ,206.46,212.6,214.35,206.15,212.21,210.69,183118,385.82,3895, 95818, 52.33,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Transwarranty,12.3,TFL,EQ,11.88,12.6,12.6,11.6,12.3,12.11,19306,2.34,120, 13977, 72.40,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Gensol Engineer,20.11,QUAL30IETF,EQ,19.65,20.14,20.4,19.76,20.02,20.09,323432,64.98,335, 280889, 86.85,bearish.csv,PriceFallback(±0.09)
08-Apr-2026,Bearish,,,,,,Aro Granite,24.2,AROGRANITE,EQ,22.44,23.1,25.5,22.99,24.2,24.35,14079,3.43,279, 8957, 63.62,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Nagreeka Cap,22.93,NAGREEKCAP,EQ,21.6,23.0,23.45,22.2,22.93,22.84,9055,2.07,136, 7068, 78.06,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Manaksia Coated,106.97,MANAKCOAT,EQ,107.05,110.0,111.43,105.84,106.97,108.13,516284,558.27,3241, 273131, 52.90,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Sundram,780.25,SUNDRMFAST,EQ,750.05,770.0,787.7,770.0,780.25,779.11,85463,665.85,8639, 55806, 65.30,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Mahalaxmi Rub,165.07,MHLXMIRU,EQ,161.1,167.0,170.01,164.0,165.07,165.86,7662,12.71,245, 6273, 81.87,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,FDC,345.85,FDC,EQ,339.2,345.0,348.55,340.05,345.85,343.73,87824,301.88,3473, 44314, 50.46,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Aye Finance,100.87,AYE,EQ,90.07,96.0,102.88,93.77,100.87,99.29,2173881,2158.45,18937, 907858, 41.76,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Dr Agarwals,424.4,AGARWALEYE,EQ,434.35,449.5,449.9,418.9,424.4,425.25,614740,2614.17,9986, 479881, 78.06,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,JFL Life Scienc,9.25,AONESILVER,EQ,8.82,9.06,9.26,9.05,9.22,9.18,1232850,113.14,1208, 615481, 49.92,bearish.csv,PriceFallback(±0.03)
08-Apr-2026,Bearish,,,,,,Procter&Gamble,4843.6,PGHL,EQ,4821.6,4900.1,4943.9,4820.0,4843.6,4854.74,19995,970.71,4487, 12353, 61.78,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,JHS Svendgaard,21.23,RETAIL,EQ,20.6,21.3,21.6,19.3,21.23,20.7,11310,2.34,337, 8961, 79.23,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Tarapur Trans,23.98,SETCO,EQ,23.77,24.95,24.95,22.65,23.98,23.74,917765,217.89,1959, 570438, 62.16,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Spandana Sphoor,215.42,SPANDANA,EQ,203.19,210.0,216.89,206.9,215.42,213.48,163457,348.94,3769, 73435, 44.93,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,V L Infraprojec,21.75,BLUECOAST,EQ,21.16,21.21,21.9,20.31,21.86,21.44,3569,0.77,84, 2113, 59.20,bearish.csv,PriceFallback(±0.11)
08-Apr-2026,Bearish,,,,,,Sanofi India,3419.4,SANOFI,EQ,3381.5,3460.0,3481.6,3391.5,3419.4,3436.38,53323,1832.38,8758, 25805, 48.39,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Integrity Infra,110.75,EKC,EQ,106.85,110.0,114.55,107.94,110.84,110.48,346963,383.34,2573, 154187, 44.44,bearish.csv,PriceFallback(±0.09)
08-Apr-2026,Bearish,,,,,,GVK Power,2.53,SVPGLOB,EQ,2.4,2.49,2.59,2.4,2.54,2.47,156655,3.87,168, 137218, 87.59,bearish.csv,PriceFallback(±0.01)
08-Apr-2026,Bearish,,,,,,Manali Petro,49.28,MANALIPETC,EQ,46.37,48.45,49.5,47.18,49.28,48.67,500217,243.44,2834, 198893, 39.76,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Anya Polytech &,17.0,MIDSELIETF,EQ,16.49,16.07,17.31,16.07,16.99,16.94,456520,77.33,1511, 263555, 57.73,bearish.csv,PriceFallback(±0.01)
08-Apr-2026,Bearish,,,,,,Autoline Ind,64.56,AUTOIND,EQ,60.22,62.5,65.35,61.13,64.56,63.67,103415,65.84,1117, 60186, 58.20,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Jocil,113.56,JOCIL,EQ,111.9,114.4,115.99,110.5,113.56,113.2,10192,11.54,230, 6011, 58.98,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Den Networks,26.42,DEN,EQ,25.38,26.5,26.78,25.87,26.42,26.3,906868,238.53,2426, 523823, 57.76,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Laxmi Goldorna,246.69,LGHL,EQ,237.09,257.99,257.99,241.0,246.69,247.27,27012,66.79,500, 2493, 9.23,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Hikal,174.71,HIKAL,EQ,165.18,172.0,176.9,168.64,174.71,172.9,406686,703.17,4243, 182993, 45.00,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Symphony,750.05,SYMPHONY,EQ,719.15,747.0,758.9,731.5,750.05,745.27,117414,875.05,5468, 61072, 52.01,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,TSF Investments,372.9,TSFINV,EQ,348.8,368.0,376.0,361.0,372.9,369.15,89517,330.45,3104, 52891, 59.08,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Neochem Bio,70.0,MAHABANK,EQ,66.54,69.5,70.75,68.35,69.94,69.72,29587648,20628.26,72391, 12292653, 41.55,bearish.csv,PriceFallback(±0.06)
08-Apr-2026,Bearish,,,,,,S H Kelkar,134.06,SHK,EQ,123.48,129.99,134.9,126.0,134.06,130.77,851692,1113.79,7330, 415625, 48.80,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Sotac Pharma,102.0,SPECIALITY,EQ,95.83,98.7,104.49,98.2,101.97,100.37,69054,69.31,518, 46351, 67.12,bearish.csv,PriceFallback(±0.03)
08-Apr-2026,Bearish,,,,,,Maha Rasht Apex,48.5,MAHAPEXLTD,EQ,47.38,49.0,50.96,47.5,48.5,48.86,94345,46.1,2362, 25203, 26.71,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Archidply Ind,76.04,ARCHIDPLY,EQ,71.92,73.25,76.97,73.22,76.04,75.53,23320,17.61,334, 17711, 75.95,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Unimech Aerospa,778.05,UNIMECH,EQ,744.15,774.65,786.25,750.0,778.05,771.18,117191,903.75,5788, 52683, 44.95,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Remsons Ind,97.34,REMSONSIND,EQ,93.19,99.0,99.4,95.35,97.34,97.28,76487,74.41,789, 43859, 57.34,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Neptune Petroch,188.8,AYMSYNTEX,EQ,185.21,199.9,199.9,187.23,188.83,191.65,14124,27.07,432, 9965, 70.55,bearish.csv,PriceFallback(±0.03)
08-Apr-2026,Bearish,,,,,,Antony Waste,446.2,AWHCL,EQ,420.6,435.0,459.8,430.35,446.2,446.22,446244,1991.22,11591, 106247, 23.81,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,G R Infraprojec,842.9,GRINFRA,EQ,824.15,861.55,863.35,838.5,842.9,846.69,212303,1797.54,36876, 125280, 59.01,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Integra Essenti,1.29,ESSENTIA,EQ,1.21,1.28,1.34,1.27,1.29,1.3,3021093,39.27,1402, 1908240, 63.16,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Dolat Algotech,74.51,DOLATALGO,EQ,71.49,75.7,75.7,73.0,74.51,74.29,208419,154.83,1766, 121132, 58.12,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Arihant Capital,69.72,ARIHANTCAP,EQ,64.01,67.0,70.69,66.05,69.72,69.24,639613,442.88,3422, 256432, 40.09,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Astec Life,550.6,ASTEC,EQ,538.75,561.0,561.0,543.95,550.6,551.2,96595,532.43,2251, 59428, 61.52,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Ramcoind,267.61,RAMCOIND,EQ,256.51,269.71,274.45,262.65,267.61,266.64,70166,187.09,1212, 46350, 66.06,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Shiva Mills Lim,49.99,SHIVAMILLS,EQ,48.83,50.29,51.8,49.0,49.99,50.06,1681,0.84,63, 845, 50.27,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Manaksia,55.3,MANAKSIA,EQ,51.93,55.0,56.25,54.1,55.3,55.26,53717,29.69,616, 34936, 65.04,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Udayshivakumar,21.05,SIGACHI,EQ,19.19,20.34,21.16,19.83,20.97,20.55,4847387,996.06,9423, 1697653, 35.02,bearish.csv,PriceFallback(±0.08)
08-Apr-2026,Bearish,,,,,,VLS Finance,231.22,VLSFINANCE,EQ,220.14,237.28,237.28,225.72,231.22,231.79,13012,30.16,513, 7035, 54.07,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Apollo Micro Sy,208.05,APOLLO,EQ,198.02,210.08,211.5,205.01,208.05,207.92,6422270,13353.39,45475, 2321848, 36.15,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Yudiz Solutions,28.0,TIGERLOGS,EQ,26.5,28.89,29.25,27.28,27.99,28.14,129270,36.37,1019, 80868, 62.56,bearish.csv,PriceFallback(±0.01)
08-Apr-2026,Bearish,,,,,,Mirae HangSeng,22.32,MAHKTECH,EQ,22.32,22.32,22.32,22.32,22.32,22.32,262562,58.6,340, 262562, 100.00,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Airo Lam,81.97,AIROLAM,EQ,85.0,87.61,87.61,79.4,81.97,81.66,33903,27.68,626, 19731, 58.20,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Tijaria Polypip,4.5,PRAKASHSTL,EQ,4.16,4.26,4.5,4.12,4.41,4.37,205135,8.96,588, 144281, 70.33,bearish.csv,PriceFallback(±0.09)
08-Apr-2026,Bearish,,,,,,Ujaas Energy,142.0,UEL,EQ,144.08,157.9,157.9,141.0,142.0,147.38,18462,27.21,628, 12036, 65.19,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,ICRA,5345.5,ICRA,EQ,5115.5,5385.0,5412.5,5264.0,5345.5,5343.31,4943,264.12,1382, 2075, 41.98,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Vishnusurya Pro,152.3,SHALBY,EQ,145.37,153.0,155.0,147.01,152.21,151.91,96324,146.32,1326, 49445, 51.33,bearish.csv,PriceFallback(±0.09)
08-Apr-2026,Bearish,,,,,,A B Infrabuild,16.08,ABINFRA,EQ,15.85,16.09,16.43,15.82,16.08,16.14,313939,50.66,983, 162708, 51.83,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Tera Software,338.95,TERASOFT,EQ,322.85,336.6,338.95,331.0,338.95,336.84,6290,21.19,186, 4505, 71.62,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,La Opala RG,174.05,LAOPALA,EQ,174.92,180.0,184.69,173.56,174.05,176.01,656176,1154.96,10317, 466906, 71.16,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Amrutanjan Heal,533.6,AMRUTANJAN,EQ,511.8,524.0,540.0,516.85,533.6,529.87,23988,127.1,1731, 13350, 55.65,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,PNB Gilts,70.26,PNBGILTS,EQ,64.79,66.0,70.9,66.0,70.26,69.41,894290,620.72,4510, 380503, 42.55,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Mirza Intl,31.66,MIRZAINT,EQ,29.27,30.15,32.4,30.15,31.66,31.03,223962,69.49,1365, 94667, 42.27,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Texmo Pipes,41.41,TEXMOPIPES,EQ,39.31,40.7,41.65,40.25,41.41,41.01,55204,22.64,519, 38321, 69.42,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,PTC India Fin,28.26,PFS,EQ,27.19,28.3,28.55,27.8,28.26,28.19,1143134,322.2,3390, 560854, 49.06,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Nagarjuna Fert,4.29,AJOONI,EQ,4.09,4.12,4.32,4.12,4.29,4.25,628882,26.72,796, 496245, 78.91,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Sasta Sundar,267.55,SASTASUNDR,EQ,267.75,276.65,279.25,266.15,267.55,270.71,14915,40.38,770, 8800, 59.00,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Rane Madras,710.65,RML,EQ,683.9,697.35,714.3,694.35,710.65,708.27,18178,128.75,1129, 11926, 65.61,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Ducol Organics,124.9,BIRLAMONEY,EQ,113.7,120.0,127.48,119.01,125.01,123.79,119229,147.6,2115, 49859, 41.82,bearish.csv,PriceFallback(±0.11)
08-Apr-2026,Bearish,,,,,,Eveready Ind,290.3,EVEREADY,EQ,278.95,288.0,292.0,284.9,290.3,287.93,72018,207.36,1597, 42275, 58.70,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Sterling Wilson,177.38,SWSOLAR,EQ,165.43,173.0,178.1,170.1,177.38,174.84,2196507,3840.36,22096, 891332, 40.58,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Srivari Spices,115.3,HDFCGROWTH,EQ,112.27,114.28,116.45,113.25,115.0,115.13,27825,32.04,337, 23901, 85.90,bearish.csv,PriceFallback(±0.30)
08-Apr-2026,Bearish,,,,,,Guj Themis,282.14,GUJTHEM,EQ,263.14,275.1,284.0,273.0,282.14,278.8,116843,325.76,1774, 74309, 63.60,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Pritish Nandy,22.62,PNC,EQ,21.42,22.48,24.0,21.77,22.62,22.72,15663,3.56,397, 8941, 57.08,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,VRL Logistics,245.49,VRLLOG,EQ,235.71,242.0,252.0,241.13,245.49,244.66,188371,460.87,4281, 121809, 64.66,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Greenpanel Ind,197.93,GREENPANEL,EQ,186.9,191.9,202.0,191.8,197.93,198.3,253366,502.43,3793, 146174, 57.69,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Kitex Garments,168.54,KITEX,EQ,155.89,165.0,174.82,163.1,168.54,168.99,2776380,4691.93,23471, 572676, 20.63,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Winsol Engineer,121.65,ASHOKA,EQ,112.46,119.0,122.5,117.01,121.82,120.04,2296895,2757.28,18332, 887841, 38.65,bearish.csv,PriceFallback(±0.17)
08-Apr-2026,Bearish,,,,,,Ester Ind,86.31,ESTER,EQ,82.06,85.0,87.5,83.84,86.31,85.93,130213,111.9,1298, 61417, 47.17,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Ansal Propertie,3.19,RADAAN,EQ,3.03,3.03,3.32,3.03,3.18,3.24,41641,1.35,149, 38868, 93.34,bearish.csv,PriceFallback(±0.01)
08-Apr-2026,Bearish,,,,,,DB Realty,100.32,DBREALTY,EQ,93.64,99.0,103.01,97.39,100.32,100.14,3290821,3295.38,22924, 1257048, 38.20,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Siti Networks,0.32,AURIGROW,EQ,0.29,0.3,0.3,0.3,0.3,0.3,1658375,4.98,261, 1658375, 100.00,bearish.csv,PriceFallback(±0.02)
08-Apr-2026,Bearish,,,,,,Amagi Media Lab,338.0,AMAGI,EQ,320.2,338.0,340.0,324.95,338.0,330.85,154636,511.62,9024, 93648, 60.56,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Sanstar,80.99,SANSTAR,EQ,78.06,80.0,81.45,79.05,80.99,80.53,157300,126.68,1319, 70195, 44.62,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Studds Access,453.05,STUDDS,EQ,445.45,453.0,458.95,450.5,453.05,454.73,52267,237.68,3346, 29567, 56.57,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Sirca Paints,416.35,SIRCA,EQ,402.15,410.0,421.8,405.0,416.35,414.86,270510,1122.23,5937, 75343, 27.85,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Anjani Portland,116.93,APCL,EQ,108.61,111.8,120.0,110.01,116.93,115.0,8338,9.59,171, 4624, 55.46,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Future Ent,0.41,GATECHDVR,EQ,0.41,0.43,0.49,0.42,0.44,0.45,620907,2.78,320, 436906, 70.37,bearish.csv,PriceFallback(±0.03)
08-Apr-2026,Bearish,,,,,,Orient Electric,159.56,ORIENTELEC,EQ,154.96,159.0,162.74,158.14,159.56,160.08,713254,1141.79,4738, 528093, 74.04,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,Aarey Drugs,62.16,AAREYDRUGS,EQ,59.2,60.4,62.16,60.4,62.16,62.06,32375,20.09,109, 28748, 88.80,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,GNFC,419.3,GNFC,EQ,406.3,421.0,422.2,413.35,419.3,418.94,368424,1543.46,12712, 177585, 48.20,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Vaibhav Global,209.31,VAIBHAVGBL,EQ,192.71,202.58,210.3,199.0,209.31,205.95,528103,1087.62,7626, 220645, 41.78,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,EQUIPPP,14.95,KHANDSE,EQ,14.38,15.67,15.67,14.4,14.99,14.77,12200,1.8,58, 7472, 61.25,bearish.csv,PriceFallback(±0.04)
08-Apr-2026,Bearish,,,,,,TIPSFILMS,324.55,TIPSFILMS,EQ,319.9,325.0,332.3,320.05,324.55,325.52,10147,33.03,644, 5654, 55.72,bearish.csv,Name_Exact
08-Apr-2026,Bearish,,,,,,Starteck Financ,243.85,STARTECK,EQ,236.51,243.6,252.41,236.09,243.85,242.7,7941,19.27,492, 430, 5.41,bearish.csv,PriceFallback(±0.00)
08-Apr-2026,Bearish,,,,,,HDIL,2.0,ORCHASP,EQ,1.99,2.02,2.2,1.98,2.0,2.03,1535982,31.17,1095, 936749, 60.99,bearish.csv,PriceFallback(±0.00)
