Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
17-Apr-2026,Bearish,ADX Bearish Trending Stock (Monthly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 26.15 | change %: 0.39,ADX Bearish Trending Stock (Monthly),OHLC_M_I_STRONGADXBEAR,Indicator Scans,20 Microns,2M,182.6,20MICRONS,EQ,181.89,182.9,186.8,179.5,184.09,182.98,227793,416.81,3256, 106718, 46.85,ADX Indicator value,26.15,change %,0.39,,,adx.csv,MC_Mapping,100,0.8%
17-Apr-2026,Bearish,Bearish Trend,Single Candlestick Pattern,change %: 0.39 | Close Price value: 182.60 | change absolute: 0.71,Bearish Doji Star (Daily),OHLC_D_P_DJSBEAR,Candle Stick Patterns,20 Microns,2M,182.6,20MICRONS,EQ,181.89,182.9,186.8,179.5,184.09,182.98,227793,416.81,3256, 106718, 46.85,change %,0.39,Close Price value,182.60,change absolute,0.71,candlestick_bearish.csv,MC_Mapping,100,0.8%
17-Apr-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,"change %: 3.21 | Close Price value: 1,111.00 | change absolute: 161.40",Outside Bar (Monthly),OHLC_M_P_OUTBARBULL,Candle Stick Patterns,360 ONE WAM,IIFLW54277,1111.0,360ONE,EQ,1076.45,1084.0,1124.0,1078.85,1113.3,1106.03,2641982,29221.21,80145, 1484788, 56.20,change %,3.21,Close Price value,"1,111.00",change absolute,161.40,candlestick_bearish.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,Bearish Trend,Single Candlestick Pattern,change %: 1.56 | Close Price value: 17.60 | change absolute: 0.27,Hanging Man (Daily),OHLC_D_P_HANGMAN,Candle Stick Patterns,3i Infotech,I11,17.6,3IINFOLTD,EQ,17.33,17.75,17.75,17.05,17.46,17.4,718966,125.12,1660, 543670, 75.62,change %,1.56,Close Price value,17.60,change absolute,0.27,candlestick_bearish.csv,MC_Mapping,100,0.8%
17-Apr-2026,Bearish,ADX Bearish Trending Stock (Weekly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 25.59 | change %: 0.56,ADX Bearish Trending Stock (Weekly),OHLC_W_I_STRONGADXBEAR,Indicator Scans,3M India,B3M,31440.0,3MINDIA,EQ,31265.0,31700.0,31700.0,31260.0,31410.0,31387.15,3143,986.5,2264, 1539, 48.97,ADX Indicator value,25.59,change %,0.56,,,adx.csv,MC_Mapping,100,0.1%
17-Apr-2026,Bearish,Bearish Trend,Single Candlestick Pattern,change %: 1.01 | Close Price value: 320.50 | change absolute: 3.20,Bearish Doji Star (Daily),OHLC_D_P_DJSBEAR,Candle Stick Patterns,5paisa Capita,C96,320.5,5PAISA,EQ,317.3,320.65,325.99,315.0,323.19,321.78,51866,166.89,1398, 23881, 46.04,change %,1.01,Close Price value,320.50,change absolute,3.20,candlestick_bearish.csv,MC_Mapping,100,0.8%
17-Apr-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 17 Mar, 2026 | From: ₹8.72",,,,,Aakash Explorat,AES01,8.21,AAKASH,BE,8.23,8.39,8.39,8.11,8.21,8.24,112306,9.26,368, -, -,,,,,,,bearish.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 14 Jan, 2026 | From: ₹122.00",,,,,Aaradhya Dispos,ADL03,89.95,AARADHYA,SM,91.95,90.05,90.05,89.95,89.95,89.99,7200,6.48,6, 6000, 83.33,,,,,,,bearish.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,ADX Bearish Trending Stock (Monthly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 59.10 | change %: 0.32,ADX Bearish Trending Stock (Monthly),OHLC_M_I_STRONGADXBEAR,Indicator Scans,Aaron Industrie,AI69,142.66,AARON,EQ,142.21,145.85,147.0,141.01,142.33,143.01,15952,22.81,512, 9818, 61.55,ADX Indicator value,59.10,change %,0.32,,,adx.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,Bearish Trend,2 Candlestick Bearish Pattern,change %: 0.32 | Close Price value: 142.66 | change absolute: -0.96,Bearish Engulfing (Weekly),OHLC_W_P_ENGBEAR,Candle Stick Patterns,Aaron Industrie,AI69,142.66,AARON,EQ,142.21,145.85,147.0,141.01,142.33,143.01,15952,22.81,512, 9818, 61.55,change %,0.32,Close Price value,142.66,change absolute,-0.96,candlestick_bearish.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,Bearish Trend,Four Bar Pattern,change %: -1.11 | Close Price value: 52.50 | change absolute: -0.59,NR 4 Breakdown,OHLC_D_I_NR4BEARBO,Range Breakout,Aartech Solonic,AS31,52.5,AARTECH,EQ,53.09,53.21,55.81,52.26,53.17,53.71,194139,104.27,1346, 70165, 36.14,change %,-1.11,Close Price value,52.50,change absolute,-0.59,range_breakout_bearish.csv,MC_Mapping,100,1.3%
17-Apr-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,change %: 1.48 | Close Price value: 373.85 | change absolute: 18.75,Outside Bar (Weekly),OHLC_W_P_OUTBARBULL,Candle Stick Patterns,Aarti Drugs,AD,373.85,AARTIDRUGS,EQ,368.4,366.0,376.9,366.0,373.2,372.69,117361,437.39,3997, 56493, 48.14,change %,1.48,Close Price value,373.85,change absolute,18.75,candlestick_bearish.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries; target of Rs 420: Prabhudas Lilladher | Reco @ ₹484.3 | Target: ₹420 | Upside: -4.7% | Current Return: -8.9%,,,,,Aarti Industries,AI,440.85,AARTIIND,EQ,437.9,438.0,442.5,433.25,440.85,438.48,784672,3440.62,17650, 286025, 36.45,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries; target of Rs 394: Prabhudas Lilladher | Reco @ ₹451.6 | Target: ₹394 | Upside: -10.6% | Current Return: -2.3%,,,,,Aarti Industries,AI,440.85,AARTIIND,EQ,437.9,438.0,442.5,433.25,440.85,438.48,784672,3440.62,17650, 286025, 36.45,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries; target of Rs 411 Prabhudas Lilladher | Reco @ ₹455.2 | Target: ₹411 | Upside: -6.7% | Current Return: -3.1%,,,,,Aarti Industries,AI,440.85,AARTIIND,EQ,437.9,438.0,442.5,433.25,440.85,438.48,784672,3440.62,17650, 286025, 36.45,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries target of Rs 411 Prabhudas Lilladher | Reco @ ₹474.75 | Target: ₹411 | Upside: -6.7% | Current Return: -7.1%,,,,,Aarti Industries,AI,440.85,AARTIIND,EQ,437.9,438.0,442.5,433.25,440.85,438.48,784672,3440.62,17650, 286025, 36.45,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries; target of Rs 635: Prabhudas Lilladher | Reco @ ₹734.9 | Target: ₹635 | Upside: 44.0% | Current Return: -40.0%,,,,,Aarti Industries,AI,440.85,AARTIIND,EQ,437.9,438.0,442.5,433.25,440.85,438.48,784672,3440.62,17650, 286025, 36.45,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,By: Prabhudas Lilladher | Reduce Aarti Industries; target of Rs 595: Prabhudas Lilladher | Reco @ ₹669.2 | Target: ₹595 | Upside: 34.9% | Current Return: -34.1%,,,,,Aarti Industries,AI,440.85,AARTIIND,EQ,437.9,438.0,442.5,433.25,440.85,438.48,784672,3440.62,17650, 286025, 36.45,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,ADX Bearish Trending Stock (Monthly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 28.34 | change %: 0.00,ADX Bearish Trending Stock (Monthly),OHLC_M_I_STRONGADXBEAR,Indicator Scans,AARTIPHARM,AP32,700.0,AARTIPHARM,EQ,700.0,700.0,703.6,693.8,697.75,697.44,98323,685.75,6234, 58079, 59.07,ADX Indicator value,28.34,change %,0.00,,,adx.csv,MC_Mapping,100,0.3%
17-Apr-2026,Bearish,MFI Bearish Crossovers (Daily),MFI (14) indicator went below its average line in the current session,MFI Indicator value: 53.25 | change %: -2.57,MFI Bearish Crossovers (Daily),OHLC_D_I_MFIBELAVE,Indicator Scans,Aarti Surfactan,ASL09,396.5,AARTISURF,EQ,406.95,408.75,413.2,389.0,397.3,397.79,47903,190.55,2882, 22437, 46.84,MFI Indicator value,53.25,change %,-2.57,,,mfi.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,Bearish Trend,Stocks breaking down 5-day moving average,change %: -2.57 | 5-SMA Indicator value: 402.20,5 DMA Breakdown,OHLC_D_I_BLW5DMA,Moving Average Scan,Aarti Surfactan,ASL09,396.5,AARTISURF,EQ,406.95,408.75,413.2,389.0,397.3,397.79,47903,190.55,2882, 22437, 46.84,change %,-2.57,5-SMA Indicator value,402.20,,,moving_average_bearish.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,RSI Bearish Crossovers (Daily),"RSI (14,9) indicator went below its average line in the current session",RSI Indicator value: 56.47 | change %: -2.57,RSI Bearish Crossovers (Daily),OHLC_D_I_RSIBELAVE,Indicator Scans,Aarti Surfactan,ASL09,396.5,AARTISURF,EQ,406.95,408.75,413.2,389.0,397.3,397.79,47903,190.55,2882, 22437, 46.84,RSI Indicator value,56.47,change %,-2.57,,,rsi.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,Bearish Trend,Unusual Volume - Bearish,"change %: -2.57 | 20-Delivery Volume Indicator value: 7,249.00",Unusual Volume - Bearish,OHLC_D_I_UNUSVBEAR,Volume & Delivery,Aarti Surfactan,ASL09,396.5,AARTISURF,EQ,406.95,408.75,413.2,389.0,397.3,397.79,47903,190.55,2882, 22437, 46.84,change %,-2.57,20-Delivery Volume Indicator value,"7,249.00",,,volume_delivery_bearish.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,Bearish Trend,Stocks experiencing higher-than-average volume today.,"10-Delivery Volume Indicator value: 47,917.00 | change %: -2.57",Above Average Volume - Bearish,OHLC_D_I_10DELVBEAR,Volume & Delivery,Aarti Surfactan,ASL09,396.5,AARTISURF,EQ,406.95,408.75,413.2,389.0,397.3,397.79,47903,190.55,2882, 22437, 46.84,10-Delivery Volume Indicator value,"47,917.00",change %,-2.57,,,volume_delivery_bearish.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,ADX Bearish Trending Stock (Weekly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 35.83 | change %: 2.74,ADX Bearish Trending Stock (Weekly),OHLC_W_I_STRONGADXBEAR,Indicator Scans,AAVAS Financier,AF32,1344.1,AAVAS,EQ,1308.3,1319.8,1356.3,1313.8,1347.9,1338.44,80784,1081.25,7559, 48958, 60.60,ADX Indicator value,35.83,change %,2.74,,,adx.csv,MC_Mapping,100,0.3%
17-Apr-2026,Bearish,SELL,By: Emkay Global Financial Services | Reduce ABB India; target of Rs 6400: Emkay Global Financial | Reco @ ₹6829.75 | Target: ₹6400 | Upside: -8.9% | Current Return: 2.9%,,,,,ABB India,ABB,7029.5,ABB,EQ,6883.5,6880.0,7083.0,6833.5,7029.5,7006.91,558816,39155.72,38212, 236513, 42.32,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,By: Emkay Global Financial Services | Reduce ABB India; target of Rs 5875: Emkay Global Financial | Reco @ ₹6223.45 | Target: ₹5875 | Upside: -16.4% | Current Return: 12.9%,,,,,ABB India,ABB,7029.5,ABB,EQ,6883.5,6880.0,7083.0,6833.5,7029.5,7006.91,558816,39155.72,38212, 236513, 42.32,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,By: Emkay Global Financial Services | Reduce ABB India; target of Rs 5600: Emkay Global Financial | Reco @ ₹5916.15 | Target: ₹5600 | Upside: -20.3% | Current Return: 18.8%,,,,,ABB India,ABB,7029.5,ABB,EQ,6883.5,6880.0,7083.0,6833.5,7029.5,7006.91,558816,39155.72,38212, 236513, 42.32,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,By: ICICI Securities | Reduce ABB India; target of Rs 6700: ICICI Securities | Reco @ ₹7168.35 | Target: ₹6700 | Upside: -4.6% | Current Return: -1.9%,,,,,ABB India,ABB,7029.5,ABB,EQ,6883.5,6880.0,7083.0,6833.5,7029.5,7006.91,558816,39155.72,38212, 236513, 42.32,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,"By: ICICI Securities | Sell ABB India; target of Rs 5,330: ICICI Securities | Reco @ ₹6367.2 | Target: ₹5330 | Upside: -24.1% | Current Return: 10.4%",,,,,ABB India,ABB,7029.5,ABB,EQ,6883.5,6880.0,7083.0,6833.5,7029.5,7006.91,558816,39155.72,38212, 236513, 42.32,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,ADX Bearish Trending Stock (Monthly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 25.29 | change %: -0.23,ADX Bearish Trending Stock (Monthly),OHLC_M_I_STRONGADXBEAR,Indicator Scans,Abbott India,KP,25800.0,ABBOTINDIA,EQ,25860.0,25990.0,25990.0,25550.0,25785.0,25753.49,15053,3876.67,7224, 8227, 54.65,ADX Indicator value,25.29,change %,-0.23,,,adx.csv,MC_Mapping,100,0.1%
17-Apr-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 09 Mar, 2026 | From: ₹27,185.00",,,,,Abbott India,KP,25785.0,ABBOTINDIA,EQ,25860.0,25990.0,25990.0,25550.0,25785.0,25753.49,15053,3876.67,7224, 8227, 54.65,,,,,,,bearish.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,MFI Bearish Crossovers in bearish Zone (Daily),MFI Bearish Crossovers in bearish Zone (Daily),MFI Indicator value: 29.13 | change %: -0.23,MFI Bearish Crossovers in bearish Zone (Daily),OHLC_D_I_MFI50COBEAR,Indicator Scans,Abbott India,KP,25800.0,ABBOTINDIA,EQ,25860.0,25990.0,25990.0,25550.0,25785.0,25753.49,15053,3876.67,7224, 8227, 54.65,MFI Indicator value,29.13,change %,-0.23,,,mfi.csv,MC_Mapping,100,0.1%
17-Apr-2026,Bearish,MFI Bearish Crossovers (Daily),MFI (14) indicator went below its average line in the current session,MFI Indicator value: 29.13 | change %: -0.23,MFI Bearish Crossovers (Daily),OHLC_D_I_MFIBELAVE,Indicator Scans,Abbott India,KP,25800.0,ABBOTINDIA,EQ,25860.0,25990.0,25990.0,25550.0,25785.0,25753.49,15053,3876.67,7224, 8227, 54.65,MFI Indicator value,29.13,change %,-0.23,,,mfi.csv,MC_Mapping,100,0.1%
17-Apr-2026,Bearish,Bearish Trend,Stocks breaking down 5-day moving average,"change %: -0.23 | 5-SMA Indicator value: 25,828.00",5 DMA Breakdown,OHLC_D_I_BLW5DMA,Moving Average Scan,Abbott India,KP,25800.0,ABBOTINDIA,EQ,25860.0,25990.0,25990.0,25550.0,25785.0,25753.49,15053,3876.67,7224, 8227, 54.65,change %,-0.23,5-SMA Indicator value,"25,828.00",,,moving_average_bearish.csv,MC_Mapping,100,0.1%
17-Apr-2026,Bearish,Stochastic Bearish Crossovers (Weekly),Stochastic Bearish Crossovers (Weekly),change %: -0.23 | Stochastic Indicator value: 20.02,Stochastic Bearish Crossovers (Weekly),OHLC_W_I_STOCHSETUPBEAR,Indicator Scans,Abbott India,KP,25800.0,ABBOTINDIA,EQ,25860.0,25990.0,25990.0,25550.0,25785.0,25753.49,15053,3876.67,7224, 8227, 54.65,change %,-0.23,Stochastic Indicator value,20.02,,,stochastic.csv,MC_Mapping,100,0.1%
17-Apr-2026,Bearish,Bearish Trend,Stocks experiencing higher-than-average volume today.,"10-Delivery Volume Indicator value: 15,029.00 | change %: -0.23",Above Average Volume - Bearish,OHLC_D_I_10DELVBEAR,Volume & Delivery,Abbott India,KP,25800.0,ABBOTINDIA,EQ,25860.0,25990.0,25990.0,25550.0,25785.0,25753.49,15053,3876.67,7224, 8227, 54.65,10-Delivery Volume Indicator value,"15,029.00",change %,-0.23,,,volume_delivery_bearish.csv,MC_Mapping,100,0.1%
17-Apr-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,change %: 0.98 | Close Price value: 341.25 | change absolute: 49.00,Outside Bar (Monthly),OHLC_M_P_OUTBARBULL,Candle Stick Patterns,AB Capital,ABC07,341.25,ABCAPITAL,EQ,337.95,339.0,341.45,334.7,340.4,338.59,2521946,8539.11,43435, 915094, 36.29,change %,0.98,Close Price value,341.25,change absolute,49.00,candlestick_bearish.csv,MC_Mapping,100,0.2%
17-Apr-2026,Bearish,Bearish Trend,2 Candlestick Bearish Pattern,change %: -2.12 | Close Price value: 404.00 | change absolute: -8.75,Bearish Engulfing (Daily),OHLC_D_P_ENGBEAR,Candle Stick Patterns,AB Cotspin,ACI13,404.0,ABCOTS,EQ,412.75,413.9,419.85,403.1,409.1,409.79,28871,118.31,1474, 3456, 11.97,change %,-2.12,Close Price value,404.00,change absolute,-8.75,candlestick_bearish.csv,MC_Mapping,100,1.3%
17-Apr-2026,Bearish,Bearish Trend,Price crossed below Moving Average — Bearish signal,Change Percent: -2.12 | 20-DMA Indicator value: 404.39,20 DMA Breakdown,OHLC_D_I_20DMABEAR,Moving Average Scan,AB Cotspin,ACI13,404.0,ABCOTS,EQ,412.75,413.9,419.85,403.1,409.1,409.79,28871,118.31,1474, 3456, 11.97,Change Percent,-2.12,20-DMA Indicator value,404.39,,,moving_average_bearish.csv,MC_Mapping,100,1.3%
17-Apr-2026,Bearish,Bearish Trend,Stocks breaking down 5-day moving average,change %: -2.12 | 5-SMA Indicator value: 406.36,5 DMA Breakdown,OHLC_D_I_BLW5DMA,Moving Average Scan,AB Cotspin,ACI13,404.0,ABCOTS,EQ,412.75,413.9,419.85,403.1,409.1,409.79,28871,118.31,1474, 3456, 11.97,change %,-2.12,5-SMA Indicator value,406.36,,,moving_average_bearish.csv,MC_Mapping,100,1.3%
17-Apr-2026,Bearish,Bearish Trend,Price crossed below Moving Average — Bearish signal,Change Percent: -2.12 | 100-DMA Indicator value: 412.32,100 DMA Breakdown,OHLC_D_I_100DMABEAR,Moving Average Scan,AB Cotspin,ACI13,404.0,ABCOTS,EQ,412.75,413.9,419.85,403.1,409.1,409.79,28871,118.31,1474, 3456, 11.97,Change Percent,-2.12,100-DMA Indicator value,412.32,,,moving_average_bearish.csv,MC_Mapping,100,1.3%
17-Apr-2026,Bearish,Bearish Trend,Price crossed below Moving Average — Bearish signal,Change Percent: -2.12 | 50-DMA Indicator value: 411.50,50 DMA Breakdown,OHLC_D_I_50DMABEAR,Moving Average Scan,AB Cotspin,ACI13,404.0,ABCOTS,EQ,412.75,413.9,419.85,403.1,409.1,409.79,28871,118.31,1474, 3456, 11.97,Change Percent,-2.12,50-DMA Indicator value,411.50,,,moving_average_bearish.csv,MC_Mapping,100,1.3%
17-Apr-2026,Bearish,RSI Bearish Crossovers (Daily),"RSI (14,9) indicator went below its average line in the current session",RSI Indicator value: 47.97 | change %: -2.12,RSI Bearish Crossovers (Daily),OHLC_D_I_RSIBELAVE,Indicator Scans,AB Cotspin,ACI13,404.0,ABCOTS,EQ,412.75,413.9,419.85,403.1,409.1,409.79,28871,118.31,1474, 3456, 11.97,RSI Indicator value,47.97,change %,-2.12,,,rsi.csv,MC_Mapping,100,1.3%
17-Apr-2026,Bearish,ADX Bearish Trending Stock (Weekly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 32.54 | change %: 0.58,ADX Bearish Trending Stock (Weekly),OHLC_W_I_STRONGADXBEAR,Indicator Scans,Aditya Birla F,PFR,64.15,ABFRL,EQ,63.78,64.08,64.76,63.23,64.11,64.04,5749918,3682.49,18740, 3134363, 54.51,ADX Indicator value,32.54,change %,0.58,,,adx.csv,MC_Mapping,100,0.1%
17-Apr-2026,Bearish,SELL,By: Emkay Global Financial Services | Reduce Aditya Birla Fashion and Retail; target of Rs 230: Emkay Global Financial | Reco @ ₹263.45 | Target: ₹230 | Upside: 258.7% | Current Return: -75.6%,,,,,Aditya Birla Fashion & Retail,PFR,64.11,ABFRL,EQ,63.78,64.08,64.76,63.23,64.11,64.04,5749918,3682.49,18740, 3134363, 54.51,,,,,,,stock_ideas.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,SELL,Entry: ₹250.0 | Target: ₹220.0 | SL: ₹265.0 | P&L: -4.02% | By: Manish Shah,,,,,Aditya Birla Fashion & Retail,PFR,257.46,ABFRL,EQ,63.78,64.08,64.76,63.23,64.11,64.04,5749918,3682.49,18740, 3134363, 54.51,,,,,,,technical_picks_inactive.csv,MC_Mapping,100,75.1%
17-Apr-2026,Bearish,Strong Bearish Signal,Strong Bearish Signal,change %: 0.65 | MACD Indicator value: -0.54,Strong Bearish Signal,OHLC_D_I_MACD0BEARCO,Indicator Scans,ABGSEC,ABGSE24404,112.8,ABGSEC,EQ,112.07,112.0,112.84,112.0,112.46,112.73,69,0.08,10, 67, 97.10,change %,0.65,MACD Indicator value,-0.54,,,macd.csv,MC_Mapping,100,0.3%
17-Apr-2026,Bearish,Bearish Crossovers (Monthly),Adaptive RSI indicator fell below its signal line — Bearish crossover,change %: -2.79 | Adaptive RSI Indicator value: 17.52,Bearish Crossovers (Monthly),OHLC_M_I_ADRBEARCO,Indicator Scans,A B Infrabuild,I12,16.37,ABINFRA,EQ,16.84,16.86,18.24,15.8,16.23,16.99,3539659,601.4,7076, 767145, 21.67,change %,-2.79,Adaptive RSI Indicator value,17.52,,,adaptive_rsi.csv,MC_Mapping,100,0.9%
17-Apr-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 25 Feb, 2026 | From: ₹18.31",,,,,A B Infrabuild,I12,16.23,ABINFRA,EQ,16.84,16.86,18.24,15.8,16.23,16.99,3539659,601.4,7076, 767145, 21.67,,,,,,,bearish.csv,MC_Mapping,100,0.0%
17-Apr-2026,Bearish,Bearish Trend,2 Candlestick Bearish Pattern,change %: -2.79 | Close Price value: 16.37 | change absolute: -0.47,Bearish Engulfing (Daily),OHLC_D_P_ENGBEAR,Candle Stick Patterns,A B Infrabuild,I12,16.37,ABINFRA,EQ,16.84,16.86,18.24,15.8,16.23,16.99,3539659,601.4,7076, 767145, 21.67,change %,-2.79,Close Price value,16.37,change absolute,-0.47,candlestick_bearish.csv,MC_Mapping,100,0.9%
17-Apr-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,change %: -2.79 | Close Price value: 16.37 | change absolute: -0.47,Outside Bar (Daily),OHLC_D_P_OUTBARBULL,Candle Stick Patterns,A B Infrabuild,I12,16.37,ABINFRA,EQ,16.84,16.86,18.24,15.8,16.23,16.99,3539659,601.4,7076, 767145, 21.67,change %,-2.79,Close Price value,16.37,change absolute,-0.47,candlestick_bearish.csv,MC_Mapping,100,0.9%
17-Apr-2026,Bearish,Bearish Trend,Price crossed below Moving Average — Bearish signal,Change Percent: -2.79 | 20-DMA Indicator value: 16.47,20 DMA Breakdown,OHLC_D_I_20DMABEAR,Moving Average Scan,A B Infrabuild,I12,16.37,ABINFRA,EQ,16.84,16.86,18.24,15.8,16.23,16.99,3539659,601.4,7076, 767145, 21.67,Change Percent,-2.79,20-DMA Indicator value,16.47,,,moving_average_bearish.csv,MC_Mapping,100,0.9%
17-Apr-2026,Bearish,Bearish Trend,Unusual Volume - Bearish,"change %: -2.79 | 20-Delivery Volume Indicator value: 814,534.00",Unusual Volume - Bearish,OHLC_D_I_UNUSVBEAR,Volume & Delivery,A B Infrabuild,I12,16.37,ABINFRA,EQ,16.84,16.86,18.24,15.8,16.23,16.99,3539659,601.4,7076, 767145, 21.67,change %,-2.79,20-Delivery Volume Indicator value,"814,534.00",,,volume_delivery_bearish.csv,MC_Mapping,100,0.9%
17-Apr-2026,Bearish,Bearish Trend,Stocks experiencing higher-than-average volume today.,"10-Delivery Volume Indicator value: 3,539,659.00 | change %: -2.79",Above Average Volume - Bearish,OHLC_D_I_10DELVBEAR,Volume & Delivery,A B Infrabuild,I12,16.37,ABINFRA,EQ,16.84,16.86,18.24,15.8,16.23,16.99,3539659,601.4,7076, 767145, 21.67,10-Delivery Volume Indicator value,"3,539,659.00",change %,-2.79,,,volume_delivery_bearish.csv,MC_Mapping,100,0.9%
