Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
26-May-2026,Bearish,Bearish Trend,Single Candlestick Pattern,change %: -3.88 | Close Price value: 189.03 | change absolute: 12.03,Shooting Star (Weekly),OHLC_W_P_SSTAR,Candle Stick Patterns,20 Microns,2M,189.03,20MICRONS,EQ,196.67,193.51,196.65,189.0,189.41,193.3,252593,488.27,5407, 116770, 46.23,change %,-3.88,Close Price value,189.03,change absolute,12.03,candlestick_bearish.csv,MC_Mapping,100,0.2%
26-May-2026,Bearish,Strong Bearish Signal,Strong Bearish Signal,change %: -3.88 | MACD Indicator value: -0.77,Strong Bearish Signal,OHLC_D_I_MACD0BEARCO,Indicator Scans,20 Microns,2M,189.03,20MICRONS,EQ,196.67,193.51,196.65,189.0,189.41,193.3,252593,488.27,5407, 116770, 46.23,change %,-3.88,MACD Indicator value,-0.77,,,macd.csv,MC_Mapping,100,0.2%
26-May-2026,Bearish,Bearish Trend,Price crossed below Moving Average — Bearish signal,Change Percent: -3.88 | 200-DMA Indicator value: 194.39,200 DMA Breakdown,OHLC_D_I_200DMABEAR,Moving Average Scan,20 Microns,2M,189.03,20MICRONS,EQ,196.67,193.51,196.65,189.0,189.41,193.3,252593,488.27,5407, 116770, 46.23,Change Percent,-3.88,200-DMA Indicator value,194.39,,,moving_average_bearish.csv,MC_Mapping,100,0.2%
26-May-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 13 May, 2026 | From: ₹33.03",,,,,21st Cen Mgt,TCM,33.53,21STCENMGM,EQ,32.88,33.53,33.53,33.53,33.53,33.53,3500,1.17,8, 3500, 100.00,,,,,,,bearish.csv,MC_Mapping,100,0.0%
26-May-2026,Bearish,Bearish Trend,2 Candlestick Pattern,"change %: -1.21 | Close Price value: 1,128.60 | change absolute: -13.80",Dark Cloud Cover (Daily),OHLC_D_P_DARKCC,Candle Stick Patterns,360 ONE WAM,IIFLW54277,1128.6,360ONE,EQ,1142.4,1152.0,1152.0,1121.7,1125.3,1133.97,762091,8641.87,28302, 344771, 45.24,change %,-1.21,Close Price value,"1,128.60",change absolute,-13.80,candlestick_bearish.csv,MC_Mapping,100,0.3%
26-May-2026,Bearish,Bearish Trend,Stocks experiencing higher-than-average volume today.,"10-Delivery Volume Indicator value: 761,843.00 | change %: -1.21",Above Average Volume - Bearish,OHLC_D_I_10DELVBEAR,Volume & Delivery,360 ONE WAM,IIFLW54277,1128.6,360ONE,EQ,1142.4,1152.0,1152.0,1121.7,1125.3,1133.97,762091,8641.87,28302, 344771, 45.24,10-Delivery Volume Indicator value,"761,843.00",change %,-1.21,,,volume_delivery_bearish.csv,MC_Mapping,100,0.3%
26-May-2026,Bearish,ADX Bearish Trending Stock (Daily),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 24.87 | change %: -0.40,ADX Bearish Trending Stock (Daily),OHLC_D_I_STRONGADXBEAR,Indicator Scans,3i Infotech,I11,17.4,3IINFOLTD,EQ,17.47,17.4,17.67,17.23,17.35,17.47,184121,32.17,812, 125687, 68.26,ADX Indicator value,24.87,change %,-0.40,,,adx.csv,MC_Mapping,100,0.3%
26-May-2026,Bearish,DMI Bearish Crossover (Daily),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 24.87 | change %: -0.40,DMI Bearish Crossover (Daily),OHLC_D_I_ADXBEARDMI,Indicator Scans,3i Infotech,I11,17.4,3IINFOLTD,EQ,17.47,17.4,17.67,17.23,17.35,17.47,184121,32.17,812, 125687, 68.26,ADX Indicator value,24.87,change %,-0.40,,,adx.csv,MC_Mapping,100,0.3%
26-May-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 22 May, 2026 | From: ₹17.39",,,,,3i Infotech,I11,17.35,3IINFOLTD,EQ,17.47,17.4,17.67,17.23,17.35,17.47,184121,32.17,812, 125687, 68.26,,,,,,,bearish.csv,MC_Mapping,100,0.0%
26-May-2026,Bearish,Bearish Trend,Three Candlestick Pattern,change %: -0.40 | Close Price value: 17.40 | change absolute: 0.01,Double Inside Bar (Weekly) Bearish,OHLC_W_P_MULTIINBAR,Candle Stick Patterns,3i Infotech,I11,17.4,3IINFOLTD,EQ,17.47,17.4,17.67,17.23,17.35,17.47,184121,32.17,812, 125687, 68.26,change %,-0.40,Close Price value,17.40,change absolute,0.01,candlestick_bearish.csv,MC_Mapping,100,0.3%
