Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
22-Jun-2026,Bearish,Bearish Trend,Three Candlestick Pattern,change %: 2.16 | Close Price value: 188.11 | change absolute: 3.97,Double Inside Bar (Daily) Bearish,OHLC_D_P_MULTIINBAR,Candle Stick Patterns,20 Microns,2M,188.11,20MICRONS,EQ,184.14,187.69,190.53,184.32,188.41,187.01,127438,238.33,3799, 65458, 51.36,change %,2.16,Close Price value,188.11,change absolute,3.97,candlestick_bearish.csv,MC_Mapping,100,0.2%
22-Jun-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: 2.16 | MACD Indicator value: 2.35,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,20 Microns,2M,188.11,20MICRONS,EQ,184.14,187.69,190.53,184.32,188.41,187.01,127438,238.33,3799, 65458, 51.36,change %,2.16,MACD Indicator value,2.35,,,macd.csv,MC_Mapping,100,0.2%
22-Jun-2026,Bearish,Bearish Trend,2 Candlestick Bearish Pattern,"change %: -0.87 | Close Price value: 1,135.10 | change absolute: -10.00",Bearish Engulfing (Daily),OHLC_D_P_ENGBEAR,Candle Stick Patterns,360 ONE WAM,IIFLW54277,1135.1,360ONE,EQ,1145.1,1148.9,1155.5,1134.4,1139.2,1147.31,496298,5694.06,21976, 316736, 63.82,change %,-0.87,Close Price value,"1,135.10",change absolute,-10.00,candlestick_bearish.csv,MC_Mapping,100,0.4%
22-Jun-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,"change %: -0.87 | Close Price value: 1,135.10 | change absolute: 30.60",Outside Bar (Monthly),OHLC_M_P_OUTBARBULL,Candle Stick Patterns,360 ONE WAM,IIFLW54277,1135.1,360ONE,EQ,1145.1,1148.9,1155.5,1134.4,1139.2,1147.31,496298,5694.06,21976, 316736, 63.82,change %,-0.87,Close Price value,"1,135.10",change absolute,30.60,candlestick_bearish.csv,MC_Mapping,100,0.4%
22-Jun-2026,Bearish,Bearish Trend,Stocks breaking down 5-day moving average,"change %: -0.87 | 5-SMA Indicator value: 1,138.40",5 DMA Breakdown,OHLC_D_I_BLW5DMA,Moving Average Scan,360 ONE WAM,IIFLW54277,1135.1,360ONE,EQ,1145.1,1148.9,1155.5,1134.4,1139.2,1147.31,496298,5694.06,21976, 316736, 63.82,change %,-0.87,5-SMA Indicator value,"1,138.40",,,moving_average_bearish.csv,MC_Mapping,100,0.4%
22-Jun-2026,Bearish,Bearish Trend,Four Bar Pattern,"change %: -0.87 | Close Price value: 1,135.10 | change absolute: -10.00",NR 4 Breakdown,OHLC_D_I_NR4BEARBO,Range Breakout,360 ONE WAM,IIFLW54277,1135.1,360ONE,EQ,1145.1,1148.9,1155.5,1134.4,1139.2,1147.31,496298,5694.06,21976, 316736, 63.82,change %,-0.87,Close Price value,"1,135.10",change absolute,-10.00,range_breakout_bearish.csv,MC_Mapping,100,0.4%
22-Jun-2026,Bearish,Bearish Trend,Seven Bar Pattern,"change %: -0.87 | Close Price value: 1,135.10 | change absolute: -10.00",NR 7 Breakdown,OHLC_D_I_NR7BEARBO,Range Breakout,360 ONE WAM,IIFLW54277,1135.1,360ONE,EQ,1145.1,1148.9,1155.5,1134.4,1139.2,1147.31,496298,5694.06,21976, 316736, 63.82,change %,-0.87,Close Price value,"1,135.10",change absolute,-10.00,range_breakout_bearish.csv,MC_Mapping,100,0.4%
22-Jun-2026,Bearish,MFI Bearish Crossovers (Weekly),MFI Bearish Crossovers (Weekly),MFI Indicator value: 71.04 | change %: 0.81,MFI Bearish Crossovers (Weekly),OHLC_W_I_MFIBELAVE,Indicator Scans,3i Infotech,I11,17.5,3IINFOLTD,EQ,17.36,17.57,17.9,17.37,17.42,17.6,311435,54.82,1141, 170170, 54.64,MFI Indicator value,71.04,change %,0.81,,,mfi.csv,MC_Mapping,100,0.5%
22-Jun-2026,Bearish,Strong Bearish Signal,Strong Bearish Signal,change %: 0.39 | MACD Indicator value: -131.60,Strong Bearish Signal,OHLC_D_I_MACD0BEARCO,Indicator Scans,3M India,B3M,33255.0,3MINDIA,EQ,33125.0,33350.0,33455.0,33160.0,33325.0,33327.86,1870,623.23,1338, 906, 48.45,change %,0.39,MACD Indicator value,-131.60,,,macd.csv,MC_Mapping,100,0.2%
22-Jun-2026,Bearish,Strong Bearish Signal,Strong Bearish Signal,change %: 3.78 | MACD Indicator value: -1.91,Strong Bearish Signal,OHLC_D_I_MACD0BEARCO,Indicator Scans,5paisa Capita,C96,337.5,5PAISA,EQ,325.2,326.0,344.8,326.0,337.8,337.54,72685,245.34,3379, 44904, 61.78,change %,3.78,MACD Indicator value,-1.91,,,macd.csv,MC_Mapping,100,0.1%
