Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
27-May-2026,Bearish,Bearish Trend,Single Candlestick Pattern,change %: -1.26 | Close Price value: 187.02 | change absolute: 10.02,Shooting Star (Weekly),OHLC_W_P_SSTAR,Candle Stick Patterns,20 Microns,2M,187.02,20MICRONS,EQ,189.41,191.8,194.8,187.02,188.03,190.06,293155,557.18,6647, 142697, 48.68,change %,-1.26,Close Price value,187.02,change absolute,10.02,candlestick_bearish.csv,MC_Mapping,100,0.5%
27-May-2026,Bearish,Strong Bearish Signal,Strong Bearish Signal,change %: -1.26 | MACD Indicator value: -0.54,Strong Bearish Signal,OHLC_D_I_MACD0BEARCO,Indicator Scans,20 Microns,2M,187.02,20MICRONS,EQ,189.41,191.8,194.8,187.02,188.03,190.06,293155,557.18,6647, 142697, 48.68,change %,-1.26,MACD Indicator value,-0.54,,,macd.csv,MC_Mapping,100,0.5%
27-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: -1.05 | MACD Indicator value: 19.02,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,360 ONE WAM,IIFLW54277,1113.5,360ONE,EQ,1125.3,1125.9,1129.5,1109.2,1112.1,1116.71,274760,3068.28,13964, 125760, 45.77,change %,-1.05,MACD Indicator value,19.02,,,macd.csv,MC_Mapping,100,0.1%
27-May-2026,Bearish,Bearish Trend,Stocks breaking down 5-day moving average,"change %: -1.05 | 5-SMA Indicator value: 1,121.08",5 DMA Breakdown,OHLC_D_I_BLW5DMA,Moving Average Scan,360 ONE WAM,IIFLW54277,1113.5,360ONE,EQ,1125.3,1125.9,1129.5,1109.2,1112.1,1116.71,274760,3068.28,13964, 125760, 45.77,change %,-1.05,5-SMA Indicator value,"1,121.08",,,moving_average_bearish.csv,MC_Mapping,100,0.1%
27-May-2026,Bearish,RSI Bearish Crossovers (Daily),"RSI (14,9) indicator went below its average line in the current session",RSI Indicator value: 56.70 | change %: -1.05,RSI Bearish Crossovers (Daily),OHLC_D_I_RSIBELAVE,Indicator Scans,360 ONE WAM,IIFLW54277,1113.5,360ONE,EQ,1125.3,1125.9,1129.5,1109.2,1112.1,1116.71,274760,3068.28,13964, 125760, 45.77,RSI Indicator value,56.70,change %,-1.05,,,rsi.csv,MC_Mapping,100,0.1%
27-May-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 22 May, 2026 | From: ₹17.39",,,,,3i Infotech,I11,17.3,3IINFOLTD,EQ,17.35,17.41,17.66,16.9,17.3,17.27,478339,82.6,1195, 370114, 77.37,,,,,,,bearish.csv,MC_Mapping,100,0.0%
27-May-2026,Bearish,Bearish Trend,Stochastic %K crossed below %D line — Bearish crossover,change %: 0.29 | Low Price value: 16.90 | change absolute: 0.05,Swing Breakdown,OHLC_D_I_10DSTOCHBEAR,Breakout Scan,,I11,17.4,3IINFOLTD,EQ,17.35,17.41,17.66,16.9,17.3,17.27,478339,82.6,1195, 370114, 77.37,change %,0.29,Low Price value,16.90,change absolute,0.05,bearish_breakout.csv,MC_Mapping,100,0.6%
27-May-2026,Bearish,Bearish Trend,Stock giving breakdown using Bearish Turtle trading method today,change %: 0.29 | Low Price value: 17.08 | change absolute: 0.05,Bearish Turtle Trading,OHLC_20D_P_CLBLWPWL,Breakout Scan,3i Infotech,I11,17.4,3IINFOLTD,EQ,17.35,17.41,17.66,16.9,17.3,17.27,478339,82.6,1195, 370114, 77.37,change %,0.29,Low Price value,17.08,change absolute,0.05,bearish_breakout.csv,MC_Mapping,100,0.6%
27-May-2026,Bearish,Strong Bearish Signal,Strong Bearish Signal,change %: 0.29 | MACD Indicator value: -0.06,Strong Bearish Signal,OHLC_D_I_MACD0BEARCO,Indicator Scans,3i Infotech,I11,17.4,3IINFOLTD,EQ,17.35,17.41,17.66,16.9,17.3,17.27,478339,82.6,1195, 370114, 77.37,change %,0.29,MACD Indicator value,-0.06,,,macd.csv,MC_Mapping,100,0.6%
27-May-2026,Bearish,Bearish Trend,Single Candlestick Pattern,"change %: 0.44 | Close Price value: 33,245.00 | change absolute: -55.00",Hanging Man (Monthly),OHLC_M_P_HANGMAN,Candle Stick Patterns,3M India,B3M,33245.0,3MINDIA,EQ,33100.0,33250.0,33610.0,33110.0,33225.0,33334.97,2695,898.38,1522, 938, 34.81,change %,0.44,Close Price value,"33,245.00",change absolute,-55.00,candlestick_bearish.csv,MC_Mapping,100,0.1%
