Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
16-Apr-2026,Bearish,ADX Bearish Trending Stock (Monthly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 26.20 | change %: 7.33,ADX Bearish Trending Stock (Monthly),OHLC_M_I_STRONGADXBEAR,Indicator Scans,20 Microns,2M,181.0,20MICRONS,EQ,168.64,170.01,184.95,168.1,181.89,179.65,862011,1548.62,11259, 250111, 29.01,ADX Indicator value,26.20,change %,7.33,,,adx.csv,MC_Mapping,100,0.5%
16-Apr-2026,Bearish,ADX Bearish Trending Stock (Daily),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 24.32 | change %: -0.22,ADX Bearish Trending Stock (Daily),OHLC_D_I_STRONGADXBEAR,Indicator Scans,3M India,B3M,31370.0,3MINDIA,EQ,31440.0,31900.0,31900.0,31050.0,31265.0,31441.14,2982,937.57,1782, 1250, 41.92,ADX Indicator value,24.32,change %,-0.22,,,adx.csv,MC_Mapping,100,0.3%
16-Apr-2026,Bearish,ADX Bearish Trending Stock (Weekly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 25.59 | change %: -0.22,ADX Bearish Trending Stock (Weekly),OHLC_W_I_STRONGADXBEAR,Indicator Scans,3M India,B3M,31370.0,3MINDIA,EQ,31440.0,31900.0,31900.0,31050.0,31265.0,31441.14,2982,937.57,1782, 1250, 41.92,ADX Indicator value,25.59,change %,-0.22,,,adx.csv,MC_Mapping,100,0.3%
16-Apr-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 04 Mar, 2026 | From: ₹34,280.00",,,,,3M India,B3M,31265.0,3MINDIA,EQ,31440.0,31900.0,31900.0,31050.0,31265.0,31441.14,2982,937.57,1782, 1250, 41.92,,,,,,,bearish.csv,MC_Mapping,100,0.0%
16-Apr-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 17 Mar, 2026 | From: ₹8.72",,,,,Aakash Explorat,AES01,8.23,AAKASH,BE,8.22,8.35,8.35,8.2,8.23,8.24,107483,8.86,352, -, -,,,,,,,bearish.csv,MC_Mapping,100,0.0%
16-Apr-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 14 Jan, 2026 | From: ₹122.00",,,,,Aaradhya Dispos,ADL03,91.95,AARADHYA,SM,88.1,89.0,91.95,89.0,91.95,90.43,9600,8.68,8, 9600, 100.00,,,,,,,bearish.csv,MC_Mapping,100,0.0%
16-Apr-2026,Bearish,ADX Bearish Trending Stock (Monthly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 59.10 | change %: 1.98,ADX Bearish Trending Stock (Monthly),OHLC_M_I_STRONGADXBEAR,Indicator Scans,Aaron Industrie,AI69,143.0,AARON,EQ,140.23,142.0,143.0,139.5,142.21,141.16,11117,15.69,243, 8710, 78.35,ADX Indicator value,59.10,change %,1.98,,,adx.csv,MC_Mapping,100,0.6%
16-Apr-2026,Bearish,Bearish Trend,Single Candlestick Pattern,change %: 1.98 | Close Price value: 143.00 | change absolute: 2.77,Hanging Man (Daily),OHLC_D_P_HANGMAN,Candle Stick Patterns,Aaron Industrie,AI69,143.0,AARON,EQ,140.23,142.0,143.0,139.5,142.21,141.16,11117,15.69,243, 8710, 78.35,change %,1.98,Close Price value,143.00,change absolute,2.77,candlestick_bearish.csv,MC_Mapping,100,0.6%
16-Apr-2026,Bearish,Bearish Trend,Unusual Volume - Bearish,"change %: -0.89 | 20-Delivery Volume Indicator value: 854,185.00",Unusual Volume - Bearish,OHLC_D_I_UNUSVBEAR,Volume & Delivery,Aartech Solonic,AS31,52.25,AARTECH,EQ,52.72,53.89,55.99,51.85,53.09,53.68,505438,271.31,3511, 230313, 45.57,change %,-0.89,20-Delivery Volume Indicator value,"854,185.00",,,volume_delivery_bearish.csv,MC_Mapping,100,1.6%
16-Apr-2026,Bearish,Bearish Trend,Stocks experiencing higher-than-average volume today.,"10-Delivery Volume Indicator value: 505,438.00 | change %: -0.89",Above Average Volume - Bearish,OHLC_D_I_10DELVBEAR,Volume & Delivery,Aartech Solonic,AS31,52.25,AARTECH,EQ,52.72,53.89,55.99,51.85,53.09,53.68,505438,271.31,3511, 230313, 45.57,10-Delivery Volume Indicator value,"505,438.00",change %,-0.89,,,volume_delivery_bearish.csv,MC_Mapping,100,1.6%
