Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,771.70,-21.05,"05 Jan, 2026",977.50,Apr 30 | 15:59
NIFTY 50,MM,M&M,Stock,Bearish,"3,097.50",-12.34,"13 Feb, 2026","3,533.40",Apr 30 | 15:58
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,181.80",-8.56,"10 Apr, 2026","1,292.50",Apr 30 | 15:59
NIFTY 50,HCL02,HCL Tech,Stock,Very Bearish,"1,199.10",-6.71,"22 Apr, 2026","1,285.30",Apr 30 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,586.90,-3.75,"20 Apr, 2026",609.75,Apr 30 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Very Bearish,"4,295.30",-3.31,"28 Apr, 2026","4,442.40",Apr 30 | 15:58
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bearish,"1,263.40",-2.21,"28 Apr, 2026","1,292.00",Apr 30 | 15:59
NIFTY 50,BF04,Bajaj Finserv,Stock,Very Bearish,"1,747.20",-1.79,"28 Apr, 2026","1,779.00",Apr 30 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Very Bearish,937.35,-1.67,"28 Apr, 2026",953.25,Apr 30 | 15:59
NIFTY 50,SLI03,SBI Life Insura,Stock,Very Bearish,"1,819.00",-0.50,"23 Apr, 2026","1,828.10",Apr 30 | 15:55
NIFTY 50,UTC,UltraTechCement,Stock,Bearish,"11,586.00",0.00,"30 Apr, 2026","11,586.00",Apr 30 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Bearish,431.30,0.00,"30 Apr, 2026",431.30,Apr 30 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Bearish,"1,268.30",0.00,"30 Apr, 2026","1,268.30",Apr 30 | 15:59
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,473.90",3.21,"24 Apr, 2026","2,396.90",Apr 30 | 15:59
NIFTY BANK,PNB05,PNB,Stock,Bearish,109.36,-9.90,"04 Mar, 2026",121.37,Apr 30 | 15:59
