MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
AE01,AE13,Adani Enterpris,3125.0,3169.0,3125.0,3169.0,3112.0,57.00,1.83,1793570
KMF,KMB,Kotak Mahindra,415.75,427.7,415.0,424.2,416.7,7.50,1.80,32914085
MPS,MPS,Adani Ports,1703.0,1719.0,1691.2,1714.0,1691.5,22.50,1.33,2044450
C,C,Cipla,1405.0,1420.0,1402.1,1420.0,1402.7,17.30,1.23,533212
BE03,BE03,Bharat Elec,410.8,412.9,408.0,411.0,406.9,4.10,1.01,9156009
TEL,TM03,TMPV,315.0,319.6,314.15,316.0,313.1,2.90,0.93,8028070
ICI02,ICI02,ICICI Bank,1445.0,1453.8,1433.1,1443.0,1430.0,13.00,0.91,11539716
TM4,TM4,Tech Mahindra,1571.6,1600.0,1571.6,1585.0,1571.0,14.00,0.89,1979336
EM,EM,Eicher Motors,8015.0,8105.5,7987.0,8100.0,8035.0,65.00,0.81,369462
TI01,TI01,Titan Company,5100.0,5186.7,5069.5,5139.3,5100.0,39.30,0.77,1101845
SPI,SPI,Sun Pharma,1907.1,1925.0,1898.0,1913.3,1899.5,13.80,0.73,1107552
Z01,Z,Eternal,329.0,330.9,325.3,328.5,327.0,1.50,0.46,34877860
MHI,MHI,Max Healthcare,1006.1,1012.0,999.1,1009.0,1005.0,4.00,0.40,1471151
AHE,AHE,Apollo Hospital,8849.0,8868.0,8758.5,8800.0,8766.5,33.50,0.38,270047
SLI03,SLI03,SBI Life Insura,1769.0,1798.9,1766.5,1773.2,1768.2,5.00,0.28,941103
API,AP31,Asian Paints,2637.9,2655.9,2627.9,2631.0,2626.5,4.50,0.17,525106
UTI10,AB16,Axis Bank,1260.0,1268.7,1251.4,1256.0,1255.0,1.00,0.08,7005789
BF04,BF04,Bajaj Finserv,2001.1,2026.6,1997.5,2011.0,2010.0,1.00,0.05,526392
