Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,Z01,Eternal,Stock,Very Bullish,328.50,29.53,"16 Jun, 2026",253.60,Aug 27 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"5,139.30",19.98,"15 Jun, 2026","4,283.50",Aug 27 | 15:59
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"11,720.00",16.77,"06 Jul, 2026","10,036.50",Aug 27 | 15:56
NIFTY 50,STF,Shriram Finance,Stock,Bullish,"1,101.00",10.03,"15 Jun, 2026","1,000.65",Aug 27 | 15:58
NIFTY 50,EM,Eicher Motors,Stock,Very Bullish,"8,100.00",9.39,"15 Jul, 2026","7,404.50",Aug 27 | 15:52
NIFTY 50,KMF,Kotak Mahindra,Stock,Very Bullish,424.20,6.76,"20 Aug, 2026",397.35,Aug 27 | 15:59
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,337.50",6.40,"20 Jul, 2026","1,257.00",Aug 27 | 15:59
NIFTY 50,H,Hindalco,Stock,Bullish,"1,024.00",5.52,"30 Jul, 2026",970.40,Aug 27 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"3,169.00",1.90,"25 Aug, 2026","3,110.00",Aug 27 | 15:59
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bullish,"1,443.00",0.91,"26 Aug, 2026","1,430.00",Aug 27 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Bullish,411.00,0.12,"13 Aug, 2026",410.50,Aug 27 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Bullish,"1,714.00",0.00,"27 Aug, 2026","1,714.00",Aug 27 | 15:59
NIFTY BANK,UBI01,Union Bank,Stock,Very Bullish,184.50,8.28,"13 Jul, 2026",170.39,Aug 27 | 15:59
NIFTY BANK,ASF03,AU Small Financ,Stock,Bullish,"1,091.00",3.69,"27 Jul, 2026","1,052.20",Aug 27 | 15:59
NIFTY MIDCAP100,LL06,Laurus Labs,Stock,Very Bullish,"1,929.40",85.73,"01 Apr, 2026","1,038.80",Aug 27 | 15:59
NIFTY MIDCAP100,RK01,Radico Khaitan,Stock,Bullish,"4,606.00",64.93,"10 Apr, 2026","2,792.70",Aug 27 | 15:50
