MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
RI,RI,Reliance,1285.0,1325.2,1281.2,1325.0,1280.0,45.00,3.52,20342297
SBI,SBI,SBI,1052.5,1088.1,1052.5,1085.0,1055.0,30.00,2.84,13822265
BE03,BE03,Bharat Elec,389.65,400.9,388.65,399.2,390.0,9.20,2.36,17574744
Z01,Z,Eternal,311.0,319.7,310.0,316.25,310.35,5.90,1.90,29960978
TI01,TI01,Titan Company,4883.9,5005.0,4883.9,4998.0,4912.4,85.60,1.74,1283840
STF,STF,Shriram Finance,1130.0,1153.7,1120.0,1141.0,1122.4,18.60,1.66,12605459
C,C,Cipla,1461.0,1488.1,1461.0,1477.0,1458.8,18.20,1.25,1462279
NI,NI,Nestle,1531.9,1535.0,1518.2,1535.0,1520.0,15.00,0.99,1666312
AHE,AHE,Apollo Hospital,8947.0,9015.0,8880.0,8974.5,8910.0,64.50,0.72,399856
SPI,SPI,Sun Pharma,1930.0,1965.9,1930.0,1951.0,1940.0,11.00,0.57,1864891
ICI02,ICI02,ICICI Bank,1460.0,1460.0,1448.3,1457.5,1450.1,7.40,0.51,14954726
JFS,JFS,Jio Financial,262.2,266.35,260.3,263.1,261.95,1.15,0.44,15775224
UTI10,AB16,Axis Bank,1256.1,1259.9,1248.3,1256.0,1253.9,2.10,0.17,4845792
LT,LT,Larsen,4056.0,4070.0,4045.0,4061.8,4057.0,4.80,0.12,1401341
CI29,CI11,Coal India,414.5,415.75,412.15,415.6,415.5,0.10,0.02,4753639
