MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
PGC,PGC,Power Grid Corp,279.75,281.0,269.65,270.75,281.75,-11.00,-3.90,18258733
TIS,TIS,Tata Steel,193.45,193.65,188.99,189.3,192.99,-3.69,-1.91,18802510
JVS,JSW01,JSW Steel,1330.0,1335.0,1303.5,1307.9,1330.0,-22.10,-1.66,2307926
TCS,TCS,TCS,2417.0,2434.5,2368.5,2373.0,2413.0,-40.00,-1.66,2729141
BA06,BA10,Bajaj Auto,11748.0,11778.0,11549.0,11620.0,11800.0,-180.00,-1.53,250127
BTV,BA08,Bharti Airtel,1969.0,1970.0,1944.3,1948.0,1978.0,-30.00,-1.52,5391645
IA05,IA04,Interglobe Avi,5400.5,5424.0,5315.0,5318.5,5400.0,-81.50,-1.51,486230
KMF,KMB,Kotak Mahindra,397.25,398.8,393.75,394.0,400.0,-6.00,-1.50,10378024
MM,MM,M&M,3449.0,3449.0,3406.0,3406.0,3455.4,-49.40,-1.43,1656879
NTP,NTP,NTPC,347.5,349.25,343.1,345.0,349.9,-4.90,-1.40,10079779
TEL,TM03,TMPV,349.0,349.0,343.0,345.35,349.8,-4.45,-1.27,5218339
H,HI,Hindalco,1044.0,1044.0,1016.0,1027.0,1040.0,-13.00,-1.25,6345953
BAF,BAF,Bajaj Finance,1155.5,1160.2,1144.6,1144.8,1158.8,-14.00,-1.21,6472397
HCL02,HCL02,HCL Tech,1349.9,1363.2,1332.5,1335.0,1350.0,-15.00,-1.11,3821560
TM4,TM4,Tech Mahindra,1655.0,1670.0,1631.0,1632.2,1650.0,-17.80,-1.08,3585913
ONG,ONG,ONGC,241.4,241.4,236.5,237.8,240.2,-2.40,-1.00,13959109
SLI03,SLI03,SBI Life Insura,1870.0,1886.0,1860.3,1861.5,1879.9,-18.40,-0.98,474116
UTC,UTC01,UltraTechCement,12190.0,12204.0,12011.0,12075.0,12190.0,-115.00,-0.94,208304
AE01,AE13,Adani Enterpris,3050.0,3072.4,3025.7,3026.0,3050.0,-24.00,-0.79,843121
MU01,MS24,Maruti Suzuki,14181.0,14181.0,13985.0,14080.0,14190.0,-110.00,-0.78,333510
IT,IT,Infosys,1174.1,1185.8,1163.0,1165.0,1174.0,-9.00,-0.77,8521064
MHI,MHI,Max Healthcare,1079.5,1079.5,1064.1,1072.4,1080.0,-7.60,-0.70,1728681
L,T04,Trent,3120.0,3244.5,3046.2,3107.1,3129.0,-21.90,-0.70,4403351
TT,TT,TATA Cons. Prod,1102.0,1102.0,1086.0,1090.0,1096.3,-6.30,-0.57,1350606
W,W,Wipro,186.0,188.24,185.41,186.12,186.99,-0.87,-0.47,6629768
HSL01,HSL01,HDFC Life,545.0,545.0,538.3,542.5,545.0,-2.50,-0.46,2727203
DRL,DRL,Dr Reddys Labs,1174.0,1174.4,1163.0,1171.0,1176.0,-5.00,-0.43,1329196
ITC,ITC,ITC,285.45,286.35,283.7,285.9,286.95,-1.05,-0.37,12447629
MPS,MPS,Adani Ports,1704.0,1706.0,1685.8,1695.0,1700.0,-5.00,-0.29,1254956
HL,HU,HUL,2081.0,2094.0,2075.2,2079.5,2085.3,-5.80,-0.28,1160270
EM,EM,Eicher Motors,7986.5,8044.0,7896.5,7967.5,7986.5,-19.00,-0.24,377530
API,AP31,Asian Paints,2788.0,2788.0,2741.6,2755.0,2760.0,-5.00,-0.18,797083
GI01,GI01,Grasim,3223.1,3232.8,3183.6,3220.0,3224.0,-4.00,-0.12,365593
HDF01,HDF01,HDFC Bank,739.0,740.5,733.55,734.3,735.0,-0.70,-0.10,44772122
