Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NI,Nestle,Stock,Very Bullish,"1,421.30",17.10,"08 Apr, 2026","1,213.70",Apr 24 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,048.35",13.04,"06 Apr, 2026",927.45,Apr 24 | 15:59
NIFTY 50,L,Trent,Stock,Very Bullish,"4,297.30",12.41,"07 Apr, 2026","3,823.00",Apr 24 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Bullish,"2,287.60",9.62,"10 Apr, 2026","2,086.80",Apr 24 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,585.10",9.07,"08 Apr, 2026","1,453.30",Apr 24 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bullish,210.07,7.12,"06 Apr, 2026",196.10,Apr 24 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bullish,316.40,6.14,"09 Apr, 2026",298.10,Apr 24 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bullish,401.85,6.13,"09 Apr, 2026",378.65,Apr 24 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bullish,"1,174.00",5.46,"17 Apr, 2026","1,113.20",Apr 24 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bullish,"2,485.10",5.27,"10 Apr, 2026","2,360.70",Apr 24 | 15:59
NIFTY 50,TEL,TMPV,Stock,Bullish,350.50,5.18,"09 Apr, 2026",333.25,Apr 24 | 15:59
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,255.70",5.14,"08 Apr, 2026","1,194.30",Apr 24 | 15:57
NIFTY 50,HL,HUL,Stock,Very Bullish,"2,327.30",3.86,"17 Apr, 2026","2,240.80",Apr 24 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,410.00",3.86,"06 Apr, 2026","4,246.10",Apr 24 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"7,732.50",3.35,"09 Apr, 2026","7,481.50",Apr 24 | 15:59
NIFTY 50,SBI,SBI,Stock,Bullish,"1,101.10",3.22,"10 Apr, 2026","1,066.70",Apr 24 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bullish,"1,365.90",2.47,"08 Apr, 2026","1,333.00",Apr 24 | 15:59
NIFTY 50,BA06,Bajaj Auto,Stock,Bullish,"9,576.00",2.24,"08 Apr, 2026","9,366.00",Apr 24 | 15:58
NIFTY 50,Z01,Eternal,Stock,Bullish,256.79,1.62,"16 Apr, 2026",252.70,Apr 24 | 15:59
NIFTY 50,CI29,Coal India,Stock,Very Bullish,456.00,1.19,"23 Apr, 2026",450.65,Apr 24 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Bullish,444.45,1.07,"09 Apr, 2026",439.75,Apr 24 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bullish,284.80,1.01,"27 Mar, 2026",281.95,Apr 24 | 15:59
NIFTY 50,UTC,UltraTechCement,Stock,Bullish,"11,998.00",0.94,"17 Apr, 2026","11,886.00",Apr 24 | 15:59
NIFTY 50,LT,Larsen,Stock,Very Bullish,"4,014.30",0.21,"08 Apr, 2026","4,005.90",Apr 24 | 15:59
NIFTY 50,C,Cipla,Stock,Bullish,"1,295.00",-0.83,"23 Apr, 2026","1,305.90",Apr 24 | 15:58
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bullish,"1,317.10",-1.04,"23 Apr, 2026","1,331.00",Apr 24 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Bullish,"1,011.30",-1.16,"08 Apr, 2026","1,023.20",Apr 24 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Bullish,245.73,-1.18,"23 Apr, 2026",248.66,Apr 24 | 15:59
NIFTY BANK,ASF03,AU Small Financ,Stock,Very Bullish,"1,065.65",10.11,"08 Apr, 2026",967.80,Apr 24 | 15:59
NIFTY BANK,FB,Federal Bank,Stock,Very Bullish,293.00,6.49,"07 Apr, 2026",275.15,Apr 24 | 15:59
NIFTY BANK,IIB,IndusInd Bank,Stock,Bullish,847.95,0.93,"15 Apr, 2026",840.10,Apr 24 | 15:59
NIFTY BANK,YB,Yes Bank,Stock,Bullish,19.84,-0.55,"16 Apr, 2026",19.95,Apr 24 | 15:59
NIFTY MIDCAP100,APP03,Hitachi Energy,Stock,Very Bullish,"32,200.00",70.71,"30 Jan, 2026","18,862.00",Apr 24 | 15:59
NIFTY MIDCAP100,BGV,Billionbrains G,Stock,Very Bullish,218.02,32.28,"02 Apr, 2026",164.82,Apr 24 | 15:59
NIFTY MIDCAP100,PEL07,Premier Energie,Stock,Very Bullish,"1,007.55",27.64,"12 Mar, 2026",789.35,Apr 24 | 15:58
NIFTY MIDCAP100,S11,Oracle Fin Serv,Stock,Very Bullish,"8,949.00",27.53,"06 Apr, 2026","7,017.00",Apr 24 | 15:59
NIFTY MIDCAP100,BHE,BHEL,Stock,Very Bullish,337.39,26.98,"08 Apr, 2026",265.70,Apr 24 | 15:59
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Very Bullish,53.91,21.89,"08 Apr, 2026",44.23,Apr 24 | 15:59
NIFTY MIDCAP100,GEC,GE Vernova T&D,Stock,Very Bullish,"4,598.30",20.76,"18 Mar, 2026","3,807.70",Apr 24 | 15:59
NIFTY MIDCAP100,B03,BSE Limited,Stock,Very Bullish,"3,446.00",20.17,"01 Apr, 2026","2,867.60",Apr 24 | 15:59
NIFTY MIDCAP100,AP,Aurobindo Pharm,Stock,Very Bullish,"1,413.80",16.70,"25 Feb, 2026","1,211.50",Apr 24 | 15:59
NIFTY MIDCAP100,HUD,HUDCO,Stock,Bullish,211.37,14.90,"10 Apr, 2026",183.96,Apr 24 | 15:59
NIFTY MIDCAP100,WEL01,Waaree Energies,Stock,Very Bullish,"3,305.70",14.66,"17 Mar, 2026","2,883.10",Apr 24 | 15:59
NIFTY MIDCAP100,SAI,SAIL,Stock,Very Bullish,178.46,14.53,"01 Apr, 2026",155.82,Apr 24 | 15:59
