MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IT,IT,Infosys,1200.0,1223.9,1152.2,1154.6,1240.6,-86.00,-6.93,42078914
HCL02,HCL02,HCL Tech,1264.4,1264.8,1198.1,1203.2,1277.6,-74.40,-5.82,10903519
TCS,TCS,TCS,2488.0,2505.0,2388.8,2396.9,2521.8,-124.90,-4.95,5107719
TM4,TM4,Tech Mahindra,1407.1,1426.7,1347.4,1358.5,1421.5,-63.00,-4.43,3693260
SPI,SPI,Sun Pharma,1670.4,1673.3,1613.6,1620.4,1680.1,-59.70,-3.55,9606128
SLI03,SLI03,SBI Life Insura,1817.0,1836.3,1762.1,1768.9,1828.1,-59.20,-3.24,5283235
HSL01,HSL01,HDFC Life,598.0,603.15,585.6,588.2,598.65,-10.45,-1.75,2806940
W,W,Wipro,202.75,202.75,197.88,199.36,202.76,-3.40,-1.68,39363394
HL,HU,HUL,2388.6,2388.6,2299.0,2327.3,2366.4,-39.10,-1.65,1676706
ICI02,ICI02,ICICI Bank,1336.3,1348.8,1324.0,1326.2,1348.0,-21.80,-1.62,14056743
BTV,BA08,Bharti Airtel,1845.0,1850.7,1807.3,1814.5,1841.2,-26.70,-1.45,6306448
API,AP31,Asian Paints,2521.4,2538.9,2470.7,2485.1,2521.4,-36.30,-1.44,436871
UTC,UTC01,UltraTechCement,12203.0,12246.0,11954.0,11998.0,12167.0,-169.00,-1.39,349586
BE03,BE03,Bharat Elec,450.0,451.2,438.75,444.45,449.95,-5.50,-1.22,11651499
BF04,BF04,Bajaj Finserv,1792.7,1799.9,1757.3,1770.7,1792.6,-21.90,-1.22,920624
ITC,ITC,ITC,306.65,306.65,301.1,301.6,305.3,-3.70,-1.21,17011704
Z01,Z,Eternal,259.9,261.5,252.17,256.79,259.92,-3.13,-1.20,33365767
JFS,JFS,Jio Financial,252.0,253.2,244.1,245.73,248.66,-2.93,-1.18,32701729
RI,RI,Reliance,1340.0,1345.9,1325.0,1327.8,1343.4,-15.60,-1.16,11744802
MPS,MPS,Adani Ports,1612.0,1618.8,1556.5,1585.1,1602.9,-17.80,-1.11,2290223
DRL,DRL,Dr Reddys Labs,1293.0,1348.8,1293.0,1317.1,1331.0,-13.90,-1.04,5638719
TI01,TI01,Titan Company,4475.5,4486.6,4361.4,4410.0,4456.5,-46.50,-1.04,958536
LT,LT,Larsen,4072.0,4088.1,3983.2,4014.3,4054.1,-39.80,-0.98,2162213
TT,TT,TATA Cons. Prod,1185.0,1197.0,1162.0,1174.0,1184.4,-10.40,-0.88,1235448
PGC,PGC,Power Grid Corp,316.0,317.9,314.5,316.4,319.15,-2.75,-0.86,9980241
MU01,MS24,Maruti Suzuki,13200.0,13253.0,12978.0,13048.0,13160.0,-112.00,-0.85,464098
C,C,Cipla,1295.0,1303.9,1254.1,1295.0,1305.9,-10.90,-0.83,4427307
MHI,MHI,Max Healthcare,1009.95,1019.45,996.1,999.4,1006.75,-7.35,-0.73,2553726
IA05,IA04,Interglobe Avi,4566.1,4598.8,4507.0,4523.1,4556.0,-32.90,-0.72,731221
AHE,AHE,Apollo Hospital,7814.0,7845.0,7684.5,7732.5,7781.0,-48.50,-0.62,407458
AE01,AE13,Adani Enterpris,2310.2,2321.4,2227.0,2287.6,2300.0,-12.40,-0.54,2271317
ONG,ONG,ONGC,288.8,288.8,283.9,284.8,286.25,-1.45,-0.51,11789941
TEL,TM03,TMPV,353.65,355.85,347.5,350.5,351.95,-1.45,-0.41,5722477
TIS,TIS,Tata Steel,211.0,212.0,208.6,210.07,210.91,-0.84,-0.40,22379072
MM,MM,M&M,3047.7,3089.0,3035.0,3038.4,3047.7,-9.30,-0.31,2300917
UTI10,AB16,Axis Bank,1369.0,1375.0,1350.0,1365.9,1369.6,-3.70,-0.27,3648313
JVS,JSW01,JSW Steel,1264.0,1268.0,1246.5,1255.7,1257.0,-1.30,-0.10,1996768
NTP,NTP,NTPC,404.75,405.25,399.2,401.85,402.25,-0.40,-0.10,6266676
