MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HCL02,HCL02,HCL Tech,1127.1,1159.0,1115.1,1139.0,1078.1,60.90,5.65,12768463
MHI,MHI,Max Healthcare,1145.0,1160.0,1129.7,1153.4,1127.4,26.00,2.31,1456459
AHE,AHE,Apollo Hospital,8743.0,8920.5,8717.5,8893.5,8696.0,197.50,2.27,377549
BF04,BF04,Bajaj Finserv,1885.0,1916.0,1870.6,1895.6,1855.7,39.90,2.15,2036834
DRL,DRL,Dr Reddys Labs,1356.0,1390.4,1350.3,1374.1,1345.7,28.40,2.11,1296170
BTV,BA08,Bharti Airtel,1890.0,1913.0,1885.0,1910.4,1875.0,35.40,1.89,5087043
SPI,SPI,Sun Pharma,1880.0,1925.1,1871.6,1904.8,1871.0,33.80,1.81,2168491
UTC,UTC01,UltraTechCement,11577.0,11744.0,11577.0,11723.0,11536.0,187.00,1.62,157877
BAF,BAF,Bajaj Finance,1035.0,1040.0,1017.6,1031.4,1018.4,13.00,1.28,9399193
EM,EM,Eicher Motors,7380.0,7380.0,7270.5,7339.5,7250.0,89.50,1.23,317988
TCS,TCS,TCS,2100.0,2116.6,2085.0,2093.5,2068.1,25.40,1.23,4028819
W,W,Wipro,176.2,178.14,174.59,176.08,174.0,2.08,1.20,29538753
TIS,TIS,Tata Steel,190.6,192.98,189.11,189.8,187.67,2.13,1.13,28474469
AE01,AE13,Adani Enterpris,3192.0,3224.0,3105.5,3212.1,3177.5,34.60,1.09,2848623
NI,NI,Nestle,1448.0,1463.7,1442.8,1459.8,1446.2,13.60,0.94,1863379
TT,TT,TATA Cons. Prod,1115.3,1124.7,1096.3,1116.7,1107.2,9.50,0.86,1546610
ICI02,ICI02,ICICI Bank,1414.0,1420.0,1405.9,1411.4,1400.0,11.40,0.81,12901785
ONG,ONG,ONGC,237.2,239.7,236.33,237.84,235.96,1.88,0.80,11086950
BE03,BE03,Bharat Elec,418.6,424.5,417.1,418.05,415.05,3.00,0.72,12085695
Z01,Z,Eternal,281.95,287.8,279.65,281.65,279.7,1.95,0.70,36875000
L,T04,Trent,3374.0,3399.7,3320.0,3340.6,3317.8,22.80,0.69,1504875
HDF01,HDF01,HDFC Bank,803.0,807.0,798.55,801.05,795.9,5.15,0.65,25871958
IT,IT,Infosys,1063.0,1068.7,1042.0,1047.2,1040.9,6.30,0.61,11653534
JVS,JSW01,JSW Steel,1232.0,1245.2,1226.1,1230.2,1223.8,6.40,0.52,1153646
H,HI,Hindalco,965.0,978.9,951.05,953.2,949.2,4.00,0.42,3352734
GI01,GI01,Grasim,3180.0,3219.3,3165.0,3180.9,3169.2,11.70,0.37,425942
SLI03,SLI03,SBI Life Insura,1784.0,1800.0,1777.5,1788.7,1784.4,4.30,0.24,631175
C,C,Cipla,1452.0,1471.0,1452.0,1458.2,1456.0,2.20,0.15,1261674
MU01,MS24,Maruti Suzuki,14450.0,14520.0,14333.0,14366.0,14348.0,18.00,0.13,384188
RI,RI,Reliance,1312.0,1312.0,1302.0,1304.0,1303.5,0.50,0.04,7839550
ITC,ITC,ITC,291.3,291.6,289.0,289.95,289.9,0.05,0.02,6517591
