MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
UTI10,AB16,Axis Bank,1373.0,1373.0,1338.4,1342.1,1362.6,-20.50,-1.50,3500465
MM,MM,M&M,3194.0,3197.0,3127.3,3136.9,3175.4,-38.50,-1.21,2414988
SBI,SBI,SBI,1055.0,1057.0,1034.5,1040.0,1051.6,-11.60,-1.10,10441493
LT,LT,Larsen,4080.0,4094.0,4019.0,4026.6,4059.4,-32.80,-0.81,1505428
TM4,TM4,Tech Mahindra,1399.9,1445.0,1398.5,1410.1,1421.3,-11.20,-0.79,2849871
BA06,BA10,Bajaj Auto,9899.0,9925.0,9771.0,9785.5,9857.0,-71.50,-0.73,145310
HSL01,HSL01,HDFC Life,580.0,580.0,565.7,567.7,571.35,-3.65,-0.64,3165444
KMF,KMB,Kotak Mahindra,400.0,401.45,394.55,396.75,399.3,-2.55,-0.64,14747410
TEL,TM03,TMPV,346.5,347.55,341.0,344.1,345.95,-1.85,-0.53,12651872
NTP,NTP,NTPC,358.25,360.15,355.45,356.45,358.25,-1.80,-0.50,6588714
MPS,MPS,Adani Ports,1885.0,1891.1,1865.0,1874.2,1883.2,-9.00,-0.48,1645113
TI01,TI01,Titan Company,4495.0,4507.7,4451.0,4461.1,4481.1,-20.00,-0.45,542120
HL,HU,HUL,2224.9,2239.3,2190.0,2201.2,2210.6,-9.40,-0.43,1536616
IA05,IA04,Interglobe Avi,5459.5,5476.5,5385.0,5426.5,5444.0,-17.50,-0.32,504610
STF,STF,Shriram Finance,1081.5,1081.5,1060.1,1063.6,1066.7,-3.10,-0.29,3603167
API,AP31,Asian Paints,2744.0,2762.4,2730.0,2737.8,2744.5,-6.70,-0.24,472124
JFS,JFS,Jio Financial,241.05,242.2,238.86,239.35,239.73,-0.38,-0.16,8863322
PGC,PGC,Power Grid Corp,288.5,292.0,287.1,287.85,288.2,-0.35,-0.12,10260404
CI29,CI11,Coal India,441.95,445.45,437.8,438.7,438.9,-0.20,-0.05,4283263
