MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
MHI,MHI,Max Healthcare,1028.7,1095.6,1026.5,1090.45,1026.15,64.30,6.27,6871544
IA05,IA04,Interglobe Avi,4895.0,5022.0,4877.0,5011.8,4878.4,133.40,2.73,1129087
L,T04,Trent,3125.0,3192.0,3105.0,3179.7,3102.8,76.90,2.48,3695494
BE03,BE03,Bharat Elec,422.5,430.0,421.75,428.6,419.85,8.75,2.08,23598062
AE01,AE13,Adani Enterpris,2952.0,3041.0,2938.0,3013.4,2951.9,61.50,2.08,1774394
NTP,NTP,NTPC,357.0,363.55,354.05,361.95,355.55,6.40,1.80,12260776
HSL01,HSL01,HDFC Life,583.0,592.2,581.8,591.3,581.8,9.50,1.63,2243668
SBI,SBI,SBI,1027.9,1045.7,1024.45,1042.7,1026.5,16.20,1.58,11048009
HDF01,HDF01,HDFC Bank,786.5,802.95,786.2,799.0,787.1,11.90,1.51,41492071
EM,EM,Eicher Motors,7520.0,7668.0,7520.0,7601.0,7509.0,92.00,1.23,485856
TEL,TM03,TMPV,363.9,366.25,359.15,364.65,360.95,3.70,1.03,22656468
HL,HU,HUL,2208.7,2221.6,2196.8,2218.5,2197.6,20.90,0.95,1120482
PGC,PGC,Power Grid Corp,286.35,289.45,283.3,288.7,286.35,2.35,0.82,8381654
SLI03,SLI03,SBI Life Insura,1801.0,1816.4,1792.9,1807.6,1793.6,14.00,0.78,784096
TIS,TIS,Tata Steel,199.01,200.7,198.15,200.52,199.01,1.51,0.76,22111931
MPS,MPS,Adani Ports,1833.0,1849.5,1820.0,1842.1,1828.6,13.50,0.74,1643528
UTI10,AB16,Axis Bank,1347.6,1365.9,1345.0,1360.1,1350.9,9.20,0.68,5186573
API,AP31,Asian Paints,2745.0,2765.0,2728.2,2755.0,2738.0,17.00,0.62,600888
JVS,JSW01,JSW Steel,1288.0,1297.0,1284.1,1293.9,1287.2,6.70,0.52,685833
UTC,UTC01,UltraTechCement,11390.0,11460.0,11235.0,11430.0,11373.0,57.00,0.50,321556
JFS,JFS,Jio Financial,242.98,245.0,242.5,244.1,242.98,1.12,0.46,9457087
ICI02,ICI02,ICICI Bank,1333.6,1346.9,1331.4,1342.3,1336.8,5.50,0.41,13467985
BF04,BF04,Bajaj Finserv,1769.8,1775.0,1750.0,1771.7,1764.6,7.10,0.40,1011360
BA06,BA10,Bajaj Auto,10049.0,10100.0,10001.0,10077.0,10042.0,35.00,0.35,219879
C,C,Cipla,1353.2,1365.0,1348.7,1355.5,1350.8,4.70,0.35,908719
SPI,SPI,Sun Pharma,1817.5,1830.0,1812.5,1824.8,1820.4,4.40,0.24,2054738
TI01,TI01,Titan Company,4380.0,4410.0,4333.1,4387.9,4380.5,7.40,0.17,562833
ITC,ITC,ITC,291.05,291.9,288.0,291.15,290.75,0.40,0.14,10409670
ONG,ONG,ONGC,245.95,246.85,243.0,245.3,245.0,0.30,0.12,13816485
MM,MM,M&M,3137.0,3151.0,3115.0,3136.5,3132.9,3.60,0.11,2432013
H,HI,Hindalco,1006.0,1017.4,999.0,1008.5,1007.9,0.60,0.06,6184717
Z01,Z,Eternal,258.5,259.9,255.25,258.55,258.4,0.15,0.06,17926359
BAF,BAF,Bajaj Finance,958.35,960.95,948.0,958.85,958.4,0.45,0.05,5750456
