MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IT,IT,Infosys,1142.9,1142.9,1125.3,1127.5,1157.7,-30.20,-2.61,16781447
TT,TT,TATA Cons. Prod,1124.6,1132.0,1106.1,1111.4,1124.5,-13.10,-1.16,871582
MU01,MS24,Maruti Suzuki,13646.0,13714.0,13433.0,13484.0,13630.0,-146.00,-1.07,373512
TM4,TM4,Tech Mahindra,1454.0,1460.0,1435.5,1447.7,1462.4,-14.70,-1.01,2273483
TCS,TCS,TCS,2209.0,2214.0,2182.0,2203.3,2223.0,-19.70,-0.89,3735188
W,W,Wipro,184.47,184.76,181.71,182.84,184.47,-1.63,-0.88,18165845
CI29,CI11,Coal India,456.0,457.5,450.35,452.0,455.75,-3.75,-0.82,5364436
NI,NI,Nestle,1407.3,1413.9,1394.2,1400.4,1407.3,-6.90,-0.49,1065482
STF,STF,Shriram Finance,1010.0,1017.3,998.25,1002.7,1007.5,-4.80,-0.48,3364449
HCL02,HCL02,HCL Tech,1152.0,1168.8,1136.1,1161.8,1166.8,-5.00,-0.43,3368037
LT,LT,Larsen,4207.7,4244.9,4165.6,4190.0,4207.7,-17.70,-0.42,1485427
KMF,KMB,Kotak Mahindra,403.95,404.25,399.65,402.95,404.5,-1.55,-0.38,9342524
RI,RI,Reliance,1330.0,1333.9,1322.0,1328.1,1332.7,-4.60,-0.35,15494549
AHE,AHE,Apollo Hospital,8438.5,8464.5,8387.0,8411.5,8427.5,-16.00,-0.19,304242
GI01,GI01,Grasim,3158.5,3168.9,3109.2,3145.1,3150.4,-5.30,-0.17,667101
DRL,DRL,Dr Reddys Labs,1269.0,1279.9,1261.7,1267.5,1269.0,-1.50,-0.12,774093
BTV,BA08,Bharti Airtel,1878.8,1878.8,1861.8,1874.8,1875.7,-0.90,-0.05,4262944
