MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HCL02,HCL02,HCL Tech,1270.0,1279.8,1250.0,1256.7,1270.4,-13.70,-1.08,2724431
TI01,TI01,Titan Company,4928.5,4951.0,4852.5,4880.0,4928.5,-48.50,-0.98,769737
IT,IT,Infosys,1021.8,1029.4,1015.1,1020.5,1029.4,-8.90,-0.86,5108734
CI29,CI11,Coal India,428.25,429.4,421.55,424.55,428.0,-3.45,-0.81,7956161
TCS,TCS,TCS,2099.0,2104.2,2077.6,2089.6,2105.0,-15.40,-0.73,2228402
W,W,Wipro,164.7,165.7,164.1,164.9,166.0,-1.10,-0.66,10856986
NTP,NTP,NTPC,326.5,329.4,325.0,326.0,327.8,-1.80,-0.55,10525477
BE03,BE03,Bharat Elec,397.9,399.5,395.6,396.05,397.9,-1.85,-0.46,6731863
L,T04,Trent,2782.9,2794.4,2764.5,2774.0,2782.9,-8.90,-0.32,839769
MM,MM,M&M,3048.4,3052.0,3022.4,3035.0,3044.5,-9.50,-0.31,2600352
HDF01,HDF01,HDFC Bank,735.65,742.8,734.0,737.25,738.6,-1.35,-0.18,23197231
AE01,AE13,Adani Enterpris,3015.5,3023.9,2978.2,2993.2,2997.0,-3.80,-0.13,855435
C,C,Cipla,1382.4,1387.0,1371.8,1383.0,1384.1,-1.10,-0.08,651221
IA05,IA04,Interglobe Avi,5026.0,5061.0,5000.0,5028.5,5030.0,-1.50,-0.03,581998
