MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
BAF,BAF,Bajaj Finance,1034.7,1043.2,1022.0,1043.2,1008.8,34.40,3.41,8618523
H,HI,Hindalco,979.5,1003.8,978.2,1003.8,973.0,30.80,3.17,5158521
TIS,TIS,Tata Steel,184.88,191.5,184.87,190.82,184.97,5.85,3.16,39798327
AHE,AHE,Apollo Hospital,8875.0,9070.5,8865.0,9069.0,8835.5,233.50,2.64,419571
JVS,JSW01,JSW Steel,1273.0,1304.0,1270.8,1297.8,1267.0,30.80,2.43,1356042
GI01,GI01,Grasim,3138.0,3190.0,3127.1,3188.5,3128.2,60.30,1.93,411551
NI,NI,Nestle,1370.0,1387.2,1361.6,1387.2,1363.9,23.30,1.71,685984
LT,LT,Larsen,3870.0,3945.0,3870.0,3929.9,3866.4,63.50,1.64,945462
ITC,ITC,ITC,265.85,271.05,265.15,270.15,265.8,4.35,1.64,13142058
PGC,PGC,Power Grid Corp,265.95,270.85,265.95,270.2,265.95,4.25,1.60,6114433
UTC,UTC01,UltraTechCement,11050.0,11198.0,11044.0,11155.0,11000.0,155.00,1.41,218031
BF04,BF04,Bajaj Finserv,1825.0,1864.8,1825.0,1846.5,1823.4,23.10,1.27,746622
TT,TT,TATA Cons. Prod,988.4,997.1,985.0,994.3,984.1,10.20,1.04,850774
SPI,SPI,Sun Pharma,1846.4,1869.6,1844.0,1865.0,1846.4,18.60,1.01,902514
BTV,BA08,Bharti Airtel,1818.1,1836.7,1818.0,1833.2,1817.2,16.00,0.88,3698253
HL,HU,HUL,1938.0,1954.0,1936.0,1950.0,1933.8,16.20,0.84,870342
SBI,SBI,SBI,987.0,996.4,986.4,994.1,987.0,7.10,0.72,4522248
MPS,MPS,Adani Ports,1799.0,1810.1,1790.5,1807.3,1795.0,12.30,0.69,1185484
JFS,JFS,Jio Financial,230.7,232.4,230.55,232.15,230.7,1.45,0.63,6949246
RI,RI,Reliance,1242.0,1252.8,1238.9,1248.0,1240.4,7.60,0.61,8352048
EM,EM,Eicher Motors,7468.5,7485.0,7414.0,7470.0,7427.0,43.00,0.58,215015
STF,STF,Shriram Finance,1012.0,1018.0,1005.5,1010.8,1006.0,4.80,0.48,2916356
HSL01,HSL01,HDFC Life,561.9,565.5,556.4,561.5,559.2,2.30,0.41,2018805
TM4,TM4,Tech Mahindra,1540.0,1558.0,1539.3,1557.0,1551.6,5.40,0.35,851068
MU01,MS24,Maruti Suzuki,12240.0,12255.0,12106.0,12230.0,12190.0,40.00,0.33,220483
ONG,ONG,ONGC,235.5,236.9,234.2,236.9,236.13,0.77,0.33,8913385
BA06,BA10,Bajaj Auto,11363.0,11425.0,11293.0,11400.0,11363.0,37.00,0.33,158704
MHI,MHI,Max Healthcare,1056.5,1067.3,1053.2,1059.9,1056.5,3.40,0.32,1122755
API,AP31,Asian Paints,2469.0,2471.9,2448.2,2455.0,2448.5,6.50,0.27,398823
SLI03,SLI03,SBI Life Insura,1758.0,1770.1,1744.4,1760.0,1756.3,3.70,0.21,513341
Z01,Z,Eternal,344.4,344.4,340.55,342.65,342.0,0.65,0.19,18360484
TEL,TM03,TMPV,300.1,302.65,298.7,300.5,300.05,0.45,0.15,4683895
KMF,KMB,Kotak Mahindra,414.65,417.25,411.35,413.25,412.65,0.60,0.15,8628172
UTI10,AB16,Axis Bank,1242.2,1252.0,1238.9,1243.2,1242.7,0.50,0.04,2287837
ICI02,ICI02,ICICI Bank,1339.9,1344.5,1333.5,1340.0,1339.6,0.40,0.03,4758314
DRL,DRL,Dr Reddys Labs,1210.0,1220.5,1205.9,1211.2,1211.0,0.20,0.02,987420
