Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NTP,NTPC,Stock,Very Bearish,326.00,-15.74,"29 May, 2026",386.90,Sep 23 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bearish,"12,230.00",-11.12,"17 Aug, 2026","13,760.00",Sep 23 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bearish,300.50,-10.16,"14 Aug, 2026",334.50,Sep 23 | 15:59
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,016.80",-10.04,"03 Sep, 2026","1,130.30",Sep 23 | 15:02
NIFTY 50,MM,M&M,Stock,Very Bearish,"3,033.70",-8.90,"27 Aug, 2026","3,330.00",Sep 23 | 15:02
NIFTY 50,HL,HUL,Stock,Very Bearish,"1,950.00",-8.70,"08 Jul, 2026","2,135.80",Sep 23 | 15:57
NIFTY 50,API,Asian Paints,Stock,Very Bearish,"2,455.00",-8.65,"17 Aug, 2026","2,687.50",Sep 23 | 15:54
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,089.60",-7.95,"07 Sep, 2026","2,270.00",Sep 23 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,994.30,-7.76,"11 Aug, 2026","1,078.00",Sep 23 | 15:59
NIFTY 50,W,Wipro,Stock,Very Bearish,164.97,-7.35,"18 Aug, 2026",178.06,Sep 23 | 14:31
NIFTY 50,L,Trent,Stock,Very Bearish,"2,774.00",-5.84,"17 Aug, 2026","2,946.00",Sep 23 | 15:56
NIFTY 50,BF04,Bajaj Finserv,Stock,Very Bearish,"1,844.90",-4.83,"07 Sep, 2026","1,938.60",Sep 23 | 15:15
NIFTY 50,UTC,UltraTechCement,Stock,Bearish,"11,161.00",-4.66,"13 Aug, 2026","11,706.00",Sep 23 | 14:31
NIFTY 50,BTV,Bharti Airtel,Stock,Very Bearish,"1,833.20",-4.62,"19 Aug, 2026","1,922.00",Sep 23 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Very Bearish,"1,010.80",-4.56,"01 Sep, 2026","1,059.10",Sep 23 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Very Bearish,232.15,-4.52,"19 Aug, 2026",243.15,Sep 23 | 15:59
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bearish,"1,340.00",-4.24,"08 Sep, 2026","1,399.40",Sep 23 | 15:59
NIFTY 50,NI,Nestle,Stock,Bearish,"1,380.60",-4.01,"01 Sep, 2026","1,438.20",Sep 23 | 14:31
NIFTY 50,SBI,SBI,Stock,Very Bearish,994.10,-3.91,"01 Sep, 2026","1,034.50",Sep 23 | 16:00
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,248.00",-3.85,"26 Aug, 2026","1,298.00",Sep 23 | 15:59
NIFTY 50,C,Cipla,Stock,Bearish,"1,383.00",-3.36,"18 Aug, 2026","1,431.10",Sep 23 | 15:59
NIFTY 50,EM,Eicher Motors,Stock,Very Bearish,"7,475.00",-3.07,"02 Sep, 2026","7,711.50",Sep 23 | 14:31
NIFTY 50,HCL02,HCL Tech,Stock,Very Bearish,"1,256.70",-2.84,"04 Sep, 2026","1,293.40",Sep 23 | 15:57
NIFTY 50,SPI,Sun Pharma,Stock,Bearish,"1,866.70",-2.57,"03 Sep, 2026","1,916.00",Sep 23 | 14:31
