MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
GI01,GI01,Grasim,3219.0,3219.1,3115.0,3138.0,3260.0,-122.00,-3.74,770936
HSL01,HSL01,HDFC Life,551.8,551.8,530.5,535.95,553.1,-17.15,-3.10,9286204
BA06,BA10,Bajaj Auto,11750.0,11751.0,11541.0,11600.0,11856.0,-256.00,-2.16,307958
RI,RI,Reliance,1315.0,1315.0,1286.4,1290.9,1319.0,-28.10,-2.13,10759546
MHI,MHI,Max Healthcare,1105.1,1105.1,1066.1,1077.0,1100.4,-23.40,-2.13,1492388
NTP,NTP,NTPC,348.0,348.95,341.6,343.65,350.9,-7.25,-2.07,7201524
HL,HU,HUL,2119.1,2119.1,2070.2,2096.5,2138.0,-41.50,-1.94,1657094
TT,TT,TATA Cons. Prod,1102.9,1104.4,1079.7,1092.0,1110.0,-18.00,-1.62,2064394
HDF01,HDF01,HDFC Bank,753.2,753.2,738.0,742.0,753.0,-11.00,-1.46,31559802
EM,EM,Eicher Motors,8024.0,8024.0,7867.5,7935.0,8050.0,-115.00,-1.43,599769
TI01,TI01,Titan Company,4935.0,4935.0,4862.0,4935.0,5000.0,-65.00,-1.30,1181747
PGC,PGC,Power Grid Corp,294.1,294.1,281.7,283.4,287.0,-3.60,-1.25,7656558
W,W,Wipro,189.0,189.4,186.3,186.3,188.66,-2.36,-1.25,11903457
API,AP31,Asian Paints,2774.9,2807.3,2732.4,2775.0,2810.0,-35.00,-1.25,820097
IT,IT,Infosys,1168.0,1175.7,1153.3,1167.5,1180.0,-12.50,-1.06,9243589
C,C,Cipla,1469.6,1469.6,1449.3,1460.0,1474.4,-14.40,-0.98,947279
LT,LT,Larsen,4007.2,4042.4,3988.2,3990.0,4025.0,-35.00,-0.87,1827982
SLI03,SLI03,SBI Life Insura,1901.0,1909.8,1856.6,1899.0,1915.0,-16.00,-0.84,1516326
UTI10,AB16,Axis Bank,1264.0,1264.0,1244.0,1261.8,1272.0,-10.20,-0.80,5694891
IA05,IA04,Interglobe Avi,5400.0,5429.0,5297.5,5358.0,5400.0,-42.00,-0.78,618644
NI,NI,Nestle,1523.0,1535.9,1448.3,1520.0,1530.0,-10.00,-0.65,4023569
DRL,DRL,Dr Reddys Labs,1174.0,1174.0,1154.4,1172.6,1180.0,-7.40,-0.63,2165315
AE01,AE13,Adani Enterpris,3063.1,3091.5,3020.9,3050.0,3068.0,-18.00,-0.59,854172
TCS,TCS,TCS,2463.1,2467.4,2435.1,2460.0,2473.7,-13.70,-0.55,2792792
HCL02,HCL02,HCL Tech,1375.7,1375.9,1347.4,1369.9,1377.0,-7.10,-0.52,3013543
ICI02,ICI02,ICICI Bank,1452.0,1454.6,1430.8,1454.6,1460.0,-5.40,-0.37,11458963
BAF,BAF,Bajaj Finance,1164.0,1164.0,1139.5,1149.0,1153.0,-4.00,-0.35,9437990
STF,STF,Shriram Finance,1080.0,1091.7,1075.1,1087.3,1090.2,-2.90,-0.27,3516949
SBI,SBI,SBI,1047.6,1047.6,1030.9,1042.7,1045.0,-2.30,-0.22,8544184
TEL,TM03,TMPV,348.95,349.55,345.0,348.55,349.3,-0.75,-0.21,8003110
BE03,BE03,Bharat Elec,390.2,394.1,389.25,391.5,392.15,-0.65,-0.17,10632551
UTC,UTC01,UltraTechCement,11920.0,12050.0,11905.0,12050.0,12054.0,-4.00,-0.03,126569
TM4,TM4,Tech Mahindra,1652.9,1659.0,1640.1,1648.5,1649.0,-0.50,-0.03,1978047
TIS,TIS,Tata Steel,190.7,192.6,189.0,190.95,191.0,-0.05,-0.03,22165429
BTV,BA08,Bharti Airtel,1980.0,1980.0,1936.0,1970.1,1970.5,-0.40,-0.02,4977391
