MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
BA06,BA10,Bajaj Auto,12191.0,12191.0,11920.0,11920.0,12130.0,-210.00,-1.73,304296
TM4,TM4,Tech Mahindra,1623.0,1625.6,1592.0,1598.0,1623.0,-25.00,-1.54,1647483
L,T04,Trent,2860.0,2879.8,2815.6,2815.6,2852.3,-36.70,-1.29,520969
C,C,Cipla,1414.0,1415.4,1389.4,1394.7,1412.8,-18.10,-1.28,549749
MM,MM,M&M,3200.0,3210.0,3150.0,3150.0,3190.0,-40.00,-1.25,1826312
ITC,ITC,ITC,266.5,267.6,262.35,263.0,266.3,-3.30,-1.24,17813663
TCS,TCS,TCS,2353.6,2353.6,2316.1,2320.1,2348.0,-27.90,-1.19,1892786
UTC,UTC01,UltraTechCement,11450.0,11450.0,11275.0,11275.0,11393.0,-118.00,-1.04,247711
HCL02,HCL02,HCL Tech,1345.0,1345.0,1308.0,1319.0,1331.5,-12.50,-0.94,1515496
TI01,TI01,Titan Company,5057.5,5072.5,4952.0,5027.0,5074.0,-47.00,-0.93,571600
IT,IT,Infosys,1144.0,1144.0,1122.5,1130.3,1140.0,-9.70,-0.85,5786250
SPI,SPI,Sun Pharma,1932.0,1936.8,1913.0,1916.0,1931.7,-15.70,-0.81,1205188
RI,RI,Reliance,1313.1,1316.8,1302.5,1302.5,1313.1,-10.60,-0.81,9721454
IA05,IA04,Interglobe Avi,5035.0,5047.0,4925.0,4980.0,5020.0,-40.00,-0.80,801486
W,W,Wipro,177.5,178.04,175.72,175.72,177.09,-1.37,-0.77,6496396
Z01,Z,Eternal,327.8,331.0,324.15,324.8,327.3,-2.50,-0.76,15603719
HL,HU,HUL,1978.9,1978.9,1959.9,1962.0,1975.0,-13.00,-0.66,1638341
BAF,BAF,Bajaj Finance,1057.1,1059.7,1043.2,1049.0,1055.9,-6.90,-0.65,6626755
NI,NI,Nestle,1424.1,1424.1,1407.0,1416.0,1425.0,-9.00,-0.63,660284
ONG,ONG,ONGC,237.5,237.8,235.0,236.0,237.5,-1.50,-0.63,5175513
KMF,KMB,Kotak Mahindra,425.0,426.9,421.15,421.15,423.5,-2.35,-0.55,5991118
PGC,PGC,Power Grid Corp,269.9,270.75,265.6,265.6,266.8,-1.20,-0.45,9826724
AHE,AHE,Apollo Hospital,8690.0,8785.5,8655.5,8692.0,8719.0,-27.00,-0.31,241427
SLI03,SLI03,SBI Life Insura,1724.9,1741.9,1708.9,1715.0,1719.9,-4.90,-0.28,648581
EM,EM,Eicher Motors,7715.0,7738.5,7597.0,7690.0,7711.5,-21.50,-0.28,437245
STF,STF,Shriram Finance,1056.0,1068.9,1038.6,1044.2,1047.0,-2.80,-0.27,6236042
TEL,TM03,TMPV,314.0,314.25,309.6,312.0,312.75,-0.75,-0.24,5195643
LT,LT,Larsen,3999.8,4027.7,3975.0,3975.0,3981.0,-6.00,-0.15,940768
DRL,DRL,Dr Reddys Labs,1162.0,1164.3,1155.0,1155.0,1156.5,-1.50,-0.13,338274
