Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NTP,NTPC,Stock,Very Bearish,326.60,-15.59,"29 May, 2026",386.90,Sep 24 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bearish,"11,990.00",-12.86,"17 Aug, 2026","13,760.00",Sep 24 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bearish,295.00,-11.81,"14 Aug, 2026",334.50,Sep 24 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bearish,"2,392.70",-10.97,"17 Aug, 2026","2,687.50",Sep 24 | 15:59
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,010.60",-10.59,"03 Sep, 2026","1,130.30",Sep 24 | 15:15
NIFTY 50,MM,M&M,Stock,Very Bearish,"2,990.00",-10.21,"27 Aug, 2026","3,330.00",Sep 24 | 15:15
NIFTY 50,HL,HUL,Stock,Very Bearish,"1,933.50",-9.47,"08 Jul, 2026","2,135.80",Sep 24 | 15:59
NIFTY 50,BF04,Bajaj Finserv,Stock,Very Bearish,"1,762.30",-9.09,"07 Sep, 2026","1,938.60",Sep 24 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,986.30,-8.51,"11 Aug, 2026","1,078.00",Sep 24 | 15:59
NIFTY 50,L,Trent,Stock,Very Bearish,"2,700.00",-8.35,"17 Aug, 2026","2,946.00",Sep 24 | 15:57
NIFTY 50,W,Wipro,Stock,Very Bearish,163.49,-8.18,"18 Aug, 2026",178.06,Sep 24 | 15:02
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,087.00",-8.06,"07 Sep, 2026","2,270.00",Sep 24 | 15:59
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bearish,982.00,-7.10,"31 Aug, 2026","1,057.00",Sep 24 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Very Bearish,"1,795.80",-6.57,"19 Aug, 2026","1,922.00",Sep 24 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Very Bearish,227.20,-6.56,"19 Aug, 2026",243.15,Sep 24 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Very Bearish,990.00,-6.52,"01 Sep, 2026","1,059.10",Sep 24 | 15:58
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,219.20",-6.07,"26 Aug, 2026","1,298.00",Sep 24 | 15:59
NIFTY 50,NI,Nestle,Stock,Very Bearish,"1,351.60",-6.02,"01 Sep, 2026","1,438.20",Sep 24 | 15:02
NIFTY 50,SBI,SBI,Stock,Very Bearish,978.50,-5.41,"01 Sep, 2026","1,034.50",Sep 24 | 15:59
NIFTY 50,UTC,UltraTechCement,Stock,Bearish,"11,124.00",-4.97,"13 Aug, 2026","11,706.00",Sep 24 | 15:02
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,186.50",-4.69,"08 Sep, 2026","1,244.90",Sep 24 | 15:59
