MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HSL01,HSL01,HDFC Life,531.0,535.35,514.0,526.9,561.5,-34.60,-6.16,17905953
BAF,BAF,Bajaj Finance,1005.0,1015.0,974.0,982.0,1043.2,-61.20,-5.87,13385656
UTI10,AB16,Axis Bank,1225.2,1225.2,1175.0,1186.5,1243.2,-56.70,-4.56,10890660
BF04,BF04,Bajaj Finserv,1818.0,1818.0,1760.9,1762.3,1846.5,-84.20,-4.56,1520045
AE01,AE13,Adani Enterpris,2978.0,2978.0,2898.2,2900.0,2993.2,-93.20,-3.11,1082462
IA05,IA04,Interglobe Avi,4975.0,4975.0,4874.5,4890.0,5028.5,-138.50,-2.75,570454
L,T04,Trent,2765.0,2767.5,2699.9,2700.0,2774.0,-74.00,-2.67,556839
NI,NI,Nestle,1355.7,1386.0,1350.2,1351.0,1387.2,-36.20,-2.61,800885
API,AP31,Asian Paints,2430.0,2437.8,2391.0,2392.7,2455.0,-62.30,-2.54,259577
RI,RI,Reliance,1236.6,1241.6,1219.2,1219.2,1248.0,-28.80,-2.31,13923795
H,HI,Hindalco,983.5,991.9,976.5,982.0,1003.8,-21.80,-2.17,4331000
JFS,JFS,Jio Financial,229.83,230.6,226.7,227.2,232.15,-4.95,-2.13,11460271
Z01,Z,Eternal,338.7,343.6,333.55,335.5,342.65,-7.15,-2.09,14989187
STF,STF,Shriram Finance,999.0,1008.6,983.4,990.0,1010.8,-20.80,-2.06,4096126
BTV,BA08,Bharti Airtel,1829.7,1829.9,1795.8,1795.8,1833.2,-37.40,-2.04,4567379
KMF,KMB,Kotak Mahindra,407.0,410.0,404.3,405.0,413.25,-8.25,-2.00,12799846
AHE,AHE,Apollo Hospital,9069.0,9069.0,8888.5,8888.5,9069.0,-180.50,-1.99,383106
MU01,MS24,Maruti Suzuki,12180.0,12184.0,11975.0,11990.0,12230.0,-240.00,-1.96,393665
JVS,JSW01,JSW Steel,1289.0,1298.4,1272.2,1273.2,1297.8,-24.60,-1.90,836579
TEL,TM03,TMPV,299.8,300.95,295.0,295.0,300.5,-5.50,-1.83,9126313
LT,LT,Larsen,3887.3,3907.0,3849.0,3858.4,3929.9,-71.50,-1.82,1649308
EM,EM,Eicher Motors,7437.0,7460.0,7333.0,7338.5,7470.0,-131.50,-1.76,258170
MM,MM,M&M,3028.8,3039.0,2982.7,2982.7,3035.0,-52.30,-1.72,1903721
BA06,BA10,Bajaj Auto,11341.0,11383.0,11201.0,11208.0,11400.0,-192.00,-1.68,106766
SBI,SBI,SBI,982.3,992.0,975.8,978.5,994.1,-15.60,-1.57,13724672
TIS,TIS,Tata Steel,188.21,191.8,187.72,188.02,190.82,-2.80,-1.47,15701549
PGC,PGC,Power Grid Corp,270.4,270.9,265.75,266.4,270.2,-3.80,-1.41,8968993
MHI,MHI,Max Healthcare,1035.0,1055.8,1029.0,1046.0,1059.9,-13.90,-1.31,2505137
MPS,MPS,Adani Ports,1802.4,1802.4,1775.0,1785.3,1807.3,-22.00,-1.22,1589739
HDF01,HDF01,HDFC Bank,725.0,734.85,722.7,728.9,737.25,-8.35,-1.13,29575194
HCL02,HCL02,HCL Tech,1251.0,1263.3,1242.8,1243.6,1256.7,-13.10,-1.04,822109
BE03,BE03,Bharat Elec,394.0,398.05,392.0,392.0,396.05,-4.05,-1.02,5841116
TI01,TI01,Titan Company,4868.0,4912.0,4830.0,4832.5,4880.0,-47.50,-0.97,504126
TM4,TM4,Tech Mahindra,1549.9,1576.2,1543.0,1543.0,1557.0,-14.00,-0.90,1707105
DRL,DRL,Dr Reddys Labs,1210.9,1213.9,1197.0,1200.4,1211.2,-10.80,-0.89,1667696
UTC,UTC01,UltraTechCement,11098.0,11192.0,11056.0,11056.0,11155.0,-99.00,-0.89,304695
HL,HU,HUL,1940.0,1953.0,1925.5,1933.5,1950.0,-16.50,-0.85,1257687
SPI,SPI,Sun Pharma,1859.0,1880.0,1848.4,1849.9,1865.0,-15.10,-0.81,1742885
TT,TT,TATA Cons. Prod,989.0,992.0,983.0,986.3,994.3,-8.00,-0.80,1002889
ITC,ITC,ITC,268.7,270.3,266.7,268.0,270.15,-2.15,-0.80,7398276
W,W,Wipro,164.16,165.67,163.36,163.64,164.9,-1.26,-0.76,7033397
GI01,GI01,Grasim,3151.0,3203.7,3150.6,3166.5,3188.5,-22.00,-0.69,471338
CI29,CI11,Coal India,422.0,423.85,418.8,422.0,424.55,-2.55,-0.60,3565762
IT,IT,Infosys,1015.0,1022.8,1005.2,1014.5,1020.5,-6.00,-0.59,6891893
ICI02,ICI02,ICICI Bank,1333.1,1347.8,1330.1,1334.5,1340.0,-5.50,-0.41,8653920
SLI03,SLI03,SBI Life Insura,1710.0,1791.4,1699.9,1755.0,1760.0,-5.00,-0.28,3449627
TCS,TCS,TCS,2076.0,2096.9,2067.1,2087.0,2089.6,-2.60,-0.12,1760662
