scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
UTI10,12,11,1,0,Axis Bank,Axis Bank,1229.80,-17.50,-1.40,17.6,banks-private-sector/axisbank/AB16,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1229.8, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': 3.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1446.6, 'percentages': 17.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1622, 'percentages': 31.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.89, 'minRangePer': 10.22, 'maxRanegPer': 55.25, 'rangeDiffPer': 45.03, 'mindiff_total': 3.26, 'maxdiff_total': 17.62}",#52B974
IT,11,10,0,1,Infosys,Infosys,1190.70,7.70,0.65,30.8,computers-software/infosys/IT,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 940, 'percentages': -21, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1190.7, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1558.5, 'percentages': 30.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2154, 'percentages': 80.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 129.14, 'minRangePer': 20.65, 'maxRanegPer': 50.94, 'rangeDiffPer': 30.29, 'mindiff_total': 26.67, 'maxdiff_total': 65.79}",#52B974
BAF,7,6,0,1,Bajaj Finance,Bajaj Finance,1093.30,-8.90,-0.81,225.5,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -13.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1093.3, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.4, 'percentages': 2.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 18.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 36.84, 'minRangePer': 40.93, 'maxRanegPer': 47.52, 'rangeDiffPer': 6.59, 'mindiff_total': 15.08, 'maxdiff_total': 17.51}",#52B974
PS15,10,7,1,2,Persistent Systems,Persistent,5536.00,62.00,1.13,7.2,computers-software/persistentsystems/PS15,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 5000, 'percentages': -9.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 5536, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5936.5, 'percentages': 7.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6600, 'percentages': 19.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 32, 'minRangePer': 33.46, 'maxRanegPer': 58.53, 'rangeDiffPer': 25.07, 'mindiff_total': 10.71, 'maxdiff_total': 18.73}",#52B974
BA06,10,9,1,0,Bajaj Auto,Bajaj Auto,11717.00,40.00,0.34,-1.4,auto-23-wheelers/bajajauto/BA10,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 9770, 'percentages': -16.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 11543.9, 'percentages': -1.4, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11717, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 13700, 'percentages': 16.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 40.22, 'minRangePer': 45.12, 'maxRanegPer': 49.52, 'rangeDiffPer': 4.4, 'mindiff_total': 18.15, 'maxdiff_total': 19.92}",#E3515C
MU01,10,9,0,1,Maruti Suzuki India,Maruti Suzuki,13990.00,-107.00,-0.76,14.1,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': -4.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 13990, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15967.6, 'percentages': 14.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 35.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 42.32, 'minRangePer': 11.31, 'maxRanegPer': 46.31, 'rangeDiffPer': 35, 'mindiff_total': 4.79, 'maxdiff_total': 19.6}",#52B974
HDF01,6,6,0,0,HDFC Bank,HDFC Bank,729.00,-2.00,-0.27,103.1,banks-private-sector/hdfcbank/HDF01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 729, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 963, 'percentages': 32, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1014.3, 'percentages': 39.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1050, 'percentages': 44, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 44.03, 'minRangePer': 72.88, 'maxRanegPer': 88.87, 'rangeDiffPer': 15.99, 'mindiff_total': 32.09, 'maxdiff_total': 39.13}",#52B974
LI09,9,6,0,3,LTM,LTM,4850.00,55.00,1.15,5.4,computers-software/ltm/LI12,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3520, 'percentages': -27.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4850, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5115.2, 'percentages': 5.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6673, 'percentages': 37.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 89.57, 'minRangePer': 42.17, 'maxRanegPer': 50.58, 'rangeDiffPer': 8.4, 'mindiff_total': 37.78, 'maxdiff_total': 45.31}",#52B974
HCL02,9,3,5,1,HCL Technologies,HCL Tech,1365.40,8.20,0.60,15.9,computers-software/hcltechnologies/HCL02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1060, 'percentages': -22.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1365.4, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1582.8, 'percentages': 15.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2050, 'percentages': 50.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 93.39, 'minRangePer': 30.84, 'maxRanegPer': 52.81, 'rangeDiffPer': 21.97, 'mindiff_total': 28.81, 'maxdiff_total': 49.32}",#52B974
KMF,3,3,0,0,Kotak Mahindra Bank,Kotak Mahindra,392.90,-0.60,-0.15,321.5,banks-private-sector/kotakmahindrabank/KMB,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 392.9, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 470, 'percentages': 19.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 476.6, 'percentages': 21.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 480, 'percentages': 22.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 22.16, 'minRangePer': 88.53, 'maxRanegPer': 96.11, 'rangeDiffPer': 7.57, 'mindiff_total': 19.62, 'maxdiff_total': 21.3}",#52B974
