MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
DRL,DRL,Dr Reddys Labs,1159.1,1206.6,1155.1,1205.0,1158.8,46.20,3.99,3936813
Z01,Z,Eternal,310.5,318.5,306.2,318.0,310.25,7.75,2.50,20749569
TCS,TCS,TCS,2438.0,2456.6,2428.0,2445.7,2425.7,20.00,0.82,1514105
TI01,TI01,Titan Company,5090.0,5168.0,5090.0,5128.0,5090.0,38.00,0.75,1664853
IT,IT,Infosys,1188.0,1193.5,1182.0,1190.7,1183.0,7.70,0.65,10160091
HCL02,HCL02,HCL Tech,1360.1,1379.8,1358.0,1365.4,1357.2,8.20,0.60,1828636
BF04,BF04,Bajaj Finserv,2014.0,2043.9,2012.0,2032.0,2021.3,10.70,0.53,1058625
CI29,CI11,Coal India,411.0,413.45,409.25,412.6,411.0,1.60,0.39,10739893
BE03,BE03,Bharat Elec,405.25,406.8,401.4,405.85,404.35,1.50,0.37,6803132
BA06,BA10,Bajaj Auto,11734.0,11863.0,11615.0,11717.0,11677.0,40.00,0.34,268237
EM,EM,Eicher Motors,7955.0,8110.0,7955.0,8000.0,7975.0,25.00,0.31,600951
TM4,TM4,Tech Mahindra,1645.9,1660.3,1640.0,1643.0,1640.0,3.00,0.18,1923031
TEL,TM03,TMPV,345.5,348.7,344.25,347.6,347.1,0.50,0.14,4864857
