Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,ALC,AO04,Aban Offshore,/oil-drilling-exploration/abanoffshore/AO04,13.87,"22 Jun, 2026|15:47"
52WeekLow,AIL09,AIL09,Active Infra,/construction-infrastructure/activeinfrastructures/AIL09,180.6,"22 Jun, 2026|15:31"
52WeekLow,HSA01,BC12,Bayer CropScien,/pesticides-agro-chemicals/bayercropscience/BC12,4275.1,"22 Jun, 2026|15:59"
52WeekLow,DSM03,DSM03,Debock Ind.,/diversified/debockindustries/DSM03,0.91,"22 Jun, 2026|15:54"
52WeekLow,GS19,GS17,Global Surfaces,/ceramics-marble-granite-sanitaryware/globalsurfaces/GS17,46.95,"22 Jun, 2026|15:51"
52WeekLow,GL03,GL04,Graphisads,/diversified/graphisads/GL04,29.05,"22 Jun, 2026|15:31"
52WeekLow,HDI,HDI,HDIL,/construction-contracting-real-estate/housingdevelopmentinfrastructure/HDI,1.88,"22 Jun, 2026|15:40"
52WeekLow,KCE,KCE,Kay Cee Energy ,/construction-infrastructure/kayceeenergyinfra/KCE,82.05,"22 Jun, 2026|15:44"
52WeekLow,LPS,LPS,Lakshmi Prec,/fasteners/lakshmiprecisionscrews/LPS,4.45,"22 Jun, 2026|15:40"
52WeekLow,MR02,MR02,Mahalaxmi Rub,/rubber/mahalaxmirubtech/MR02,170.0,"22 Jun, 2026|15:59"
52WeekLow,MES,MES,Maks Energy,/engineering/maksenergysolutionsindia/MES,23.1,"22 Jun, 2026|15:31"
52WeekLow,MID,MID,MEP Infra,/infrastructure-general/mepinfrastructuredevelopers/MID,0.79,"22 Jun, 2026|15:31"
52WeekLow,PD05,PD05,Parsvnath,/construction-contracting-real-estate/parsvnathdevelopers/PD05,2.96,"22 Jun, 2026|15:50"
52WeekLow,PI30,PI32,Perfect Infra,/construction-contracting-civil/perfectinfraengineers/PI32,2.7,"30 Apr, 2026|15:40"
