Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,127.80",-11.23,"24 Apr, 2026","2,396.90",Jun 22 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bearish,245.45,-10.44,"27 May, 2026",274.05,Jun 22 | 15:59
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,065.40",-10.29,"08 Jun, 2026","1,187.60",Jun 22 | 15:59
NIFTY 50,W,Wipro,Stock,Very Bearish,180.18,-9.17,"05 Jun, 2026",198.37,Jun 22 | 15:59
NIFTY 50,HCL02,HCL Tech,Stock,Very Bearish,"1,130.50",-4.11,"03 Jun, 2026","1,179.00",Jun 22 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bearish,198.97,-3.77,"05 Jun, 2026",206.77,Jun 22 | 15:59
NIFTY 50,ITC,ITC,Stock,Bearish,291.25,-3.46,"22 May, 2026",301.70,Jun 22 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,"1,112.90",-2.66,"01 Jun, 2026","1,143.30",Jun 22 | 15:59
NIFTY 50,H,Hindalco,Stock,Bearish,"1,014.20",-2.42,"10 Jun, 2026","1,039.30",Jun 22 | 15:57
NIFTY 50,CI29,Coal India,Stock,Very Bearish,449.00,-0.44,"10 Jun, 2026",451.00,Jun 22 | 15:59
NIFTY 50,MM,M&M,Stock,Bearish,"3,063.40",0.00,"22 Jun, 2026","3,063.40",Jun 22 | 15:59
NIFTY 50,HL,HUL,Stock,Bearish,"2,184.90",0.00,"22 Jun, 2026","2,184.90",Jun 22 | 15:58
NIFTY 50,TEL,TMPV,Stock,Bearish,361.50,0.15,"17 Jun, 2026",360.95,Jun 22 | 15:59
NIFTY 50,TM4,Tech Mahindra,Stock,Very Bearish,"1,435.20",0.42,"12 Jun, 2026","1,429.20",Jun 22 | 15:59
NIFTY MIDCAP100,OI13,Oil India,Stock,Very Bearish,422.55,-11.22,"09 Jun, 2026",475.95,Jun 22 | 15:56
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,418.25,-8.03,"27 May, 2026",454.75,Jun 22 | 15:59
NIFTY MIDCAP100,DI,Dabur India,Stock,Very Bearish,422.25,-6.35,"20 May, 2026",450.90,Jun 22 | 15:59
NIFTY MIDCAP100,JF04,Jubilant Food,Stock,Bearish,433.40,-5.88,"11 May, 2026",460.50,Jun 22 | 15:59
NIFTY MIDCAP100,SI10,UPL,Stock,Very Bearish,605.50,-5.26,"04 Jun, 2026",639.15,Jun 22 | 15:58
NIFTY MIDCAP100,SAI,SAIL,Stock,Bearish,174.85,-4.86,"08 Jun, 2026",183.78,Jun 22 | 15:59
NIFTY MIDCAP100,CPI,Colgate,Stock,Very Bearish,"1,982.00",-4.58,"26 May, 2026","2,077.10",Jun 22 | 15:58
NIFTY MIDCAP100,PS15,Persistent,Stock,Very Bearish,"4,860.50",-3.53,"05 Jun, 2026","5,038.50",Jun 22 | 15:59
NIFTY MIDCAP100,TEI,Tata Elxsi,Stock,Very Bearish,"4,115.30",-3.29,"08 Jun, 2026","4,255.40",Jun 22 | 15:59
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Bearish,413.40,-1.43,"09 Jun, 2026",419.40,Jun 22 | 15:59
NIFTY MIDCAP100,NAC,NALCO,Stock,Very Bearish,377.95,-0.07,"08 Jun, 2026",378.20,Jun 22 | 15:59
NIFTY MIDCAP100,AL,Ashok Leyland,Stock,Bearish,157.19,0.00,"22 Jun, 2026",157.19,Jun 22 | 15:59
NIFTY MIDCAP100,VMML,Vishal Mega Mar,Stock,Bearish,118.90,1.67,"16 Jun, 2026",116.95,Jun 22 | 15:59
NIFTY NEXT 50,LI09,LTM,Stock,Very Bearish,"3,830.20",-5.49,"03 Jun, 2026","4,052.70",Jun 22 | 15:59
NIFTY NEXT 50,BI,Britannia,Stock,Bearish,"5,217.50",-5.48,"08 May, 2026","5,520.00",Jun 22 | 15:56
NIFTY NEXT 50,JSP,Jindal Steel,Stock,Very Bearish,"1,132.00",-5.41,"21 May, 2026","1,196.80",Jun 22 | 15:59
NIFTY NEXT 50,HZ,Hind Zinc,Stock,Bearish,573.20,-5.08,"04 Jun, 2026",603.85,Jun 22 | 15:59
NIFTY NEXT 50,GAC,Ambuja Cements,Stock,Bearish,428.00,-1.59,"01 Jun, 2026",434.90,Jun 22 | 15:59
NIFTY NEXT 50,SG,Vedanta,Stock,Very Bearish,305.85,12.63,"30 Apr, 2026",271.55,Jun 22 | 15:59
NIFTY 500,MC,Ramco Cements,Stock,Bearish,886.35,-19.42,"02 Mar, 2026","1,099.90",Jun 22 | 15:53
NIFTY 500,FIC,Zensar Tech,Stock,Very Bearish,450.15,-16.02,"24 Apr, 2026",536.00,Jun 22 | 15:58
NIFTY 500,KPI01,Birlasoft,Stock,Very Bearish,317.05,-14.54,"28 Apr, 2026",371.00,Jun 22 | 15:59
NIFTY 500,EID,EID Parry,Stock,Very Bearish,715.95,-14.48,"29 Apr, 2026",837.20,Jun 22 | 15:59
NIFTY 500,NP01,Natco Pharma,Stock,Bearish,884.30,-12.95,"29 May, 2026","1,015.90",Jun 22 | 15:59
NIFTY 500,DCM02,DCM Shriram,Stock,Bearish,"1,042.80",-11.94,"13 May, 2026","1,184.20",Jun 22 | 15:56
NIFTY 500,TEE,Techno Electric,Stock,Bearish,"1,094.10",-8.92,"26 May, 2026","1,201.20",Jun 22 | 15:58
NIFTY 500,HEG,HEG,Stock,Very Bearish,537.60,-8.03,"25 May, 2026",584.55,Jun 22 | 15:59
NIFTY 500,HSA01,Bayer CropScien,Stock,Very Bearish,"4,178.60",-7.34,"29 May, 2026","4,509.50",Jun 22 | 15:59
NIFTY 500,BSL06,Brainbees Solu,Stock,Very Bearish,221.35,-6.56,"04 May, 2026",236.89,Jun 22 | 15:59
NIFTY 500,OCL,Dalmia Bharat,Stock,Bearish,"1,711.10",-6.17,"08 May, 2026","1,823.60",Jun 22 | 15:56
NIFTY 500,OSPL,OneSource Spec,Stock,Bearish,"1,614.80",-5.86,"09 Jun, 2026","1,715.40",Jun 22 | 15:57
NIFTY 500,SIL22,SignatureGlobal,Stock,Very Bearish,792.90,-5.72,"18 May, 2026",841.00,Jun 22 | 15:56
NIFTY 500,SUMIC54292,SUMITOMO,Stock,Very Bearish,438.90,-5.47,"17 Jun, 2026",464.30,Jun 22 | 15:59
NIFTY 500,HC07,Hind Copper,Stock,Very Bearish,510.75,-5.19,"29 May, 2026",538.70,Jun 22 | 15:59
NIFTY 500,WI,Whirlpool,Stock,Bearish,817.35,-5.16,"12 May, 2026",861.80,Jun 22 | 15:59
NIFTY 500,GI13,Graphite India,Stock,Very Bearish,638.05,-5.07,"08 Jun, 2026",672.15,Jun 22 | 15:59
NIFTY 500,PP37,Piramal Pharma,Stock,Very Bearish,158.51,-5.04,"02 Jun, 2026",166.92,Jun 22 | 15:59
NIFTY 500,P,Pfizer,Stock,Very Bearish,"4,463.30",-4.78,"20 May, 2026","4,687.60",Jun 22 | 15:57
NIFTY 500,NGE,NTPC Green Ener,Stock,Very Bearish,97.18,-4.74,"25 May, 2026",102.02,Jun 22 | 15:58
NIFTY 500,SIL25,Sagility,Stock,Bearish,40.03,-4.69,"15 May, 2026",42.00,Jun 22 | 15:59
NIFTY 500,SP42,Cohance Life,Stock,Bearish,405.25,-4.68,"17 Jun, 2026",425.15,Jun 22 | 15:58
NIFTY 500,ES07,eClerx Services,Stock,Bearish,"1,449.80",-3.85,"29 May, 2026","1,507.80",Jun 22 | 15:55
NIFTY 500,LTS,L&T Technology,Stock,Very Bearish,"3,338.20",-3.70,"14 May, 2026","3,466.60",Jun 22 | 15:59
NIFTY 500,MSW,Motherson SWI,Stock,Bearish,38.39,-3.54,"12 May, 2026",39.80,Jun 22 | 15:58
NIFTY 500,PFR,Aditya Birla F,Stock,Very Bearish,60.72,-3.25,"01 Jun, 2026",62.76,Jun 22 | 15:59
NIFTY 500,GPI7,Godawari Power,Stock,Bearish,276.85,-3.00,"26 May, 2026",285.40,Jun 22 | 15:59
NIFTY 500,ML15,Meesho,Stock,Bearish,172.21,-2.92,"02 Jun, 2026",177.39,Jun 22 | 15:59
NIFTY 500,ABL06,Aditya Birla Li,Stock,Very Bearish,98.53,-2.85,"13 May, 2026",101.42,Jun 22 | 15:57
NIFTY 500,GIC12,General Insuran,Stock,Very Bearish,369.30,-2.83,"10 Jun, 2026",380.05,Jun 22 | 15:57
NIFTY 500,RAS,Sarda Energy,Stock,Bearish,530.10,-2.68,"15 May, 2026",544.70,Jun 22 | 15:59
NIFTY 500,NVC,Nuvoco Vistas,Stock,Very Bearish,313.85,-1.66,"05 Jun, 2026",319.15,Jun 22 | 15:59
NIFTY 500,ARI02,Anupam,Stock,Bearish,"1,282.30",-1.51,"08 Jun, 2026","1,302.00",Jun 22 | 15:59
NIFTY 500,A06,Atul,Stock,Very Bearish,"6,546.00",-1.43,"02 Jun, 2026","6,641.00",Jun 22 | 15:57
NIFTY 500,BEM,BEML,Stock,Bearish,"1,762.90",-1.41,"15 May, 2026","1,788.10",Jun 22 | 15:59
NIFTY 500,AIL08,Afcons Infra,Stock,Very Bearish,315.55,-1.11,"17 Jun, 2026",319.10,Jun 22 | 15:59
NIFTY 500,FS07,Firstsource Sol,Stock,Very Bearish,244.30,-1.09,"11 Jun, 2026",247.00,Jun 22 | 15:58
NIFTY 500,IC,India Cements,Stock,Very Bearish,377.85,-1.07,"29 May, 2026",381.95,Jun 22 | 15:51
NIFTY 500,VOC,Jubilant Pharmo,Stock,Very Bearish,956.45,-1.02,"19 Jun, 2026",966.35,Jun 22 | 15:59
NIFTY 500,KP,Abbott India,Stock,Very Bearish,"26,065.00",-0.87,"02 Jun, 2026","26,295.00",Jun 22 | 15:57
NIFTY 500,ACC,ACC,Stock,Very Bearish,"1,349.80",-0.75,"01 Jun, 2026","1,360.00",Jun 22 | 15:59
NIFTY 500,RP,Reliance Power,Stock,Very Bearish,26.48,-0.71,"10 Jun, 2026",26.67,Jun 22 | 15:59
NIFTY 500,LVA,Latent View,Stock,Very Bearish,299.40,-0.25,"08 Jun, 2026",300.15,Jun 22 | 15:59
NIFTY 500,TC,Tata Chemicals,Stock,Bearish,733.45,-0.07,"01 Jun, 2026",734.00,Jun 22 | 15:59
NIFTY 500,HTL03,Hexaware Tech,Stock,Very Bearish,498.55,-0.02,"12 Jun, 2026",498.65,Jun 22 | 15:55
NIFTY 500,UA03,UTI,Stock,Very Bearish,936.50,0.00,"22 Jun, 2026",936.50,Jun 22 | 15:59
NIFTY 500,II22,Indiamart Inter,Stock,Bearish,"2,050.40",0.00,"22 Jun, 2026","2,050.40",Jun 22 | 15:55
NIFTY 500,IE07,Cyient,Stock,Very Bearish,876.65,0.06,"17 Jun, 2026",876.15,Jun 22 | 15:58
NIFTY 500,AIS,Asahi India,Stock,Bearish,862.25,0.11,"18 Jun, 2026",861.30,Jun 22 | 15:56
NIFTY 500,MRP,MRPL,Stock,Very Bearish,154.37,0.12,"19 Jun, 2026",154.19,Jun 22 | 15:58
NIFTY 500,SI62,Syngene Intl,Stock,Very Bearish,443.40,0.32,"29 May, 2026",442.00,Jun 22 | 15:58
NIFTY 500,GMD,GMDC,Stock,Very Bearish,615.00,0.88,"08 Jun, 2026",609.65,Jun 22 | 15:59
NIFTY 500,AW01,AWL Agri,Stock,Very Bearish,187.10,1.51,"19 Jun, 2026",184.31,Jun 22 | 15:59
NIFTY 500,CEB,Jupiter Wagons,Stock,Bearish,279.55,1.95,"01 Jun, 2026",274.20,Jun 22 | 15:59
NIFTY 500,OR01,RHI Magnesita,Stock,Bearish,389.00,6.52,"01 Jun, 2026",365.20,Jun 22 | 15:56
ALL NSE,SEC02,Salasar Ext,Stock,Very Bearish,3.00,-85.85,"19 Dec, 2024",21.20,Jun 22 | 15:31
