MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
C,C,Cipla,1372.0,1418.2,1370.6,1415.7,1351.8,63.90,4.73,3368853
TM4,TM4,Tech Mahindra,1414.0,1444.0,1414.0,1435.2,1409.6,25.60,1.82,2165308
DRL,DRL,Dr Reddys Labs,1278.1,1306.0,1271.2,1290.7,1272.1,18.60,1.46,1618251
SPI,SPI,Sun Pharma,1845.0,1865.2,1834.0,1862.9,1838.3,24.60,1.34,1588758
IT,IT,Infosys,1055.0,1080.3,1055.0,1065.4,1051.4,14.00,1.33,10178505
RI,RI,Reliance,1316.7,1344.9,1314.1,1326.5,1309.5,17.00,1.30,12931213
BA06,BA10,Bajaj Auto,10116.0,10268.0,10088.0,10191.0,10066.0,125.00,1.24,834191
BE03,BE03,Bharat Elec,428.1,432.7,426.15,431.5,426.9,4.60,1.08,9754708
HSL01,HSL01,HDFC Life,591.9,598.7,591.5,597.15,591.85,5.30,0.90,2915552
HDF01,HDF01,HDFC Bank,789.9,789.9,783.1,786.4,779.8,6.60,0.85,25194765
GI01,GI01,Grasim,3157.1,3180.1,3128.2,3175.2,3149.5,25.70,0.82,368611
KMF,KMB,Kotak Mahindra,399.25,403.1,398.75,402.15,399.25,2.90,0.73,7158956
BF04,BF04,Bajaj Finserv,1768.1,1786.7,1761.4,1782.2,1769.4,12.80,0.72,1828102
AE01,AE13,Adani Enterpris,3040.0,3065.0,3001.0,3059.6,3038.4,21.20,0.70,1726452
BAF,BAF,Bajaj Finance,966.05,972.95,961.55,968.3,961.8,6.50,0.68,5680845
TEL,TM03,TMPV,362.0,370.5,360.0,361.5,359.5,2.00,0.56,15447905
SBI,SBI,SBI,1038.0,1043.0,1033.6,1040.75,1035.1,5.65,0.55,6209440
ICI02,ICI02,ICICI Bank,1353.0,1362.7,1348.4,1352.4,1346.5,5.90,0.44,4814845
H,HI,Hindalco,1014.0,1018.1,1003.6,1014.2,1010.0,4.20,0.42,4244908
EM,EM,Eicher Motors,7650.0,7720.5,7615.0,7639.5,7611.0,28.50,0.37,375714
NTP,NTP,NTPC,365.8,368.5,364.05,367.05,365.8,1.25,0.34,11946682
UTC,UTC01,UltraTechCement,11371.0,11418.0,11315.0,11402.0,11367.0,35.00,0.31,226862
BTV,BA08,Bharti Airtel,1915.8,1924.5,1901.0,1916.6,1910.8,5.80,0.30,3798060
SLI03,SLI03,SBI Life Insura,1800.0,1820.0,1795.1,1805.5,1800.2,5.30,0.29,549653
MU01,MS24,Maruti Suzuki,13450.0,13495.0,13380.0,13421.0,13395.0,26.00,0.19,254533
TCS,TCS,TCS,2132.2,2157.0,2121.0,2127.8,2125.0,2.80,0.13,4566101
TT,TT,TATA Cons. Prod,1111.5,1117.5,1105.2,1112.9,1111.5,1.40,0.13,889468
UTI10,AB16,Axis Bank,1361.0,1366.1,1355.2,1358.6,1357.9,0.70,0.05,3153284
MHI,MHI,Max Healthcare,1096.0,1100.3,1075.1,1095.05,1094.75,0.30,0.03,1386108
TIS,TIS,Tata Steel,199.3,200.66,198.7,198.97,198.96,0.01,0.01,19238506
