MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
API,AP31,Asian Paints,2742.7,2756.5,2670.0,2674.0,2732.9,-58.90,-2.16,1033475
TI01,TI01,Titan Company,4405.3,4414.5,4353.0,4372.5,4419.9,-47.40,-1.07,390835
NI,NI,Nestle,1422.8,1430.7,1398.2,1401.9,1414.8,-12.90,-0.91,1481212
STF,STF,Shriram Finance,1003.95,1005.75,983.8,992.85,1001.9,-9.05,-0.90,4287218
PGC,PGC,Power Grid Corp,289.0,292.85,288.8,289.75,292.25,-2.50,-0.86,11678414
L,T04,Trent,3209.8,3241.8,3171.0,3180.6,3205.8,-25.20,-0.79,1265490
CI29,CI11,Coal India,452.0,454.3,447.7,449.0,451.3,-2.30,-0.51,3738644
HL,HU,HUL,2203.7,2208.2,2182.5,2184.9,2194.6,-9.70,-0.44,765860
MPS,MPS,Adani Ports,1835.3,1836.8,1808.1,1827.2,1835.3,-8.10,-0.44,1524494
JFS,JFS,Jio Financial,245.0,246.4,243.01,243.38,244.45,-1.07,-0.44,8096383
ITC,ITC,ITC,292.8,293.95,290.05,291.25,292.5,-1.25,-0.43,9947873
JVS,JSW01,JSW Steel,1290.0,1296.9,1275.0,1282.4,1287.7,-5.30,-0.41,961383
MM,MM,M&M,3085.0,3102.0,3053.8,3063.4,3074.8,-11.40,-0.37,2186778
W,W,Wipro,180.84,182.4,180.0,180.18,180.8,-0.62,-0.34,10368112
ONG,ONG,ONGC,244.95,247.75,243.8,245.45,246.25,-0.80,-0.32,7334095
Z01,Z,Eternal,264.5,267.5,262.75,263.65,264.3,-0.65,-0.25,18797609
AHE,AHE,Apollo Hospital,8538.0,8538.0,8434.5,8469.0,8489.5,-20.50,-0.24,208982
LT,LT,Larsen,4228.0,4235.4,4190.0,4201.3,4209.4,-8.10,-0.19,1169466
HCL02,HCL02,HCL Tech,1136.0,1148.7,1127.0,1130.5,1131.7,-1.20,-0.11,2312385
IA05,IA04,Interglobe Avi,5015.0,5057.4,4966.4,5021.1,5021.5,-0.40,-0.01,857309
