MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
SBI,SBI,SBI,1108.0,1113.3,1068.6,1071.0,1097.2,-26.20,-2.39,16623448
Z01,Z,Eternal,315.45,316.25,309.5,310.25,315.0,-4.75,-1.51,16471148
ITC,ITC,ITC,286.1,286.1,281.4,282.65,286.1,-3.45,-1.21,9347929
DRL,DRL,Dr Reddys Labs,1172.0,1178.8,1156.0,1158.8,1172.0,-13.20,-1.13,1770609
TCS,TCS,TCS,2452.7,2472.9,2423.5,2425.7,2452.7,-27.00,-1.10,2322023
JFS,JFS,Jio Financial,256.8,257.85,253.55,254.0,256.8,-2.80,-1.09,9861960
W,W,Wipro,187.53,187.89,185.0,185.5,187.53,-2.03,-1.08,5337618
CI29,CI11,Coal India,415.0,415.15,410.35,411.0,415.25,-4.25,-1.02,6284552
BTV,BA08,Bharti Airtel,1955.0,1959.0,1935.0,1943.0,1959.9,-16.90,-0.86,3671000
NI,NI,Nestle,1534.1,1547.5,1520.0,1528.6,1540.0,-11.40,-0.74,1455200
MPS,MPS,Adani Ports,1690.0,1690.0,1673.1,1681.0,1693.5,-12.50,-0.74,2177216
NTP,NTP,NTPC,342.5,343.7,337.15,340.45,342.5,-2.05,-0.60,8818488
RI,RI,Reliance,1330.1,1332.9,1321.3,1327.3,1334.8,-7.50,-0.56,8207102
EM,EM,Eicher Motors,8000.0,8024.0,7938.0,7975.0,8020.0,-45.00,-0.56,372667
UTC,UTC01,UltraTechCement,12040.0,12124.0,11921.0,12038.0,12105.0,-67.00,-0.55,138801
PGC,PGC,Power Grid Corp,271.5,271.6,268.8,270.1,271.6,-1.50,-0.55,8329347
H,HI,Hindalco,1065.0,1068.35,1040.45,1054.05,1059.6,-5.55,-0.52,7055761
HL,HU,HUL,2096.0,2097.0,2076.0,2087.2,2096.0,-8.80,-0.42,1118008
AHE,AHE,Apollo Hospital,8945.0,8971.0,8865.5,8912.0,8945.0,-33.00,-0.37,411854
AE01,AE13,Adani Enterpris,3020.0,3021.8,2969.9,3010.0,3020.0,-10.00,-0.33,811593
MHI,MHI,Max Healthcare,1070.2,1079.9,1054.3,1069.0,1070.0,-1.00,-0.09,2126362
SPI,SPI,Sun Pharma,1949.9,1965.0,1939.8,1944.4,1945.0,-0.60,-0.03,1726946
SLI03,SLI03,SBI Life Insura,1855.5,1865.1,1836.0,1855.0,1855.5,-0.50,-0.03,834293
