Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,ADL03,ADL03,Aaradhya Dispos,/paper-forest-products/aaradhyadisposal/ADL03,75.0,"02 Jul, 2026|15:31"
52WeekLow,AJL,AJL,Advit Jewels,/diamond--jewellery/advitjewels/AJL,171.0,"02 Jul, 2026|15:59"
52WeekLow,AAL03,AAL03,ALUWIND INFRA,/aluminium-aluminium-products/aluwindinfratech/AAL03,47.75,"02 Jul, 2026|15:52"
52WeekLow,API02,API07,Ansal Propertie,/construction-contracting-housing/ansalpropertiesinfrastructure/API07,2.83,"02 Jul, 2026|15:31"
52WeekLow,AGI04,AGI04,Asian Granito,/ceramics-granite/asiangranitoindia/AGI04,53.27,"02 Jul, 2026|15:59"
52WeekLow,ABL08,ABL08,Avience Biomedi,/medical-equipment-supplies-accessories/aviencebiomedicals/ABL08,338.1,"02 Jul, 2026|15:53"
52WeekLow,AIL07,AIL07,AVP Infracon,/construction-infrastructure/avpinfracon/AIL07,65.0,"02 Jul, 2026|15:40"
52WeekLow,CWL,CWL,Cello World,/household-personal-products/celloworld/CWL,368.9,"02 Jul, 2026|15:57"
52WeekLow,FI19,FI08,Flexituff Ventu,/packaging/flexituffventuresinternational/FI08,5.53,"02 Jul, 2026|15:31"
52WeekLow,GSS02,GSS01,Grill Splendour,/hotel-resort-restaurants/grillsplendourservices/GSS01,91.25,"02 Jul, 2026|15:31"
52WeekLow,HTL02,HTL02,HVAX Tech,/engineering/hvaxtechnologies/HTL02,669.95,"02 Jul, 2026|15:31"
52WeekLow,KPITT54265,KPITT54265,KPIT Tech,/it-services-consulting/kpittechnologies/KPITT54265,561.0,"02 Jul, 2026|15:59"
52WeekLow,LME01,LME01,Le Merite,/textiles/lemeriteexports/LME01,22.09,"02 Jul, 2026|15:58"
52WeekLow,MFML,MFML,Mahalaxmi Fabri,/textiles/mahalaxmifabricmills/MFML,21.8,"02 Jul, 2026|15:56"
52WeekLow,MGSL,MGSL,Matrix Geo Solu,/it-services-consulting/matrixgeosolutions/MGSL,62.2,"02 Jul, 2026|15:48"
52WeekLow,MID,MID,MEP Infra,/infrastructure-general/mepinfrastructuredevelopers/MID,0.71,"02 Jul, 2026|15:47"
52WeekLow,PD05,PD05,Parsvnath,/construction-contracting-real-estate/parsvnathdevelopers/PD05,2.61,"02 Jul, 2026|15:50"
52WeekLow,PI30,PI32,Perfect Infra,/construction-contracting-civil/perfectinfraengineers/PI32,2.7,"30 Apr, 2026|15:40"
52WeekLow,PSL03,PSL03,Picturepost Stu,/miscellaneous/picturepoststudios/PSL03,3.3,"02 Jul, 2026|15:31"
52WeekLow,PG01,PG01,Premco Global,/textiles-general/premcoglobal/PG01,355.0,"02 Jul, 2026|15:51"
52WeekLow,PEL05,PEL04,Presstonic,/engineering/presstonicengineering/PEL04,29.6,"02 Jul, 2026|15:48"
52WeekLow,PC,PC,Prism Johnson,/cement-major/prismjohnson/PC,117.28,"02 Jul, 2026|15:59"
52WeekLow,QT,QT,Quicktouch Tech,/software/quicktouchtechnologies/QT,24.05,"02 Jul, 2026|15:31"
52WeekLow,TGL,TGL,Teerth Gopicon,/engineering-construction/teerthgopicon/TGL,14.8,"02 Jul, 2026|15:31"
52WeekLow,TTL02,TTL02,Trident Techlab,/software/tridenttechlabs/TTL02,107.0,"02 Jul, 2026|15:46"
52WeekLow,TFS04,TFS03,Turtlemint Fin,/multiline-insurance-brokers/turtlemintfintechsolutions/TFS03,144.38,"02 Jul, 2026|15:59"
52WeekLow,TC15,TC15,Twamev Construc,/construction-contracting-civil/twamevconstructioninfrastructure/TC15,13.36,"02 Jul, 2026|15:54"
52WeekLow,USIIL,USIIL,Utkal Specialit,/paper-forest-products/utkalspecialityindustriesindia/USIIL,35.8,"02 Jul, 2026|15:57"
52WeekLow,W,W,Wipro,/computers-software/wipro/W,169.49,"02 Jul, 2026|15:59"
52WeekHigh,AML06,AML06,Accent Micro,/pharmaceuticals-drugs/accentmicrocell/AML06,499.8,"02 Jul, 2026|15:31"
52WeekHigh,AS29,AS22,Accord Synergy,/telecommunications-service/accordsynergy/AS22,161.85,"02 Jul, 2026|15:40"
