MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TCS,TCS,TCS,2075.0,2204.9,2065.1,2181.5,2069.0,112.50,5.44,12382622
HCL02,HCL02,HCL Tech,1162.0,1237.0,1162.0,1221.2,1164.1,57.10,4.91,9028077
TM4,TM4,Tech Mahindra,1444.2,1524.8,1444.2,1504.5,1454.8,49.70,3.42,2285072
IT,IT,Infosys,1057.1,1114.9,1057.1,1102.6,1068.0,34.60,3.24,20994760
BA06,BA10,Bajaj Auto,10080.0,10442.0,10030.5,10381.0,10156.0,225.00,2.22,1009236
NTP,NTP,NTPC,345.05,355.0,343.7,351.75,344.55,7.20,2.09,8226337
KMF,KMB,Kotak Mahindra,375.8,385.15,375.1,384.65,377.6,7.05,1.87,14167721
W,W,Wipro,174.6,179.95,174.36,178.43,175.46,2.97,1.69,22417855
ONG,ONG,ONGC,246.3,249.25,245.55,248.45,244.96,3.49,1.42,12453319
TEL,TM03,TMPV,339.35,344.0,334.4,342.25,337.95,4.30,1.27,8402444
PGC,PGC,Power Grid Corp,282.8,286.45,281.65,286.0,283.1,2.90,1.02,8083023
HSL01,HSL01,HDFC Life,563.0,577.0,563.0,573.4,567.7,5.70,1.00,2309255
MM,MM,M&M,3088.8,3169.0,3082.0,3160.4,3129.4,31.00,0.99,1770170
AE01,AE13,Adani Enterpris,3127.3,3195.0,3115.2,3177.5,3157.3,20.20,0.64,1599810
ICI02,ICI02,ICICI Bank,1393.5,1413.0,1386.3,1409.5,1401.2,8.30,0.59,10091437
STF,STF,Shriram Finance,1019.9,1053.1,1017.0,1048.1,1044.1,4.00,0.38,3212203
TI01,TI01,Titan Company,4578.0,4635.0,4524.4,4601.5,4584.4,17.10,0.37,770367
CI29,CI11,Coal India,429.0,431.9,425.0,430.2,429.3,0.90,0.21,5650932
BAF,BAF,Bajaj Finance,1014.0,1028.0,1003.7,1022.6,1020.5,2.10,0.21,4874070
SBI,SBI,SBI,1023.5,1042.9,1022.1,1037.0,1036.0,1.00,0.10,8381510
