scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass,min_target_price,max_target_price,avg_target_price,total_target_price,brokers
BA06,8,7,1,0,Bajaj Auto,Bajaj Auto,11678.00,-90.00,-0.76,2.2,auto-23-wheelers/bajajauto/BA10,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 9770, 'percentages': -16.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11678, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 11942.3, 'percentages': 2.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 13700, 'percentages': 17.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 40.22, 'minRangePer': 48.53, 'maxRanegPer': 55.27, 'rangeDiffPer': 6.74, 'mindiff_total': 19.52, 'maxdiff_total': 22.23}",#52B974,,,,,
TCS,8,7,0,1,Tata Consultancy Services,TCS,2200.80,-3.30,-0.15,38.3,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1860, 'percentages': -15.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2200.8, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3045, 'percentages': 38.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3950, 'percentages': 79.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 112.36, 'minRangePer': 16.3, 'maxRanegPer': 56.69, 'rangeDiffPer': 40.39, 'mindiff_total': 18.32, 'maxdiff_total': 63.7}",#52B974,,,,,
TM4,8,6,1,1,Tech Mahindra,Tech Mahindra,1541.00,15.20,1.00,13.7,computers-software/techmahindra/TM4,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1450, 'percentages': -5.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1541, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1752.3, 'percentages': 13.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1964, 'percentages': 27.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 35.44, 'minRangePer': 17.69, 'maxRanegPer': 58.8, 'rangeDiffPer': 41.11, 'mindiff_total': 6.27, 'maxdiff_total': 20.84}",#52B974,,,,,
BAF,7,6,0,1,Bajaj Finance,Bajaj Finance,1034.50,-9.00,-0.86,109.4,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -8.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1034.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.4, 'percentages': 7.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 25.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 36.84, 'minRangePer': 24.13, 'maxRanegPer': 47.52, 'rangeDiffPer': 23.39, 'mindiff_total': 8.89, 'maxdiff_total': 17.51}",#52B974,,,,,
SBI,8,8,0,0,State Bank of India,SBI,995.70,-14.00,-1.39,11.4,banks-public-sector/statebankindia/SBI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 908, 'percentages': -8.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 995.7, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1110.1, 'percentages': 11.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1370, 'percentages': 37.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 50.88, 'minRangePer': 18.96, 'maxRanegPer': 43.73, 'rangeDiffPer': 24.76, 'mindiff_total': 9.65, 'maxdiff_total': 22.25}",#52B974,,,,,
FB,8,7,1,0,Federal Bank,Federal Bank,344.50,-1.50,-0.43,-12.6,banks-private-sector/federalbank/FB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 199, 'percentages': -42.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 301, 'percentages': -12.6, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 344.5, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 419, 'percentages': 21.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 110.55, 'minRangePer': 46.35, 'maxRanegPer': 66.13, 'rangeDiffPer': 19.77, 'mindiff_total': 51.25, 'maxdiff_total': 73.11}",#E3515C,,,,,
LC03,8,6,1,1,Lupin,Lupin,2095.00,17.20,0.83,15.4,pharmaceuticals/lupin/L,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2095, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': 5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2418.8, 'percentages': 15.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2500, 'percentages': 19.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 19.33, 'minRangePer': 25.91, 'maxRanegPer': 79.92, 'rangeDiffPer': 54.01, 'mindiff_total': 5.01, 'maxdiff_total': 15.45}",#52B974,,,,,
BE03,8,8,0,0,Bharat Electronics,Bharat Elec,404.35,-0.65,-0.16,17.5,aerospacedefence/bharatelectronics/BE03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 404.35, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 420, 'percentages': 3.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 475.2, 'percentages': 17.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 530, 'percentages': 31, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.07, 'minRangePer': 12.45, 'maxRanegPer': 56.38, 'rangeDiffPer': 43.93, 'mindiff_total': 3.87, 'maxdiff_total': 17.52}",#52B974,,,,,
IE07,7,2,2,3,Cyient,Cyient,1059.40,-17.00,-1.58,5.4,computers-software/cyient/IE07,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 740, 'percentages': -30.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1059.4, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.7, 'percentages': 5.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1507, 'percentages': 42.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 103.64, 'minRangePer': 41.64, 'maxRanegPer': 49.11, 'rangeDiffPer': 7.46, 'mindiff_total': 43.16, 'maxdiff_total': 50.9}",#52B974,,,,,
KMF,3,3,0,0,Kotak Mahindra Bank,Kotak Mahindra,419.00,2.45,0.59,265.9,banks-private-sector/kotakmahindrabank/KMB,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 419, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 470, 'percentages': 12.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 476.6, 'percentages': 13.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 480, 'percentages': 14.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 14.55, 'minRangePer': 83.64, 'maxRanegPer': 94.43, 'rangeDiffPer': 10.79, 'mindiff_total': 12.17, 'maxdiff_total': 13.74}",#52B974,,,,,
JKC03,7,7,0,0,J. K. Cement,J. K. Cement,4843.50,-72.00,-1.46,45.3,cement-major/jkcement/JKC03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 4843.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 6205, 'percentages': 28.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 7038.4, 'percentages': 45.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 7638, 'percentages': 57.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 57.69, 'minRangePer': 48.7, 'maxRanegPer': 78.54, 'rangeDiffPer': 29.84, 'mindiff_total': 28.1, 'maxdiff_total': 45.31}",#52B974,,,,,
TVS,7,6,0,1,TVS Motor Company,TVS Motor,4125.00,3.50,0.08,5.3,auto-23-wheelers/tvsmotorcompany/TVS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3400, 'percentages': -17.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4125, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4346.8, 'percentages': 5.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 5300, 'percentages': 28.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 55.88, 'minRangePer': 38.15, 'maxRanegPer': 49.82, 'rangeDiffPer': 11.67, 'mindiff_total': 21.32, 'maxdiff_total': 27.84}",#52B974,,,,,
VB05,7,7,0,0,Varun Beverages,Varun Beverages,416.50,6.00,1.46,41.2,food-processing/varunbeverages/VB05,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 416.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 588.2, 'percentages': 41.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 657, 'percentages': 57.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 57.74, 'minRangePer': 13.92, 'maxRanegPer': 71.38, 'rangeDiffPer': 57.45, 'mindiff_total': 8.04, 'maxdiff_total': 41.22}",#52B974,,,,,
DI,7,3,3,1,Dabur India,Dabur India,376.00,-0.45,-0.12,39.0,personal-care/daburindia/DI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 376, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 19.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 522.8, 'percentages': 39, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 623, 'percentages': 65.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 65.69, 'minRangePer': 29.95, 'maxRanegPer': 59.43, 'rangeDiffPer': 29.48, 'mindiff_total': 19.68, 'maxdiff_total': 39.04}",#52B974,,,,,
CI29,7,7,0,0,Coal India,Coal India,426.40,-5.60,-1.30,11.9,miningminerals/coalindia/CI11,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 426.4, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 440, 'percentages': 3.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 477.2, 'percentages': 11.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 520, 'percentages': 21.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 21.95, 'minRangePer': 14.48, 'maxRanegPer': 54.25, 'rangeDiffPer': 39.76, 'mindiff_total': 3.18, 'maxdiff_total': 11.91}",#52B974,,,,,
AL,7,6,1,0,Ashok Leyland,Ashok Leyland,163.75,-2.37,-1.43,16.1,auto-lcvshcvs/ashokleyland/AL,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 147, 'percentages': -10.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 163.75, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 190.1, 'percentages': 16, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 260, 'percentages': 58.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 76.87, 'minRangePer': 14.81, 'maxRanegPer': 38.12, 'rangeDiffPer': 23.3, 'mindiff_total': 11.39, 'maxdiff_total': 29.31}",#52B974,,,,,
CG02,7,7,0,0,CreditAccess Grameen,CreditAccess Gr,1424.20,21.00,1.50,8.7,finance-nbfc/creditaccessgrameen/CG03,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1086, 'percentages': -23.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1424.2, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1549, 'percentages': 8.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1880, 'percentages': 32, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 73.11, 'minRangePer': 42.59, 'maxRanegPer': 58.3, 'rangeDiffPer': 15.7, 'mindiff_total': 31.14, 'maxdiff_total': 42.63}",#52B974,,,,,
OCL,7,7,0,0,Dalmia Bharat,Dalmia Bharat,1746.60,1.30,0.07,33.7,cement-major/dalmiabharat/OCL,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1746.6, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2173, 'percentages': 24.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2336.2, 'percentages': 33.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2620, 'percentages': 50, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 50, 'minRangePer': 48.82, 'maxRanegPer': 67.5, 'rangeDiffPer': 18.68, 'mindiff_total': 24.41, 'maxdiff_total': 33.75}",#52B974,,,,,
BI,7,5,1,1,Britannia Industries,Britannia,4962.00,-47.00,-0.94,21.2,food-processing/britanniaindustries/BI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 4962, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 5229, 'percentages': 5.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 6018.2, 'percentages': 21.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6700, 'percentages': 35, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 35.02, 'minRangePer': 15.36, 'maxRanegPer': 60.76, 'rangeDiffPer': 45.4, 'mindiff_total': 5.38, 'maxdiff_total': 21.28}",#52B974,,,,,
LI09,7,5,0,2,LTM,LTM,4275.00,-99.00,-2.26,11.4,computers-software/ltm/LI12,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3520, 'percentages': -17.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4275, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4766.2, 'percentages': 11.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6200, 'percentages': 45, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 76.13, 'minRangePer': 28.16, 'maxRanegPer': 46.49, 'rangeDiffPer': 18.33, 'mindiff_total': 21.44, 'maxdiff_total': 35.4}",#52B974,,,,,
NII02,7,7,0,0,COFORGE,COFORGE,1846.50,13.40,0.73,8.1,computers-software/coforge/NII02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1550, 'percentages': -16, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1846.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1997.8, 'percentages': 8.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2200, 'percentages': 19.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 41.93, 'minRangePer': 45.59, 'maxRanegPer': 68.9, 'rangeDiffPer': 23.31, 'mindiff_total': 19.12, 'maxdiff_total': 28.89}",#52B974,,,,,
