MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
H,HI,Hindalco,990.0,992.8,973.1,981.5,1014.0,-32.50,-3.21,4754493
JVS,JSW01,JSW Steel,1281.0,1286.9,1265.0,1265.0,1304.0,-39.00,-2.99,1580944
EM,EM,Eicher Motors,7600.0,7633.0,7530.0,7530.0,7697.0,-167.00,-2.17,444280
TIS,TIS,Tata Steel,184.0,184.24,180.79,183.0,186.78,-3.78,-2.02,31510206
ONG,ONG,ONGC,239.9,243.16,232.5,232.5,237.27,-4.77,-2.01,27128531
MU01,MS24,Maruti Suzuki,12520.0,12541.0,12381.0,12400.0,12590.0,-190.00,-1.51,514868
BF04,BF04,Bajaj Finserv,1912.1,1926.0,1895.0,1913.5,1940.5,-27.00,-1.39,762375
SBI,SBI,SBI,1000.0,1001.9,993.0,995.7,1009.7,-14.00,-1.39,7771109
CI29,CI11,Coal India,432.0,434.3,424.2,426.4,432.0,-5.60,-1.30,3868222
RI,RI,Reliance,1267.0,1267.4,1253.0,1257.5,1274.0,-16.50,-1.30,8777736
SPI,SPI,Sun Pharma,1845.0,1854.5,1834.0,1840.0,1861.0,-21.00,-1.13,1445071
GI01,GI01,Grasim,3302.4,3302.4,3267.0,3281.9,3319.0,-37.10,-1.12,515990
API,AP31,Asian Paints,2453.2,2472.5,2442.8,2472.5,2498.1,-25.60,-1.02,653006
PGC,PGC,Power Grid Corp,269.95,274.05,268.35,269.1,271.75,-2.65,-0.98,11423068
SLI03,SLI03,SBI Life Insura,1680.0,1697.7,1671.0,1684.7,1700.6,-15.90,-0.93,308631
STF,STF,Shriram Finance,1021.0,1034.5,1013.2,1028.6,1038.0,-9.40,-0.91,3171217
BAF,BAF,Bajaj Finance,1031.0,1035.0,1015.1,1034.5,1043.5,-9.00,-0.86,5411299
TT,TT,TATA Cons. Prod,993.0,1000.0,988.0,991.0,999.6,-8.60,-0.86,905959
HL,HU,HUL,1930.5,1946.6,1926.2,1927.0,1942.3,-15.30,-0.79,1100313
BA06,BA10,Bajaj Auto,11624.0,11723.0,11529.0,11678.0,11768.0,-90.00,-0.76,214731
AHE,AHE,Apollo Hospital,8806.0,8950.0,8806.0,8836.0,8900.0,-64.00,-0.72,207930
LT,LT,Larsen,3926.0,3948.0,3880.7,3930.7,3955.0,-24.30,-0.61,1195489
L,T04,Trent,2789.0,2816.0,2757.5,2802.4,2818.7,-16.30,-0.58,677898
AE01,AE13,Adani Enterpris,3040.0,3065.0,2999.0,3060.0,3077.2,-17.20,-0.56,1815342
MM,MM,M&M,3110.0,3124.2,3069.1,3107.0,3123.8,-16.80,-0.54,1311484
C,C,Cipla,1373.0,1373.0,1347.7,1366.0,1373.3,-7.30,-0.53,1681155
NTP,NTP,NTPC,333.0,336.25,331.6,333.4,335.0,-1.60,-0.48,4968535
BTV,BA08,Bharti Airtel,1832.0,1852.0,1830.5,1831.1,1839.0,-7.90,-0.43,4181325
ICI02,ICI02,ICICI Bank,1371.6,1389.0,1367.6,1379.3,1384.5,-5.20,-0.38,7064417
TI01,TI01,Titan Company,4964.0,5015.0,4943.0,5009.5,5021.0,-11.50,-0.23,403235
NI,NI,Nestle,1376.7,1401.2,1373.5,1383.3,1386.2,-2.90,-0.21,1238699
MPS,MPS,Adani Ports,1755.0,1771.9,1750.8,1764.6,1768.0,-3.40,-0.19,1674823
BE03,BE03,Bharat Elec,402.6,405.4,399.25,404.35,405.0,-0.65,-0.16,7805974
JFS,JFS,Jio Financial,228.7,231.37,226.44,229.9,230.25,-0.35,-0.15,22102551
TCS,TCS,TCS,2185.5,2232.6,2185.5,2200.8,2204.1,-3.30,-0.15,2634124
MHI,MHI,Max Healthcare,1028.2,1041.5,1022.7,1037.7,1038.6,-0.90,-0.09,2506618
HCL02,HCL02,HCL Tech,1196.0,1223.4,1195.7,1206.1,1207.0,-0.90,-0.07,2272845
