MC_Code,shortName,StockName,nsCode,currPrice,prevPrice,change,pChange,volume,open,high,low
,IDEA,IDEA,IDEA,12.94,13.06,-0.12,-0.92,286262076,13.06,13.14,12.89
,SUZLON,SUZLON,SUZLON,47.98,53.15,-5.17,-9.73,224762106,53.15,53.2,47.84
,PCJEWELLER,PCJEWELLER,PCJEWELLER,9.2,9.35,-0.15,-1.6,155709979,9.43,9.45,9.18
,ASIANTILES,ASIANTILES,ASIANTILES,57.99,53.42,4.57,8.55,96773700,53.9,60.9,53.18
,YESBANK,YESBANK,YESBANK,22.81,22.94,-0.13,-0.57,71668089,22.94,22.98,22.76
,ETERNAL,ETERNAL,ETERNAL,307.5,295.85,11.65,3.94,70410211,295.7,310.0,294.2
,MOTISONS,MOTISONS,MOTISONS,14.61,13.96,0.65,4.66,56882432,13.98,14.79,13.81
,TATSILV,TATSILV,TATSILV,20.94,21.63,-0.69,-3.19,52098297,21.37,21.37,20.9
,IDFCFIRSTB,IDFCFIRSTB,IDFCFIRSTB,85.9,84.88,1.02,1.2,51450994,84.79,86.8,84.54
,SAGILITY,SAGILITY,SAGILITY,43.2,43.29,-0.09,-0.21,51303654,43.17,44.35,42.75
,ITBEES,ITBEES,ITBEES,33.75,32.7,1.05,3.21,49766625,32.81,34.04,32.81
,VBL,VBL,VBL,429.5,464.5,-35.0,-7.53,47975773,464.7,470.0,423.0
,CUPID,CUPID,CUPID,232.0,221.46,10.54,4.76,44976415,222.59,232.0,221.7
,HFCL,HFCL,HFCL,189.0,192.54,-3.54,-1.84,42541118,187.0,196.9,182.92
,UJJIVANSFB,UJJIVANSFB,UJJIVANSFB,70.3,71.57,-1.27,-1.77,42462662,70.03,73.03,69.73
,EASEMYTRIP,EASEMYTRIP,EASEMYTRIP,6.61,6.82,-0.21,-3.08,41590113,6.82,6.84,6.42
,PINELABS,PINELABS,PINELABS,154.3,148.94,5.36,3.6,39988745,149.0,156.25,143.55
,KALYANKJIL,KALYANKJIL,KALYANKJIL,608.2,564.6,43.6,7.72,36154077,565.0,611.0,565.0
,SWIGGY,SWIGGY,SWIGGY,270.1,257.98,12.12,4.7,35649183,257.9,273.0,256.35
,BEL,BEL,BEL,389.0,407.15,-18.15,-4.46,35317783,406.15,406.15,388.0
