MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TCS,TCS,TCS,2325.0,2417.4,2323.0,2398.0,2295.6,102.40,4.46,8248513
Z01,Z,Eternal,295.7,310.0,294.2,308.35,295.85,12.50,4.23,70410211
TM4,TM4,Tech Mahindra,1599.0,1643.9,1595.8,1635.2,1575.0,60.20,3.82,5082959
NI,NI,Nestle,1454.6,1507.2,1448.5,1491.8,1446.1,45.70,3.16,5464860
C,C,Cipla,1426.7,1447.8,1426.7,1444.6,1409.4,35.20,2.50,1621735
IT,IT,Infosys,1097.0,1118.5,1097.0,1105.7,1079.2,26.50,2.46,28100895
TI01,TI01,Titan Company,4750.0,4860.0,4712.9,4849.7,4740.1,109.60,2.31,1321587
HCL02,HCL02,HCL Tech,1301.0,1342.0,1301.0,1318.6,1295.9,22.70,1.75,5187064
BA06,BA10,Bajaj Auto,11176.5,11410.5,11156.0,11374.0,11183.5,190.50,1.70,357417
W,W,Wipro,178.55,181.7,178.55,181.12,178.53,2.59,1.45,26873060
SLI03,SLI03,SBI Life Insura,1865.0,1893.5,1860.5,1889.1,1866.8,22.30,1.19,850030
HSL01,HSL01,HDFC Life,552.85,560.45,551.2,558.75,552.85,5.90,1.07,1829401
MM,MM,M&M,3225.0,3284.7,3222.0,3271.2,3238.6,32.60,1.01,2208579
API,AP31,Asian Paints,2712.0,2749.8,2706.3,2736.2,2710.2,26.00,0.96,1282146
EM,EM,Eicher Motors,7769.5,7889.0,7742.5,7836.0,7769.5,66.50,0.86,449880
BF04,BF04,Bajaj Finserv,1918.0,1940.0,1910.7,1927.9,1913.0,14.90,0.78,1415016
IA05,IA04,Interglobe Avi,5255.0,5282.0,5218.0,5270.5,5230.0,40.50,0.77,512549
LT,LT,Larsen,3812.0,3837.0,3793.0,3832.0,3806.0,26.00,0.68,1702441
AHE,AHE,Apollo Hospital,8844.5,8945.0,8830.0,8903.0,8843.5,59.50,0.67,167309
UTC,UTC01,UltraTechCement,11894.0,12049.0,11822.0,11956.0,11881.0,75.00,0.63,406573
MU01,MS24,Maruti Suzuki,13729.0,13848.0,13669.0,13802.0,13730.0,72.00,0.52,481068
JFS,JFS,Jio Financial,236.0,239.21,235.51,237.08,236.17,0.91,0.39,11263195
STF,STF,Shriram Finance,1045.0,1049.9,1036.4,1040.9,1038.2,2.70,0.26,7160194
MPS,MPS,Adani Ports,1770.4,1783.0,1758.9,1774.7,1770.4,4.30,0.24,1776549
JVS,JSW01,JSW Steel,1241.2,1259.9,1241.2,1246.9,1244.6,2.30,0.18,1515691
KMF,KMB,Kotak Mahindra,383.05,387.3,383.05,385.3,384.65,0.65,0.17,14247981
SPI,SPI,Sun Pharma,1978.8,1993.0,1970.9,1976.7,1973.7,3.00,0.15,4579529
ONG,ONG,ONGC,238.0,239.98,236.09,238.91,238.56,0.35,0.15,13362577
GI01,GI01,Grasim,3108.7,3126.6,3101.7,3116.2,3112.4,3.80,0.12,388153
BAF,BAF,Bajaj Finance,1049.0,1055.0,1042.4,1048.4,1048.3,0.10,0.01,4726447
