Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,TIS,Tata Steel,Stock,Very Bearish,182.63,-11.67,"05 Jun, 2026",206.77,Jul 28 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bearish,343.75,-11.15,"29 May, 2026",386.90,Jul 28 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,135.60",-10.55,"09 Jul, 2026","1,269.50",Jul 28 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bearish,324.40,-10.13,"17 Jun, 2026",360.95,Jul 28 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bearish,936.40,-9.90,"10 Jun, 2026","1,039.30",Jul 28 | 15:55
NIFTY 50,CI29,Coal India,Stock,Bearish,410.15,-9.06,"10 Jun, 2026",451.00,Jul 28 | 16:00
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,223.50",-5.71,"09 Jul, 2026","1,297.60",Jul 28 | 15:58
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,735.40,-5.43,"20 Jul, 2026",777.60,Jul 28 | 15:59
NIFTY 50,HL,HUL,Stock,Very Bearish,"2,022.70",-5.30,"08 Jul, 2026","2,135.80",Jul 28 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Very Bearish,389.00,-4.56,"08 Jul, 2026",407.60,Jul 28 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,558.75,-4.20,"29 Jun, 2026",583.25,Jul 28 | 15:58
NIFTY 50,LT,Larsen,Stock,Very Bearish,"3,832.00",-4.01,"07 Jul, 2026","3,991.90",Jul 28 | 15:59
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,267.70",-2.76,"21 Jul, 2026","1,303.70",Jul 28 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,"1,082.10",-0.71,"08 Jul, 2026","1,089.80",Jul 28 | 15:57
NIFTY 50,MPS,Adani Ports,Stock,Bearish,"1,774.70",-0.21,"23 Jul, 2026","1,778.50",Jul 28 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Bearish,285.30,0.00,"28 Jul, 2026",285.30,Jul 28 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Bearish,"3,002.30",0.00,"28 Jul, 2026","3,002.30",Jul 28 | 15:59
NIFTY 50,SBI,SBI,Stock,Bearish,"1,013.20",0.06,"23 Jul, 2026","1,012.60",Jul 28 | 15:58
NIFTY 50,ONG,ONGC,Stock,Very Bearish,238.91,0.15,"27 Jul, 2026",238.56,Jul 28 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Bearish,237.08,0.97,"22 Jul, 2026",234.80,Jul 28 | 15:59
NIFTY BANK,BOB,Bank of Baroda,Stock,Very Bearish,239.20,-8.09,"02 Jul, 2026",260.25,Jul 28 | 15:59
