scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
UTI10,12,11,1,0,Axis Bank,Axis Bank,1223.50,-4.00,-0.33,18.2,banks-private-sector/axisbank/AB16,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1223.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': 3.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1446.6, 'percentages': 18.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1622, 'percentages': 32.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 32.57, 'minRangePer': 11.66, 'maxRanegPer': 55.97, 'rangeDiffPer': 44.31, 'mindiff_total': 3.8, 'maxdiff_total': 18.23}",#52B974
IT,11,10,0,1,Infosys,Infosys,1105.70,26.50,2.46,40.9,computers-software/infosys/IT,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 940, 'percentages': -14.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1105.7, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1558.5, 'percentages': 40.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2154, 'percentages': 94.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 129.14, 'minRangePer': 13.64, 'maxRanegPer': 50.94, 'rangeDiffPer': 37.29, 'mindiff_total': 17.62, 'maxdiff_total': 65.79}",#52B974
PS15,10,7,0,3,Persistent Systems,Persistent,5428.40,160.20,3.04,10.3,computers-software/persistentsystems/PS15,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 4900, 'percentages': -9.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 5428.4, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5989, 'percentages': 10.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6600, 'percentages': 21.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 34.69, 'minRangePer': 31.07, 'maxRanegPer': 64.05, 'rangeDiffPer': 32.97, 'mindiff_total': 10.78, 'maxdiff_total': 22.22}",#52B974
BA06,10,9,1,0,Bajaj Auto,Bajaj Auto,11374.00,190.50,1.70,1.4,auto-23-wheelers/bajajauto/BA10,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 9770, 'percentages': -14.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11374, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 11543.9, 'percentages': 1.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 13700, 'percentages': 20.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 40.22, 'minRangePer': 40.8, 'maxRanegPer': 45.12, 'rangeDiffPer': 4.32, 'mindiff_total': 16.41, 'maxdiff_total': 18.15}",#52B974
BAF,7,4,2,1,Bajaj Finance,Bajaj Finance,1048.40,0.10,0.01,234.5,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -9.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1041.4, 'percentages': -0.6, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1048.4, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 9.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 21.05, 'minRangePer': 45.7, 'maxRanegPer': 49.16, 'rangeDiffPer': 3.45, 'mindiff_total': 9.62, 'maxdiff_total': 10.35}",#E3515C
HDF01,6,6,0,0,HDFC Bank,HDFC Bank,735.40,-4.15,-0.56,101.4,banks-private-sector/hdfcbank/HDF01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 735.4, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 963, 'percentages': 30.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1014.3, 'percentages': 37.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1050, 'percentages': 42.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 42.77, 'minRangePer': 72.34, 'maxRanegPer': 88.66, 'rangeDiffPer': 16.31, 'mindiff_total': 30.94, 'maxdiff_total': 37.92}",#52B974
MU01,10,9,0,1,Maruti Suzuki India,Maruti Suzuki,13802.00,72.00,0.52,15.3,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': -3.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 13802, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15922.1, 'percentages': 15.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 37.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 42.32, 'minRangePer': 7.98, 'maxRanegPer': 45.51, 'rangeDiffPer': 37.53, 'mindiff_total': 3.38, 'maxdiff_total': 19.26}",#52B974
TCS,9,8,0,1,Tata Consultancy Services,TCS,2398.00,102.40,4.46,34.3,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1860, 'percentages': -22.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2398, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3221.2, 'percentages': 34.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4631, 'percentages': 93.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 148.97, 'minRangePer': 19.41, 'maxRanegPer': 49.12, 'rangeDiffPer': 29.7, 'mindiff_total': 28.92, 'maxdiff_total': 73.18}",#52B974
KMF,3,3,0,0,Kotak Mahindra Bank,Kotak Mahindra,385.30,0.65,0.17,329.8,banks-private-sector/kotakmahindrabank/KMB,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 385.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 470, 'percentages': 21.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 476.6, 'percentages': 23.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 480, 'percentages': 24.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 24.57, 'minRangePer': 89.45, 'maxRanegPer': 96.41, 'rangeDiffPer': 6.95, 'mindiff_total': 21.98, 'maxdiff_total': 23.69}",#52B974
HL,9,9,0,0,Hindustan Unilever,HUL,2022.70,-151.90,-6.99,34.2,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2022.7, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2454, 'percentages': 21.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2714.5, 'percentages': 34.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2870, 'percentages': 41.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 41.88, 'minRangePer': 50.9, 'maxRanegPer': 81.66, 'rangeDiffPer': 30.76, 'mindiff_total': 21.32, 'maxdiff_total': 34.2}",#52B974
