MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
BAF,BAF,Bajaj Finance,1113.0,1113.0,1074.5,1078.0,1144.8,-66.80,-5.84,15614001
BF04,BF04,Bajaj Finserv,2050.0,2050.0,1988.0,2008.9,2086.0,-77.10,-3.70,2416624
L,T04,Trent,3106.5,3106.5,2985.6,2997.0,3107.1,-110.10,-3.54,2469173
ICI02,ICI02,ICICI Bank,1451.0,1455.0,1418.2,1421.0,1457.5,-36.50,-2.50,14395789
JFS,JFS,Jio Financial,263.1,263.4,256.8,256.8,263.1,-6.30,-2.39,10858220
STF,STF,Shriram Finance,1134.0,1134.0,1109.0,1115.0,1141.0,-26.00,-2.28,3239689
UTI10,AB16,Axis Bank,1252.1,1256.0,1238.0,1238.0,1256.0,-18.00,-1.43,3628823
TI01,TI01,Titan Company,4978.1,5003.0,4891.3,4941.0,4998.0,-57.00,-1.14,1166858
TIS,TIS,Tata Steel,189.41,189.69,186.75,187.55,189.3,-1.75,-0.92,9924021
C,C,Cipla,1477.0,1477.0,1462.1,1463.8,1477.0,-13.20,-0.89,765193
KMF,KMB,Kotak Mahindra,393.0,394.85,387.75,390.75,394.0,-3.25,-0.82,7315232
API,AP31,Asian Paints,2755.0,2755.0,2695.0,2735.0,2755.0,-20.00,-0.73,1067986
NTP,NTP,NTPC,345.0,347.0,342.5,342.5,345.0,-2.50,-0.72,7012048
TT,TT,TATA Cons. Prod,1082.2,1092.0,1078.0,1082.3,1090.0,-7.70,-0.71,879013
JVS,JSW01,JSW Steel,1303.8,1309.9,1288.5,1299.5,1307.9,-8.40,-0.64,720726
HSL01,HSL01,HDFC Life,542.5,544.95,537.5,540.0,542.5,-2.50,-0.46,1413369
HDF01,HDF01,HDFC Bank,733.0,736.0,728.2,731.0,734.3,-3.30,-0.45,19382042
Z01,Z,Eternal,314.0,316.9,313.15,315.0,316.25,-1.25,-0.40,12763812
AHE,AHE,Apollo Hospital,9000.0,9000.0,8922.0,8945.0,8974.5,-29.50,-0.33,273543
SLI03,SLI03,SBI Life Insura,1861.5,1871.8,1852.8,1855.5,1861.5,-6.00,-0.32,390231
SPI,SPI,Sun Pharma,1955.0,1957.0,1925.1,1945.0,1951.0,-6.00,-0.31,2425268
MU01,MS24,Maruti Suzuki,13811.0,14038.0,13811.0,14037.0,14080.0,-43.00,-0.31,324104
MHI,MHI,Max Healthcare,1070.0,1084.3,1067.0,1070.0,1072.4,-2.40,-0.22,1189799
AE01,AE13,Adani Enterpris,3025.9,3039.5,3004.5,3020.0,3026.0,-6.00,-0.20,788881
LT,LT,Larsen,4040.1,4062.0,4030.0,4056.0,4061.8,-5.80,-0.14,901290
MPS,MPS,Adani Ports,1695.0,1702.3,1676.7,1693.5,1695.0,-1.50,-0.09,2387389
CI29,CI11,Coal India,415.0,415.25,412.5,415.25,415.6,-0.35,-0.08,3493763
