MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TEL,TM03,TMPV,352.0,352.0,337.5,341.55,352.7,-11.15,-3.16,12670807
Z01,Z,Eternal,249.0,251.69,242.65,247.03,254.03,-7.00,-2.76,72700438
HL,HU,HUL,2312.0,2368.8,2211.6,2250.9,2314.4,-63.50,-2.74,4434979
H,HI,Hindalco,1058.5,1063.85,1030.4,1038.0,1067.2,-29.20,-2.74,4392857
UTI10,AB16,Axis Bank,1288.0,1288.0,1257.3,1268.3,1296.4,-28.10,-2.17,16481853
TIS,TIS,Tata Steel,215.78,215.78,210.0,211.36,215.88,-4.52,-2.09,24894783
UTC,UTC01,UltraTechCement,11777.0,11777.0,11484.0,11586.0,11833.0,-247.00,-2.09,719688
STF,STF,Shriram Finance,945.2,950.0,921.0,937.35,956.85,-19.50,-2.04,5990764
LT,LT,Larsen,4083.0,4100.0,3990.0,4014.0,4096.1,-82.10,-2.00,2569328
TT,TT,TATA Cons. Prod,1170.0,1170.0,1139.4,1144.6,1168.0,-23.40,-2.00,1433160
L,T04,Trent,4215.1,4218.4,4124.0,4144.6,4228.3,-83.70,-1.98,566859
MM,MM,M&M,3105.4,3117.3,3047.0,3097.5,3152.3,-54.80,-1.74,3331158
JFS,JFS,Jio Financial,250.0,250.0,243.11,246.37,250.71,-4.34,-1.73,20595815
SBI,SBI,SBI,1075.0,1077.7,1063.0,1068.45,1086.9,-18.45,-1.70,14269539
BE03,BE03,Bharat Elec,436.45,436.45,424.5,431.3,437.55,-6.25,-1.43,15795581
ICI02,ICI02,ICICI Bank,1261.0,1272.2,1259.0,1263.4,1281.0,-17.60,-1.37,17740110
MHI,MHI,Max Healthcare,935.0,1006.5,934.95,993.05,1006.6,-13.55,-1.35,2365736
HSL01,HSL01,HDFC Life,594.35,594.35,578.4,586.9,594.4,-7.50,-1.26,6234625
TI01,TI01,Titan Company,4438.0,4438.0,4358.0,4385.2,4439.8,-54.60,-1.23,869299
JVS,JSW01,JSW Steel,1272.5,1273.4,1250.4,1264.5,1279.7,-15.20,-1.19,1366233
IA05,IA04,Interglobe Avi,4250.0,4313.0,4172.8,4295.3,4345.2,-49.90,-1.15,2010221
EM,EM,Eicher Motors,7120.0,7146.0,6978.0,7109.0,7189.5,-80.50,-1.12,538501
BF04,BF04,Bajaj Finserv,1777.2,1794.5,1718.7,1747.2,1764.2,-17.00,-0.96,2574629
AHE,AHE,Apollo Hospital,7634.5,7680.0,7561.5,7636.5,7709.0,-72.50,-0.94,392016
HDF01,HDF01,HDFC Bank,770.0,778.8,762.25,771.7,779.0,-7.30,-0.94,47998755
AE01,AE13,Adani Enterpris,2394.9,2420.0,2328.8,2408.4,2425.9,-17.50,-0.72,3538354
PGC,PGC,Power Grid Corp,319.6,321.25,315.95,318.35,320.35,-2.00,-0.62,9521058
ONG,ONG,ONGC,304.9,307.45,296.9,299.55,301.4,-1.85,-0.61,17490096
C,C,Cipla,1317.9,1329.8,1305.0,1309.6,1317.6,-8.00,-0.61,1370336
NTP,NTP,NTPC,400.0,400.3,393.15,399.15,401.3,-2.15,-0.54,7706357
DRL,DRL,Dr Reddys Labs,1327.0,1340.3,1313.6,1322.9,1329.8,-6.90,-0.52,1227007
NI,NI,Nestle,1466.0,1466.0,1436.1,1458.6,1465.6,-7.00,-0.48,2305703
ITC,ITC,ITC,316.25,317.5,313.3,314.9,316.25,-1.35,-0.43,11541956
GI01,GI01,Grasim,2783.0,2801.4,2727.0,2794.5,2803.2,-8.70,-0.31,1130223
MPS,MPS,Adani Ports,1650.0,1677.0,1596.8,1657.3,1661.1,-3.80,-0.23,6313698
API,AP31,Asian Paints,2426.7,2455.9,2385.5,2444.5,2447.3,-2.80,-0.11,823684
HCL02,HCL02,HCL Tech,1200.0,1213.7,1184.0,1199.1,1200.2,-1.10,-0.09,5070033
BTV,BA08,Bharti Airtel,1860.0,1906.0,1860.0,1886.8,1888.1,-1.30,-0.07,12709188
TCS,TCS,TCS,2479.0,2491.0,2438.0,2473.9,2474.7,-0.80,-0.03,3970446
W,W,Wipro,200.89,202.15,200.0,200.65,200.68,-0.03,-0.01,15300274
