Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NTP,NTPC,Stock,Bearish,344.25,-11.02,"29 May, 2026",386.90,Aug 13 | 15:58
NIFTY 50,CI29,Coal India,Stock,Very Bearish,410.50,-8.98,"10 Jun, 2026",451.00,Aug 13 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,538.05,-7.75,"29 Jun, 2026",583.25,Aug 13 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bearish,"1,658.00",-6.78,"23 Jul, 2026","1,778.50",Aug 13 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,725.00,-6.76,"20 Jul, 2026",777.60,Aug 13 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bearish,266.60,-5.93,"04 Aug, 2026",283.40,Aug 13 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,221.80",-5.84,"09 Jul, 2026","1,297.60",Aug 13 | 15:59
NIFTY 50,MHI,Max Healthcare,Stock,Very Bearish,"1,013.30",-5.30,"07 Aug, 2026","1,070.00",Aug 13 | 15:56
NIFTY 50,HL,HUL,Stock,Very Bearish,"2,092.00",-2.05,"08 Jul, 2026","2,135.80",Aug 13 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bearish,"2,964.90",-2.02,"06 Aug, 2026","3,026.00",Aug 13 | 15:59
NIFTY 50,ITC,ITC,Stock,Very Bearish,278.50,-1.47,"10 Aug, 2026",282.65,Aug 13 | 15:59
NIFTY 50,SLI03,SBI Life Insura,Stock,Very Bearish,"1,812.00",-1.39,"11 Aug, 2026","1,837.60",Aug 13 | 15:53
NIFTY 50,TIS,Tata Steel,Stock,Very Bearish,184.85,-0.73,"12 Aug, 2026",186.20,Aug 13 | 15:59
NIFTY 50,UTC,UltraTechCement,Stock,Bearish,"11,706.00",0.00,"13 Aug, 2026","11,706.00",Aug 13 | 15:53
NIFTY 50,AHE,Apollo Hospital,Stock,Bearish,"8,600.00",0.03,"12 Aug, 2026","8,597.00",Aug 13 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bearish,239.90,0.56,"27 Jul, 2026",238.56,Aug 13 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Bearish,"1,090.50",1.16,"11 Aug, 2026","1,078.00",Aug 13 | 15:57
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Bearish,353.85,-22.19,"27 May, 2026",454.75,Aug 13 | 15:58
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Very Bearish,47.61,-12.45,"07 Jul, 2026",54.38,Aug 13 | 15:59
NIFTY MIDCAP100,WEL01,Waaree Energies,Stock,Very Bearish,"2,687.00",-11.43,"23 Jun, 2026","3,033.80",Aug 13 | 15:58
