MC_Code,shortName,StockName,nsCode,currPrice,prevPrice,change,pChange,volume,open,high,low
,IDEA,IDEA,IDEA,11.27,10.8,0.47,4.35,879179908,11.1,11.42,10.91
,YESBANK,YESBANK,YESBANK,22.06,20.48,1.58,7.71,388730945,20.89,22.2,20.81
,HFCL,HFCL,HFCL,142.5,128.77,13.73,10.66,167554753,128.9,142.95,128.0
,JPPOWER,JPPOWER,JPPOWER,19.27,19.26,0.01,0.05,115084002,19.5,19.65,18.93
,SUZLON,SUZLON,SUZLON,54.36,54.85,-0.49,-0.89,90584507,55.29,55.31,53.31
,TATAGOLD,TATAGOLD,TATAGOLD,14.56,14.33,0.23,1.61,81921432,14.68,14.73,14.49
,MEESHO,MEESHO,MEESHO,197.0,203.73,-6.73,-3.3,79444894,207.7,210.0,190.5
,VEDL,VEDL,VEDL,317.5,303.9,13.6,4.48,75050951,310.0,318.0,308.6
,TATSILV,TATSILV,TATSILV,23.84,23.24,0.6,2.58,67660082,23.52,23.88,23.52
,FILATFASH,FILATFASH,FILATFASH,0.25,0.24,0.01,4.17,0,0.23,0.25,0.23
,OLAELEC,OLAELEC,OLAELEC,34.9,34.54,0.36,1.04,55246816,34.99,35.19,33.85
,HCC,HCC,HCC,24.22,23.58,0.64,2.71,48984019,23.9,24.34,23.64
,PHARMABEES,PHARMABEES,PHARMABEES,25.1,24.17,0.93,3.85,48854879,23.56,25.12,23.56
,IFCI,IFCI,IFCI,61.28,58.45,2.83,4.84,46841098,59.87,62.85,58.79
,ADANIPOWER,ADANIPOWER,ADANIPOWER,229.1,229.96,-0.86,-0.37,45243061,232.39,232.39,224.24
,PNB,PNB,PNB,110.3,107.89,2.41,2.23,44447197,110.41,111.74,107.89
,SOUTHBANK,SOUTHBANK,SOUTHBANK,42.8,40.95,1.85,4.52,42055755,41.4,42.89,40.46
,RPOWER,RPOWER,RPOWER,29.23,28.37,0.86,3.03,38433520,28.64,29.28,28.42
,MAHABANK,MAHABANK,MAHABANK,83.94,81.24,2.7,3.32,37582297,82.25,84.15,82.14
,KOTAKBANK,KOTAKBANK,KOTAKBANK,377.15,371.35,5.8,1.56,36195481,374.0,380.0,365.65
