MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IA05,IA04,Interglobe Avi,4320.0,4565.6,4315.6,4520.2,4238.4,281.80,6.65,2657960
TEL,TM03,TMPV,345.35,358.95,343.65,358.15,340.15,18.00,5.29,11036464
STF,STF,Shriram Finance,980.0,1007.45,976.05,1004.1,964.4,39.70,4.12,5858946
L,T04,Trent,4157.9,4324.5,4156.5,4289.8,4135.4,154.40,3.73,1384413
API,AP31,Asian Paints,2460.0,2529.0,2440.4,2519.0,2430.0,89.00,3.66,1395987
SBI,SBI,SBI,1072.0,1101.1,1061.2,1096.0,1059.9,36.10,3.41,14384779
AE01,AE13,Adani Enterpris,2475.5,2546.5,2472.2,2540.3,2462.0,78.30,3.18,3169133
HDF01,HDF01,HDFC Bank,775.15,798.95,773.5,796.55,772.3,24.25,3.14,35530831
DRL,DRL,Dr Reddys Labs,1282.0,1328.6,1277.1,1311.0,1271.2,39.80,3.13,3340410
Z01,Z,Eternal,251.99,256.8,249.7,256.05,248.47,7.58,3.05,33005769
MM,MM,M&M,3245.0,3315.7,3243.5,3300.8,3210.8,90.00,2.80,6007370
UTI10,AB16,Axis Bank,1275.0,1301.0,1255.2,1294.2,1259.7,34.50,2.74,7277673
BA06,BA10,Bajaj Auto,10180.0,10390.0,10141.0,10319.0,10046.0,273.00,2.72,393486
BF04,BF04,Bajaj Finserv,1810.0,1838.8,1798.1,1836.1,1794.6,41.50,2.31,1059177
BAF,BAF,Bajaj Finance,965.0,984.0,965.0,980.75,958.6,22.15,2.31,7771237
C,C,Cipla,1340.0,1372.0,1333.1,1364.4,1333.7,30.70,2.30,1854812
ICI02,ICI02,ICICI Bank,1262.0,1282.8,1252.1,1279.5,1251.3,28.20,2.25,22909586
MU01,MS24,Maruti Suzuki,13555.0,13762.0,13379.0,13722.0,13426.0,296.00,2.20,435208
SLI03,SLI03,SBI Life Insura,1839.0,1868.9,1825.9,1859.0,1821.2,37.80,2.08,1236623
HSL01,HSL01,HDFC Life,597.9,612.6,594.55,606.35,594.1,12.25,2.06,34338299
TIS,TIS,Tata Steel,214.0,216.73,212.42,215.47,211.32,4.15,1.96,24082651
JVS,JSW01,JSW Steel,1262.5,1278.6,1253.0,1273.3,1252.4,20.90,1.67,988216
SPI,SPI,Sun Pharma,1837.0,1857.8,1818.4,1850.2,1820.8,29.40,1.61,3247156
JFS,JFS,Jio Financial,251.0,252.99,249.17,252.44,248.45,3.99,1.61,14692193
MHI,MHI,Max Healthcare,1013.0,1019.65,1006.0,1015.9,1000.45,15.45,1.54,1327465
BTV,BA08,Bharti Airtel,1817.0,1841.5,1813.8,1833.7,1806.1,27.60,1.53,5507749
GI01,GI01,Grasim,2885.5,2923.3,2872.3,2914.8,2871.5,43.30,1.51,362970
KMF,KMB,Kotak Mahindra,374.0,380.0,365.65,376.6,371.35,5.25,1.41,36195481
MPS,MPS,Adani Ports,1750.0,1762.4,1718.6,1748.3,1725.0,23.30,1.35,3001204
BE03,BE03,Bharat Elec,437.0,439.65,435.15,438.2,433.35,4.85,1.12,9748728
UTC,UTC01,UltraTechCement,12022.0,12141.0,11942.0,12093.0,11963.0,130.00,1.09,355092
TM4,TM4,Tech Mahindra,1467.9,1480.6,1455.4,1466.7,1452.2,14.50,1.00,877900
NI,NI,Nestle,1485.0,1490.0,1468.2,1486.1,1477.8,8.30,0.56,2133310
TCS,TCS,TCS,2441.9,2471.0,2406.5,2435.4,2427.3,8.10,0.33,3147628
EM,EM,Eicher Motors,7370.0,7392.0,7175.5,7310.5,7301.5,9.00,0.12,403588
